TeamId,League,Division,ShortName,AbbName,GameDate,dh,AwayTeamId,HomeTeamId,isHome,OpponentId,OpponentAbbName,teamSPPlayerId,teamSPPlayerName,teamSPPlayerNameRoute,Throws,notes,ppPlayerId,ppPlayerName,ppThrows,opPlayerId,opPlayerName
1,AL,W,Angels,LAA,2026-04-29T00:00:00,0,1,4,0,4,CHW,20633,Yusei Kikuchi,Yusei Kikuchi,L,,,,,,
1,AL,W,Angels,LAA,2026-05-01T00:00:00,0,25,1,1,25,NYM,29357,Walbert Urena,Walbert Urena,R,,,,,,
1,AL,W,Angels,LAA,2026-05-02T00:00:00,0,25,1,1,25,NYM,27468,Reid Detmers,Reid Detmers,L,,,,,,
1,AL,W,Angels,LAA,2026-05-03T00:00:00,0,25,1,1,25,NYM,27688,Jack Kochanowicz,Jack Kochanowicz,R,,,,,,
1,AL,W,Angels,LAA,2026-05-04T00:00:00,0,4,1,1,4,CHW,22100,José Soriano,Jose Soriano,R,,,,,,
1,AL,W,Angels,LAA,2026-05-05T00:00:00,0,4,1,1,4,CHW,20633,Yusei Kikuchi,Yusei Kikuchi,L,,,,,,
1,AL,W,Angels,LAA,2026-05-06T00:00:00,0,4,1,1,4,CHW,29357,Walbert Urena,Walbert Urena,R,,,,,,
1,AL,W,Angels,LAA,2026-05-08T00:00:00,0,1,14,0,14,TOR,27468,Reid Detmers,Reid Detmers,L,,,,,,
1,AL,W,Angels,LAA,2026-05-09T00:00:00,0,1,14,0,14,TOR,27688,Jack Kochanowicz,Jack Kochanowicz,R,,,,,,
1,AL,W,Angels,LAA,2026-05-10T00:00:00,0,1,14,0,14,TOR,22100,José Soriano,Jose Soriano,R,,,,,,
1,AL,W,Angels,LAA,2026-05-11T00:00:00,0,1,5,0,5,CLE,20633,Yusei Kikuchi,Yusei Kikuchi,L,,,,,,
1,AL,W,Angels,LAA,2026-05-12T00:00:00,0,1,5,0,5,CLE,29357,Walbert Urena,Walbert Urena,R,,,,,,
1,AL,W,Angels,LAA,2026-05-13T00:00:00,0,1,5,0,5,CLE,27468,Reid Detmers,Reid Detmers,L,,,,,,
2,AL,E,Orioles,BAL,2026-04-30T00:00:00,1,21,2,1,21,HOU,12304,Chris Bassitt,Chris Bassitt,R,,,,,,
2,AL,E,Orioles,BAL,2026-04-30T00:00:00,2,21,2,1,21,HOU,27819,Brandon Young,Brandon Young,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-01T00:00:00,0,2,9,0,9,NYY,30055,Cade Povich,Cade Povich,L,,,,,,
2,AL,E,Orioles,BAL,2026-05-02T00:00:00,0,2,9,0,9,NYY,24586,Kyle Bradish,Kyle Bradish,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-03T00:00:00,0,2,9,0,9,NYY,24586,Kyle Bradish,Kyle Bradish,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-04T00:00:00,0,2,9,0,9,NYY,22264,Shane Baz,Shane Baz,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-05T00:00:00,0,2,20,0,20,MIA,12304,Chris Bassitt,Chris Bassitt,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-06T00:00:00,0,2,20,0,20,MIA,27819,Brandon Young,Brandon Young,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-07T00:00:00,0,2,20,0,20,MIA,30055,Cade Povich,Cade Povich,L,,,,,,
2,AL,E,Orioles,BAL,2026-05-08T00:00:00,0,10,2,1,10,ATH,24586,Kyle Bradish,Kyle Bradish,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-09T00:00:00,0,10,2,1,10,ATH,22264,Shane Baz,Shane Baz,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-10T00:00:00,0,10,2,1,10,ATH,12304,Chris Bassitt,Chris Bassitt,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-11T00:00:00,0,9,2,1,9,NYY,27819,Brandon Young,Brandon Young,R,,,,,,
2,AL,E,Orioles,BAL,2026-05-12T00:00:00,0,9,2,1,9,NYY,22286,Trevor Rogers,Trevor Rogers,L,,,,,,
2,AL,E,Orioles,BAL,2026-05-13T00:00:00,0,9,2,1,9,NYY,24586,Kyle Bradish,Kyle Bradish,R,,,,,,
3,AL,E,Red Sox,BOS,2026-04-29T00:00:00,0,3,14,0,14,TOR,23920,Brayan Bello,Brayan Bello,R,,,,,,
3,AL,E,Red Sox,BOS,2026-05-01T00:00:00,0,21,3,1,21,HOU,sa3020737,Jake Bennett,William Bennett,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-02T00:00:00,0,21,3,1,21,HOU,33666,Connelly Early,Connelly Early,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-03T00:00:00,0,21,3,1,21,HOU,17277,Ranger Suarez,Ranger Suarez,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-04T00:00:00,0,3,6,0,6,DET,35466,Payton Tolle,Payton Tolle,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-05T00:00:00,0,3,6,0,6,DET,23920,Brayan Bello,Brayan Bello,R,,,,,,
3,AL,E,Red Sox,BOS,2026-05-06T00:00:00,0,3,6,0,6,DET,sa3020737,Jake Bennett,William Bennett,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-07T00:00:00,0,12,3,1,12,TBR,33666,Connelly Early,Connelly Early,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-08T00:00:00,0,12,3,1,12,TBR,17277,Ranger Suarez,Ranger Suarez,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-09T00:00:00,0,12,3,1,12,TBR,12768,Sonny Gray,Sonny Gray,R,,,,,,
3,AL,E,Red Sox,BOS,2026-05-10T00:00:00,0,12,3,1,12,TBR,23920,Brayan Bello,Brayan Bello,R,,,,,,
3,AL,E,Red Sox,BOS,2026-05-12T00:00:00,0,26,3,1,26,PHI,27463,Garrett Crochet,Garrett Crochet,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-13T00:00:00,0,26,3,1,26,PHI,33666,Connelly Early,Connelly Early,L,,,,,,
3,AL,E,Red Sox,BOS,2026-05-14T00:00:00,0,26,3,1,26,PHI,17277,Ranger Suarez,Ranger Suarez,L,,,,,,
4,AL,C,White Sox,CHW,2026-04-29T00:00:00,0,1,4,1,1,LAA,17425,Erick Fedde,Erick Fedde,R,,,,,,
4,AL,C,White Sox,CHW,2026-05-01T00:00:00,0,4,29,0,29,SDP,32056,Noah Schultz,Noah Schultz,L,,,,,,
4,AL,C,White Sox,CHW,2026-05-02T00:00:00,0,4,29,0,29,SDP,29878,Sean Burke,Sean Burke,R,,,,,,
4,AL,C,White Sox,CHW,2026-05-03T00:00:00,0,4,29,0,29,SDP,20387,Anthony Kay,Anthony Kay,L,,,,,,
4,AL,C,White Sox,CHW,2026-05-04T00:00:00,0,4,1,0,1,LAA,21448,Davis Martin,Davis Martin,R,,,,,,
4,AL,C,White Sox,CHW,2026-05-05T00:00:00,0,4,1,0,1,LAA,17425,Erick Fedde,Erick Fedde,R,,,,,,
4,AL,C,White Sox,CHW,2026-05-06T00:00:00,0,4,1,0,1,LAA,32056,Noah Schultz,Noah Schultz,L,,,,,,
4,AL,C,White Sox,CHW,2026-05-08T00:00:00,0,11,4,1,11,SEA,29878,Sean Burke,Sean Burke,R,,,,,,
4,AL,C,White Sox,CHW,2026-05-09T00:00:00,0,11,4,1,11,SEA,20387,Anthony Kay,Anthony Kay,L,,,,,,
4,AL,C,White Sox,CHW,2026-05-10T00:00:00,0,11,4,1,11,SEA,21448,Davis Martin,Davis Martin,R,,,,,,
4,AL,C,White Sox,CHW,2026-05-12T00:00:00,0,7,4,1,7,KCR,17425,Erick Fedde,Erick Fedde,R,,,,,,
4,AL,C,White Sox,CHW,2026-05-13T00:00:00,0,7,4,1,7,KCR,32056,Noah Schultz,Noah Schultz,L,,,,,,
4,AL,C,White Sox,CHW,2026-05-14T00:00:00,0,7,4,1,7,KCR,29878,Sean Burke,Sean Burke,R,,,,,,
5,AL,C,Guardians,CLE,2026-04-29T00:00:00,0,12,5,1,12,TBR,30122,Gavin Williams,Gavin Williams,R,,,,,,
5,AL,C,Guardians,CLE,2026-05-01T00:00:00,0,5,10,0,10,ATH,23335,Joey Cantillo,Joey Cantillo,L,,,,,,
5,AL,C,Guardians,CLE,2026-05-02T00:00:00,0,5,10,0,10,ATH,27500,Slade Cecconi,Slade Cecconi,R,,,,,,
5,AL,C,Guardians,CLE,2026-05-03T00:00:00,0,5,10,0,10,ATH,31986,Parker Messick,Parker Messick,L,,,,,,
5,AL,C,Guardians,CLE,2026-05-04T00:00:00,0,5,7,0,7,KCR,30134,Tanner Bibee,Tanner Bibee,R,,,,,,
5,AL,C,Guardians,CLE,2026-05-05T00:00:00,0,5,7,0,7,KCR,30122,Gavin Williams,Gavin Williams,R,,,,,,
5,AL,C,Guardians,CLE,2026-05-06T00:00:00,0,5,7,0,7,KCR,23335,Joey Cantillo,Joey Cantillo,L,,,,,,
5,AL,C,Guardians,CLE,2026-05-07T00:00:00,0,5,7,0,7,KCR,27500,Slade Cecconi,Slade Cecconi,R,,,,,,
5,AL,C,Guardians,CLE,2026-05-08T00:00:00,0,8,5,1,8,MIN,31986,Parker Messick,Parker Messick,L,,,,,,
5,AL,C,Guardians,CLE,2026-05-09T00:00:00,0,8,5,1,8,MIN,30134,Tanner Bibee,Tanner Bibee,R,,,,,,
5,AL,C,Guardians,CLE,2026-05-10T00:00:00,0,8,5,1,8,MIN,30122,Gavin Williams,Gavin Williams,R,,,,,,
5,AL,C,Guardians,CLE,2026-05-11T00:00:00,0,1,5,1,1,LAA,23335,Joey Cantillo,Joey Cantillo,L,,,,,,
5,AL,C,Guardians,CLE,2026-05-12T00:00:00,0,1,5,1,1,LAA,27500,Slade Cecconi,Slade Cecconi,R,,,,,,
5,AL,C,Guardians,CLE,2026-05-13T00:00:00,0,1,5,1,1,LAA,31986,Parker Messick,Parker Messick,L,,,,,,
6,AL,C,Tigers,DET,2026-04-29T00:00:00,0,6,16,0,16,ATL,22267,Tarik Skubal,Tarik Skubal,L,,,,,,
6,AL,C,Tigers,DET,2026-04-30T00:00:00,0,6,16,0,16,ATL,17295,Framber Valdez,Framber Valdez,L,,,,,,
6,AL,C,Tigers,DET,2026-05-01T00:00:00,0,13,6,1,13,TEX,17479,Jack Flaherty,Jack Flaherty,R,,,,,,
6,AL,C,Tigers,DET,2026-05-02T00:00:00,0,13,6,1,13,TEX,26048,Sawyer Gipson-Long,Sawyer Gipson-Long,R,,,,,,
6,AL,C,Tigers,DET,2026-05-03T00:00:00,0,13,6,1,13,TEX,22630,Keider Montero,Keider Montero,R,,,,,,
6,AL,C,Tigers,DET,2026-05-04T00:00:00,0,3,6,1,3,BOS,22267,Tarik Skubal,Tarik Skubal,L,,,,,,
6,AL,C,Tigers,DET,2026-05-05T00:00:00,0,3,6,1,3,BOS,17295,Framber Valdez,Framber Valdez,L,,,,,,
6,AL,C,Tigers,DET,2026-05-06T00:00:00,0,3,6,1,3,BOS,17479,Jack Flaherty,Jack Flaherty,R,,,,,,
6,AL,C,Tigers,DET,2026-05-08T00:00:00,0,6,7,0,7,KCR,8700,Justin Verlander,Justin Verlander,R,,,,,,
6,AL,C,Tigers,DET,2026-05-09T00:00:00,0,6,7,0,7,KCR,22630,Keider Montero,Keider Montero,R,,,,,,
6,AL,C,Tigers,DET,2026-05-10T00:00:00,0,6,7,0,7,KCR,22267,Tarik Skubal,Tarik Skubal,L,,,,,,
6,AL,C,Tigers,DET,2026-05-12T00:00:00,0,6,25,0,25,NYM,17295,Framber Valdez,Framber Valdez,L,,,,,,
6,AL,C,Tigers,DET,2026-05-13T00:00:00,0,6,25,0,25,NYM,17479,Jack Flaherty,Jack Flaherty,R,,,,,,
6,AL,C,Tigers,DET,2026-05-14T00:00:00,0,6,25,0,25,NYM,8700,Justin Verlander,Justin Verlander,R,,,,,,
7,AL,C,Royals,KCR,2026-04-29T00:00:00,0,7,10,0,10,ATH,14078,Michael Wacha,Michael Wacha,R,,,,,,
7,AL,C,Royals,KCR,2026-04-30T00:00:00,0,7,10,0,10,ATH,30184,Noah Cameron,Noah Cameron,L,,,,,,
7,AL,C,Royals,KCR,2026-05-01T00:00:00,0,7,11,0,11,SEA,21846,Cole Ragans,Cole Ragans,L,,,,,,
7,AL,C,Royals,KCR,2026-05-02T00:00:00,0,7,11,0,11,SEA,12447,Seth Lugo,Seth Lugo,R,,,,,,
7,AL,C,Royals,KCR,2026-05-03T00:00:00,0,7,11,0,11,SEA,21455,Kris Bubic,Kris Bubic,L,,,,,,
7,AL,C,Royals,KCR,2026-05-04T00:00:00,0,5,7,1,5,CLE,14078,Michael Wacha,Michael Wacha,R,,,,,,
7,AL,C,Royals,KCR,2026-05-05T00:00:00,0,5,7,1,5,CLE,30184,Noah Cameron,Noah Cameron,L,,,,,,
7,AL,C,Royals,KCR,2026-05-06T00:00:00,0,5,7,1,5,CLE,21846,Cole Ragans,Cole Ragans,L,,,,,,
7,AL,C,Royals,KCR,2026-05-07T00:00:00,0,5,7,1,5,CLE,12447,Seth Lugo,Seth Lugo,R,,,,,,
7,AL,C,Royals,KCR,2026-05-08T00:00:00,0,6,7,1,6,DET,21455,Kris Bubic,Kris Bubic,L,,,,,,
7,AL,C,Royals,KCR,2026-05-09T00:00:00,0,6,7,1,6,DET,14078,Michael Wacha,Michael Wacha,R,,,,,,
7,AL,C,Royals,KCR,2026-05-10T00:00:00,0,6,7,1,6,DET,30184,Noah Cameron,Noah Cameron,L,,,,,,
7,AL,C,Royals,KCR,2026-05-12T00:00:00,0,7,4,0,4,CHW,21846,Cole Ragans,Cole Ragans,L,,,,,,
7,AL,C,Royals,KCR,2026-05-13T00:00:00,0,7,4,0,4,CHW,12447,Seth Lugo,Seth Lugo,R,,,,,,
7,AL,C,Royals,KCR,2026-05-14T00:00:00,0,7,4,0,4,CHW,21455,Kris Bubic,Kris Bubic,L,,,,,,
8,AL,C,Twins,MIN,2026-04-29T00:00:00,0,11,8,1,11,SEA,22543,Taj Bradley,Taj Bradley,R,,,,,,
8,AL,C,Twins,MIN,2026-04-30T00:00:00,0,14,8,1,14,TOR,21224,Bailey Ober,Bailey Ober,R,,,,,,
8,AL,C,Twins,MIN,2026-05-01T00:00:00,0,14,8,1,14,TOR,24494,Simeon Woods Richardson,Simeon Woods Richardson,R,,,,,,
8,AL,C,Twins,MIN,2026-05-02T00:00:00,0,14,8,1,14,TOR,31857,Connor Prielipp,Connor Prielipp,L,,,,,,
8,AL,C,Twins,MIN,2026-05-03T00:00:00,0,14,8,1,14,TOR,21390,Joe Ryan,Joe Ryan,R,,,,,,
8,AL,C,Twins,MIN,2026-05-05T00:00:00,0,8,24,0,24,WSN,22543,Taj Bradley,Taj Bradley,R,,,,,,
8,AL,C,Twins,MIN,2026-05-06T00:00:00,0,8,24,0,24,WSN,21224,Bailey Ober,Bailey Ober,R,,,,,,
8,AL,C,Twins,MIN,2026-05-07T00:00:00,0,8,24,0,24,WSN,24494,Simeon Woods Richardson,Simeon Woods Richardson,R,,,,,,
8,AL,C,Twins,MIN,2026-05-08T00:00:00,0,8,5,0,5,CLE,31857,Connor Prielipp,Connor Prielipp,L,,,,,,
8,AL,C,Twins,MIN,2026-05-09T00:00:00,0,8,5,0,5,CLE,21390,Joe Ryan,Joe Ryan,R,,,,,,
8,AL,C,Twins,MIN,2026-05-10T00:00:00,0,8,5,0,5,CLE,22543,Taj Bradley,Taj Bradley,R,,,,,,
8,AL,C,Twins,MIN,2026-05-12T00:00:00,0,20,8,1,20,MIA,21224,Bailey Ober,Bailey Ober,R,,,,,,
8,AL,C,Twins,MIN,2026-05-13T00:00:00,0,20,8,1,20,MIA,24494,Simeon Woods Richardson,Simeon Woods Richardson,R,,,,,,
8,AL,C,Twins,MIN,2026-05-14T00:00:00,0,20,8,1,20,MIA,27756,Mick Abel,Mick Abel,R,,,,,,
9,AL,E,Yankees,NYY,2026-04-29T00:00:00,0,9,13,0,13,TEX,31811,Elmer Rodriguez,Elmer Rodriguez,R,,,,,,
9,AL,E,Yankees,NYY,2026-05-01T00:00:00,0,2,9,1,2,BAL,30182,Will Warren,Will Warren,R,,,,,,
9,AL,E,Yankees,NYY,2026-05-02T00:00:00,0,2,9,1,2,BAL,23796,Ryan Weathers,Ryan Weathers,L,,,,,,
9,AL,E,Yankees,NYY,2026-05-03T00:00:00,0,2,9,1,2,BAL,13743,Max Fried,Max Fried,L,,,,,,
9,AL,E,Yankees,NYY,2026-05-04T00:00:00,0,2,9,1,2,BAL,32095,Cam Schlittler,Cameron Schlittler,R,,,,,,
9,AL,E,Yankees,NYY,2026-05-05T00:00:00,0,13,9,1,13,TEX,31811,Elmer Rodriguez,Elmer Rodriguez,R,,,,,,
9,AL,E,Yankees,NYY,2026-05-06T00:00:00,0,13,9,1,13,TEX,30182,Will Warren,Will Warren,R,,,,,,
9,AL,E,Yankees,NYY,2026-05-07T00:00:00,0,13,9,1,13,TEX,23796,Ryan Weathers,Ryan Weathers,L,,,,,,
9,AL,E,Yankees,NYY,2026-05-08T00:00:00,0,9,23,0,23,MIL,13743,Max Fried,Max Fried,L,,,,,,
9,AL,E,Yankees,NYY,2026-05-09T00:00:00,0,9,23,0,23,MIL,32095,Cam Schlittler,Cameron Schlittler,R,,,,,,
9,AL,E,Yankees,NYY,2026-05-10T00:00:00,0,9,23,0,23,MIL,31811,Elmer Rodriguez,Elmer Rodriguez,R,,,,,,
9,AL,E,Yankees,NYY,2026-05-11T00:00:00,0,9,2,0,2,BAL,13125,Gerrit Cole,Gerrit Cole,R,,,,,,
9,AL,E,Yankees,NYY,2026-05-12T00:00:00,0,9,2,0,2,BAL,16137,Carlos Rodón,Carlos Rodon,L,,,,,,
9,AL,E,Yankees,NYY,2026-05-13T00:00:00,0,9,2,0,2,BAL,23796,Ryan Weathers,Ryan Weathers,L,,,,,,
10,AL,W,Athletics,ATH,2026-04-29T00:00:00,0,7,10,1,7,KCR,15890,Luis Severino,Luis Severino,R,,,,,,
10,AL,W,Athletics,ATH,2026-04-30T00:00:00,0,7,10,1,7,KCR,17677,Jeffrey Springs,Jeffrey Springs,L,,,,,,
10,AL,W,Athletics,ATH,2026-05-01T00:00:00,0,5,10,1,5,CLE,27889,J.T. Ginn,J.T. Ginn,R,,,,,,
10,AL,W,Athletics,ATH,2026-05-02T00:00:00,0,5,10,1,5,CLE,25098,Jacob Lopez,Jacob Lopez,L,,,,,,
10,AL,W,Athletics,ATH,2026-05-03T00:00:00,0,5,10,1,5,CLE,19479,Aaron Civale,Aaron Civale,R,,,,,,
10,AL,W,Athletics,ATH,2026-05-05T00:00:00,0,10,26,0,26,PHI,15890,Luis Severino,Luis Severino,R,,,,,,
10,AL,W,Athletics,ATH,2026-05-06T00:00:00,0,10,26,0,26,PHI,17677,Jeffrey Springs,Jeffrey Springs,L,,,,,,
10,AL,W,Athletics,ATH,2026-05-07T00:00:00,0,10,26,0,26,PHI,27889,J.T. Ginn,J.T. Ginn,R,,,,,,
10,AL,W,Athletics,ATH,2026-05-08T00:00:00,0,10,2,0,2,BAL,25098,Jacob Lopez,Jacob Lopez,L,,,,,,
10,AL,W,Athletics,ATH,2026-05-09T00:00:00,0,10,2,0,2,BAL,19479,Aaron Civale,Aaron Civale,R,,,,,,
10,AL,W,Athletics,ATH,2026-05-10T00:00:00,0,10,2,0,2,BAL,15890,Luis Severino,Luis Severino,R,,,,,,
10,AL,W,Athletics,ATH,2026-05-12T00:00:00,0,28,10,1,28,STL,17677,Jeffrey Springs,Jeffrey Springs,L,,,,,,
10,AL,W,Athletics,ATH,2026-05-13T00:00:00,0,28,10,1,28,STL,27889,J.T. Ginn,J.T. Ginn,R,,,,,,
10,AL,W,Athletics,ATH,2026-05-14T00:00:00,0,28,10,1,28,STL,25098,Jacob Lopez,Jacob Lopez,L,,,,,,
11,AL,W,Mariners,SEA,2026-04-29T00:00:00,0,11,8,0,8,MIN,25436,George Kirby,George Kirby,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-01T00:00:00,0,7,11,1,7,KCR,30279,Bryan Woo,Bryan Woo,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-02T00:00:00,0,7,11,1,7,KCR,27470,Emerson Hancock,Emerson Hancock,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-03T00:00:00,0,7,11,1,7,KCR,15689,Luis Castillo,Luis Castillo,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-04T00:00:00,0,16,11,1,16,ATL,22250,Logan Gilbert,Logan Gilbert,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-05T00:00:00,0,16,11,1,16,ATL,25436,George Kirby,George Kirby,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-06T00:00:00,0,16,11,1,16,ATL,30279,Bryan Woo,Bryan Woo,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-08T00:00:00,0,11,4,0,4,CHW,27470,Emerson Hancock,Emerson Hancock,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-09T00:00:00,0,11,4,0,4,CHW,15689,Luis Castillo,Luis Castillo,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-10T00:00:00,0,11,4,0,4,CHW,22250,Logan Gilbert,Logan Gilbert,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-11T00:00:00,0,11,21,0,21,HOU,25436,George Kirby,George Kirby,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-12T00:00:00,0,11,21,0,21,HOU,30279,Bryan Woo,Bryan Woo,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-13T00:00:00,0,11,21,0,21,HOU,27470,Emerson Hancock,Emerson Hancock,R,,,,,,
11,AL,W,Mariners,SEA,2026-05-14T00:00:00,0,11,21,0,21,HOU,15689,Luis Castillo,Luis Castillo,R,,,,,,
12,AL,E,Rays,TBR,2026-04-29T00:00:00,0,12,5,0,5,CLE,25385,Drew Rasmussen,Drew Rasmussen,R,,,,,,
12,AL,E,Rays,TBR,2026-05-01T00:00:00,0,30,12,1,30,SFG,21483,Shane McClanahan,Shane McClanahan,L,,,,,,
12,AL,E,Rays,TBR,2026-05-02T00:00:00,0,30,12,1,30,SFG,19205,Jesse Scholtens,Jesse Scholtens,R,,,,,,
12,AL,E,Rays,TBR,2026-05-03T00:00:00,0,30,12,1,30,SFG,13361,Steven Matz,Steven Matz,L,,,,,,
12,AL,E,Rays,TBR,2026-05-04T00:00:00,0,14,12,1,14,TOR,12730,Nick Martinez,Nick Martinez,R,,,,,,
12,AL,E,Rays,TBR,2026-05-05T00:00:00,0,14,12,1,14,TOR,25385,Drew Rasmussen,Drew Rasmussen,R,,,,,,
12,AL,E,Rays,TBR,2026-05-06T00:00:00,0,14,12,1,14,TOR,21483,Shane McClanahan,Shane McClanahan,L,,,,,,
12,AL,E,Rays,TBR,2026-05-07T00:00:00,0,12,3,0,3,BOS,19205,Jesse Scholtens,Jesse Scholtens,R,,,,,,
12,AL,E,Rays,TBR,2026-05-08T00:00:00,0,12,3,0,3,BOS,13361,Steven Matz,Steven Matz,L,,,,,,
12,AL,E,Rays,TBR,2026-05-09T00:00:00,0,12,3,0,3,BOS,12730,Nick Martinez,Nick Martinez,R,,,,,,
12,AL,E,Rays,TBR,2026-05-10T00:00:00,0,12,3,0,3,BOS,25385,Drew Rasmussen,Drew Rasmussen,R,,,,,,
12,AL,E,Rays,TBR,2026-05-11T00:00:00,0,12,14,0,14,TOR,21483,Shane McClanahan,Shane McClanahan,L,,,,,,
12,AL,E,Rays,TBR,2026-05-12T00:00:00,0,12,14,0,14,TOR,19205,Jesse Scholtens,Jesse Scholtens,R,,,,,,
12,AL,E,Rays,TBR,2026-05-13T00:00:00,0,12,14,0,14,TOR,13361,Steven Matz,Steven Matz,L,,,,,,
13,AL,W,Rangers,TEX,2026-04-29T00:00:00,0,9,13,1,9,NYY,9132,Nathan Eovaldi,Nathan Eovaldi,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-01T00:00:00,0,13,6,0,6,DET,22201,MacKenzie Gore,MacKenzie Gore,L,,,,,,
13,AL,W,Rangers,TEX,2026-05-02T00:00:00,0,13,6,0,6,DET,31843,Kumar Rocker,Kumar Rocker,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-03T00:00:00,0,13,6,0,6,DET,30146,Jack Leiter,Jack Leiter,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-05T00:00:00,0,13,9,0,9,NYY,10954,Jacob deGrom,Jacob deGrom,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-06T00:00:00,0,13,9,0,9,NYY,9132,Nathan Eovaldi,Nathan Eovaldi,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-07T00:00:00,0,13,9,0,9,NYY,22201,MacKenzie Gore,MacKenzie Gore,L,,,,,,
13,AL,W,Rangers,TEX,2026-05-08T00:00:00,0,17,13,1,17,CHC,31843,Kumar Rocker,Kumar Rocker,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-09T00:00:00,0,17,13,1,17,CHC,30146,Jack Leiter,Jack Leiter,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-10T00:00:00,0,17,13,1,17,CHC,10954,Jacob deGrom,Jacob deGrom,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-11T00:00:00,0,15,13,1,15,ARI,9132,Nathan Eovaldi,Nathan Eovaldi,R,,,,,,
13,AL,W,Rangers,TEX,2026-05-12T00:00:00,0,15,13,1,15,ARI,22201,MacKenzie Gore,MacKenzie Gore,L,,,,,,
13,AL,W,Rangers,TEX,2026-05-13T00:00:00,0,15,13,1,15,ARI,31843,Kumar Rocker,Kumar Rocker,R,,,,,,
14,AL,E,Blue Jays,TOR,2026-04-29T00:00:00,0,3,14,1,3,BOS,19316,Eric Lauer,Eric Lauer,L,,,,,,
14,AL,E,Blue Jays,TOR,2026-04-30T00:00:00,0,14,8,0,8,MIN,14107,Kevin Gausman,Kevin Gausman,R,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-01T00:00:00,0,14,8,0,8,MIN,9323,Patrick Corbin,Patrick Corbin,L,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-02T00:00:00,0,14,8,0,8,MIN,18525,Dylan Cease,Dylan Cease,R,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-03T00:00:00,0,14,8,0,8,MIN,35456,Trey Yesavage,Trey Yesavage,R,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-04T00:00:00,0,14,12,0,12,TBR,19316,Eric Lauer,Eric Lauer,L,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-05T00:00:00,0,14,12,0,12,TBR,14107,Kevin Gausman,Kevin Gausman,R,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-06T00:00:00,0,14,12,0,12,TBR,9323,Patrick Corbin,Patrick Corbin,L,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-08T00:00:00,0,1,14,1,1,LAA,18525,Dylan Cease,Dylan Cease,R,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-09T00:00:00,0,1,14,1,1,LAA,35456,Trey Yesavage,Trey Yesavage,R,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-10T00:00:00,0,1,14,1,1,LAA,14168,José Berríos,Jose Berrios,R,,,,,,
14,AL,E,Blue Jays,TOR,2026-05-11T00:00:00,0,12,14,1,12,TBR,14107,Kevin Gausman,Kevin Gausman,R,,,,,,
