teamid,loaddate,type,role,position,jnum,player,notes,handed,age,acquired,options,servicetime,signyear,signround,signpick,retrodate,injurynotes,injurydate,mlbamid,age1,jnum1,roster40,bats,throws,position1,platoon,draftyear,draftround,draftpick,school,originalteam,servicetime1,projectedlevel,acquired1,country,acquiredcode,options1,eta,isNRI,isCV19,isAFL,playerid,mlbamid1,mlbauto,minorbamid,minormasterid,playerid1,csid,mlbamid2,acquiredrecent,oPlayerId,season,playerid2,prht,prht7,PA,prht1h,prht2h,dbTeam,playerNameDisplay,playerNameRoute,UPURL,mlevel,proj_PT,proj_WAR,proj_bat_K%,proj_bat_BB%,proj_bat_HR,proj_bat_SB,proj_bat_AVG,proj_bat_OBP,proj_bat_SLG,proj_bat_OPS,proj_bat_wRC+,proj_bat_WAR,actual_PT,actual_WAR,actual_bat_K%,actual_bat_BB%,actual_bat_HR,actual_bat_SB,actual_bat_AVG,actual_bat_OBP,actual_bat_SLG,actual_bat_OPS,actual_bat_wRC+,actual_bat_WAR,actual_bat_PA,actualz_PT,actualz_WAR,actualz_bat_K%,actualz_bat_HR,actualz_bat_SB,actualz_bat_AVG,actualz_bat_OBP,actualz_bat_SLG,actualz_bat_OPS,actualz_bat_WRC+,actual_bat_Events,actual_bat_EV,actual_bat_Barrel%,actual_bat_HardHit%,actual_bat_BB%1,actual_bat_K%1,actual_bat_pivFA,actual_bat_piFA%,actual_bat_piSL%,actual_bat_piFC%,actual_bat_piCU%,actual_bat_piCH%,actualz_bat_Events,actualz_bat_EV,actualz_bat_Barrel%,actualz_bat_HardHit%,actualz_bat_BB%,actualz_bat_K%1,actualz_bat_pivFA,actualz_bat_piFA%,actualz_bat_piSL%,actualz_bat_piFC%,actualz_bat_piCU%,actualz_bat_piCH%,dbid,retroid,statsid1,Pts,IP_minor,P_Pts,RP_Pts,PA1,AAA_PA,AA_PA,A_PA,Hit_Pts,AAA_Hit_Pts,AA_Hit_Pts,A_Hit_Pts,AAA_Hit_Rank,AA_Hit_Rank,A_Hit_Rank,Overall_Rank,Overall_7_Rank,Overall_14_Rank,Overall_21_Rank,Overall_1H_Rank,Overall_2H_Rank,Org_Rank,prrp,IP,prrp1h,prrp2h,actual_pit_GS,actual_pit_SV,actual_pit_H,actual_pit_SO,actual_pit_BB,actual_pit_ERA,actual_pit_IP,actual_pit_BB/9,actual_pit_K/9,actual_pit_WAR,actualz_pit_GS,actualz_pit_SV,actualz_pit_H,actualz_pit_SO,actualz_pit_BB,actualz_pit_ERA,actual_pit_Events,actual_pit_EV,actual_pit_Barrel%,actual_pit_HardHit%,actual_pit_BB%,actual_pit_K%,actual_pit_pivFA,actual_pit_piFA%,actualz_pit_pivFA,actualz_pit_Events,actualz_pit_EV,actualz_pit_Barrel%,actualz_pit_HardHit%,actualz_pit_BB%,actualz_pit_K%,actual_pit_pivFA1,actualz_pit_piFA%,actual_pit_piCU%,prsp,prsp14,prsp1h,prsp2h,proj_pit_GS,proj_pit_SV,proj_pit_H,proj_pit_SO,proj_pit_BB,proj_pit_ERA,proj_pit_IP,proj_pit_BB/9,proj_pit_K/9,proj_pit_WAR,actual_pit_piSL%,actual_pit_piCH%,actualz_pit_piSL%,actualz_pit_piCU%,actualz_pit_piCH%,AAA_SP_IP,AAA_RP_IP,AA_SP_IP,AA_RP_IP,A_IP,AAA_SP_Pts,AA_SP_Pts,A_P_Pts,AAA_SP_Rank,AA_SP_Rank,A_P_Rank,actual_pit_piFC%,actualz_pit_piFC%,npbbisid,Rk_IP,SS_IP,Rk_P_Pts,Rk_P_Rank,SS_P_Rank,prrp14,AAA_RP_Pts,AAA_RP_Rank,AA_RP_Pts,AA_RP_Rank,Rk_PA,SS_PA,Rk_Hit_Pts,Rk_Hit_Rank,SS_Hit_Rank,Ovr_Rank,Ovr_Rank_Next,Org_Rank_Next,Ap_PA,Ap_Hit_Pts,Ap_Hit_Rank,kboid,kbobisid,Ap_IP,Ap_P_Pts,Ap_P_Rank,Rk2_PA,Rk2_Hit_Pts,Rk2_Hit_Rank,Rk2_IP,Rk2_P_Pts,Rk2_P_Rank,altmmid,refid,statsid
24,2026-09-20T11:03:16,aaa-rp,,RP,46,Eddy Yean,,R,25.2,Free Agent (PIT) Nov'25,3,0.000,JUL 2017,,,,,,678868,25.2,46,Y,R,R,RP,,JUL 2017,,,Dominican Republic,WSH,0.000,,Free Agent (PIT) Nov'25,DOM,FA,3,,0,0,0,24248.0,678868.0,3006543.0,678868.0,sa3006543,24248.0,,678868,1,24248,2026.0,24248.0,1103.0,,0.0,667.0,948.0,WSN,Eddy Yean,Eddy Yean,/players/eddy-yean/24248/stats/pitching,MLB,2.0,0.00113601,,,,,,,,,,,11.0,0.107068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,sa1120058,42.2499,60.6667,42.2499,43.9521,0.0,,,,0.0,,,,,,,1373.0,7764.0,7683.0,7208.0,1176.0,1704.0,,264.0,11.0,151.0,197.0,1.0,0.0,8.0,7.0,2.0,2.45455,11.0,1.63636,5.72727,0.107068,,,,,,,35.0,89.3057,0.0285714,0.342857,0.0444444,0.155556,96.7197,0.0297619,,,,,,,,,,,297.0,,,215.0,0.0,0.0,2.0,1.0,1.0,4.324,2.0,4.03433,6.85315,0.00113601,0.10119,0.297619,,,,60.66668140888214,60.66668140888214,,,,-1.70212,,,547.0,,,,,,,,,,,273.0,43.9521,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,39,Clayton Beeter,,R,27.9,Trade (NYY) Jul'25,1,0.129,2020,2,66,,,,690925,27.9,39,Y,R,R,RP,,2020,2,66,Texas Tech,LAD,0.129,,Trade (NYY) Jul'25,USA,T,1,,0,0,0,27494.0,690925.0,3014536.0,690925.0,sa3014536,27494.0,,690925,0,27494,2026.0,27494.0,1075.0,,0.0,1230.0,737.0,LAD,Clayton Beeter,Clayton Beeter,/players/clayton-beeter/27494/stats/pitching,MLB,1.0,0.000345083,,,,,,,,,,,48.0,-0.722939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,25.1,0.19382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,4.19267,5.0,4.19267,4.11197,0.0,,,,0.0,,,,,,,4633.0,403.0,1025.0,2015.0,4234.0,4179.0,22.0,93.0,48.0,94.0,295.0,0.0,12.0,36.0,47.0,31.0,4.5,48.0,5.8125,8.8125,-0.722939,0.0,1.0,13.0,33.0,18.0,4.26316,128.0,90.2718,0.0625,0.429688,0.148325,0.22488,95.744,0.494975,96.3988,53.0,88.2654,0.0943396,0.320755,0.173077,0.317308,96.3988,0.539785,,,,,,0.0,0.0,1.0,2.0,1.0,4.34491,1.0,5.10569,10.0351,0.000345083,0.505025,,0.460215,,,4.0,4.0,,,,,,,,,,,,,1.0,1.0,0.0806947,721.0,1301.0,188.0,4.11197,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,57,Zak Kent,,R,28.6,Waivers (MIN) May'26,1,0.037,2019,9,265,,,,687849,28.6,57,Y,R,R,RP,,2019,9,265,Virginia Military Institute,TEX,0.037,,Waivers (MIN) May'26,USA,W,1,,0,0,0,25703.0,687849.0,3010315.0,687849.0,sa3010315,25703.0,,687849,1,25703,2026.0,25703.0,1362.0,,0.0,1125.0,1138.0,TEX,Zak Kent,Zak Kent,/players/zak-kent/25703/stats/pitching,MLB,1.0,0.000425816,,,,,,,,,,,16.1,-0.0950572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,17.2,0.109586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,sa1169808,18.484,56.6667,18.484,13.6882,0.0,,,,0.0,,,,,,,2890.0,428.0,1081.0,2545.0,2750.0,2940.0,,603.0,16.3333,466.0,167.0,0.0,0.0,19.0,12.0,8.0,5.5102,16.1,4.40816,6.61225,-0.0950572,0.0,0.0,17.0,16.0,8.0,4.58491,57.0,90.021,0.122807,0.438596,0.103896,0.155844,,,,51.0,87.1549,0.0,0.294118,0.105263,0.210526,,,0.180272,,,,,0.0,0.0,1.0,1.0,0.0,4.53196,1.0,3.84409,8.01376,0.000425816,0.394558,,0.396104,0.246753,,56.66666793823242,56.66666793823242,,,,4.79578,,,256.0,,,0.401361,0.301948,,,,,,,112.0,13.6882,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,99,Cole Henry,,R,27.2,Drafted 2nd Rd (55) '20,2,1.000,2020,2,55,,,,669371,27.2,99,Y,R,R,RP,,2020,2,55,Louisiana State,WSH,1.000,,Drafted 2nd Rd (55) '20,USA,HG,2,,0,0,0,27570.0,669371.0,3014446.0,669371.0,sa3014446,27570.0,,669371,0,27570,2026.0,27570.0,800.0,,0.0,777.0,,WSN,Cole Henry,Cole Henry,/players/cole-henry/27570/stats/pitching,MLB,1.0,-0.00156483,,,,,,,,,,,13.2,-0.3096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,52.2,-0.225672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,6.85739,22.0,6.85739,3.9518,0.0,,,,0.0,,,,,,,4224.0,4986.0,3372.0,6309.0,3311.0,4690.0,,636.0,13.6667,510.0,,0.0,0.0,17.0,15.0,7.0,7.90244,13.2,4.60976,9.87805,-0.3096,0.0,2.0,43.0,52.0,32.0,4.27215,45.0,88.9159,0.133333,0.4,0.1,0.214286,94.0247,0.475352,94.4845,146.0,88.7972,0.0753425,0.369863,0.13278,0.215768,94.4845,0.500517,0.00704225,,,,,0.0,0.0,1.0,1.0,0.0,5.15421,1.0,4.59318,8.54477,-0.00156483,0.341549,,0.0361944,0.329886,0.0279214,20.999990463256836,20.999990463256836,,,,1.72041,,,364.0,,,0.0704225,,,1.0,1.0,1.18517,573.0,1078.0,,3.9518,501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,75,Paxton Schultz,,R,28.7,Waivers (TOR) Jan'26,2,0.078,2019,14,433,,,,687606,28.7,75,Y,L,R,RP,,2019,14,433,Utah Valley,MIL,0.078,,Waivers (TOR) Jan'26,USA,W,2,,0,0,0,25501.0,687606.0,3010626.0,687606.0,sa3010626,25501.0,,687606,1,25501,2026.0,25501.0,1110.0,,0.0,673.0,1096.0,MIL,Paxton Schultz,Paxton Schultz,/players/paxton-schultz/25501/stats/pitching,MLB,1.0,0.0009947181,,,,,,,,,,,32.1,0.0784254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,24.2,0.128731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,sa1169960,18.9027,29.0,18.9027,18.9027,0.0,,,,0.0,,,,,,,2858.0,244.0,332.0,695.0,4535.0,1720.0,,507.0,32.3333,420.0,507.0,1.0,1.0,43.0,32.0,12.0,6.40206,32.1,3.34021,8.90722,0.0784254,2.0,0.0,27.0,28.0,8.0,4.37838,108.0,90.9962,0.0833333,0.388889,0.0784314,0.20915,93.5928,0.339344,93.8101,73.0,91.1329,0.109589,0.356164,0.0727273,0.254545,93.8101,0.370536,,305.0,,249.0,,0.0,0.0,1.0,1.0,0.0,4.4096,1.0,3.35292,8.30484,0.0009947181,0.0672131,0.144262,0.09375,,0.191964,29.0,29.0,,,,,,,,,,0.44918,0.34375,,,,,,,,18.9027,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,--,Kyle Nicolas,,R,27.6,Trade (BAL) Jul'26,1,1.090,2020,2,61,,,,693312,27.6,--,Y,R,R,RP,,2020,2,61,Ball State,MIA,1.090,,Trade (BAL) Jul'26,USA,T,1,,0,0,0,27775.0,693312.0,3014523.0,693312.0,sa3014523,27775.0,,693312,1,27775,2026.0,27775.0,1276.0,,0.0,1295.0,,MIA,Kyle Nicolas,Kyle Nicolas,/players/kyle-nicolas/27775/stats/pitching,MLB,1.0,-0.000478769,,,,,,,,,,,7.1,-0.175336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,38.0,0.180001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,21.6347,47.0,21.6347,21.6347,0.0,0.0,,,0.0,0.0,,,845.0,,,2620.0,152.0,133.0,125.0,3304.0,2062.0,,653.0,7.33333,507.0,,0.0,0.0,8.0,7.0,13.0,8.59091,7.1,15.9545,8.59091,-0.175336,0.0,0.0,34.0,34.0,18.0,4.73684,22.0,87.145,0.0454545,0.318182,0.309524,0.166667,97.0592,0.489899,97.6153,113.0,89.9938,0.0707965,0.389381,0.107784,0.203593,97.6153,0.507669,0.161616,,,,,0.0,0.0,0.0,1.0,0.0,4.80768,1.0,5.48581,9.08265,-0.000478769,0.333333,,0.265337,0.223926,0.00153374,47.0,47.0,,,,,,,,,,,,,,,,,,,21.6347,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,,Ben Grable,,R,24.4,Trade (NYY) Aug'26,Dec'28,,2025,11,344,,,,695066,24.4,,N,L,R,RP,,2025,11,344,Indiana,NYY,,,Trade (NYY) Aug'26,USA,T,Dec'28,,0,0,0,,,3032539.0,695066.0,sa3032539,,grablbe43,695066,1,sa3032539,,,,,,,,NYY,Ben Grable,Bennett Grable,/players/bennett-grable/sa3032539/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5522,50.3333,55.5522,42.3224,0.0,,,,0.0,,,,,,,857.0,7735.0,7847.0,7679.0,667.0,1273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666660308837891,6.666660308837891,36.0000114440918,36.0000114440918,,,,,,,,,,,,,,,,,-1.53006,869.0,43.8525,23.0,,,,,,,,32.0,,,,,,7.66667,13.2298,371.0,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,,Joe Glassey,,R,25.2,Trade (BAL) Aug'26,Dec'27,,JUL 2024,,,,,,812521,25.2,,N,R,R,RP,,JUL 2024,,,Illinois,BAL,,,Trade (BAL) Aug'26,USA,T,Dec'27,,0,0,0,,,3025303.0,812521.0,sa3025303,,,812521,1,sa3025303,,,,,,,,BAL,Joe Glassey,Joseph Glassey,/players/joseph-glassey/sa3025303/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.104,49.3333,60.104,28.1807,0.0,,,,0.0,,,,,,,716.0,88.0,76.0,147.0,979.0,669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.666669845581055,7.666669845581055,13.333330154418945,13.333330154418945,,,,,,,,,,,,,,,,,10.9812,288.0,17.1995,204.0,,,,,,,,,,,,,,28.3333,31.9233,112.0,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,,Holden Powell,,R,27.0,Drafted 3rd Rd (94) '20,R5,,2020,3,94,,,,676026,27.0,,N,R,R,RP,,2020,3,94,UCLA,WSH,,,Drafted 3rd Rd (94) '20,USA,HG,R5,,0,0,0,,,3014854.0,676026.0,sa3014854,,,676026,0,sa3014854,,,,,,,,WSN,Holden Powell,Holden Powell,/players/holden-powell/sa3014854/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9705,52.0,33.9705,30.5553,0.0,,,,0.0,,,,,,,1780.0,4928.0,7735.0,2061.0,2149.0,1577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,45.0000114440918,45.0000114440918,,,3.41517,,,287.0,,,,,,,,,,,2.36605,585.0,28.1893,105.0,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,44,Justin Lawrence,,R,31.8,Waivers (MIN) Jun'26,0,3.167,2015,12,347,,,,664875,31.8,44,N,R,R,RP,,2015,12,347,Daytona State JC,COL,3.167,,Waivers (MIN) Jun'26,USA,W,0,,0,0,0,17639.0,664875.0,875567.0,664875.0,sa875567,17639.0,,664875,1,17639,2026.0,17639.0,861.0,,0.0,711.0,,COL,Justin Lawrence,Justin Lawrence,/players/justin-lawrence/17639/stats/pitching,MLB,,,,,,,,,,,,,34.1,-0.872869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,17.2,0.485156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,lawrj002,sa875567,13.4574,19.0,13.4574,13.4574,0.0,,,,0.0,,,,,,,3389.0,264.0,557.0,2210.0,5387.0,2210.0,,593.0,34.3333,485.0,,0.0,1.0,39.0,43.0,28.0,7.33981,34.1,7.33981,11.2718,-0.872869,0.0,0.0,9.0,23.0,8.0,0.509434,100.0,89.9657,0.1,0.43,0.158192,0.242938,95.734,0.133041,94.9055,36.0,86.2306,0.138889,0.25,0.115942,0.333333,94.9055,0.0888889,,,,,,,,,,,,,,,,0.437135,,0.5,,,18.999990463256836,18.999990463256836,,,,,,,,,,,,,,,,,,,13.4574,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,34,Tom Cosgrove,,L,30.3,Purchased (HOU) Jul'26,0,1.092,2017,12,348,,,,676680,30.3,34,N,L,L,RP,,2017,12,348,Manhattan College,SD,1.092,0.000,Purchased (HOU) Jul'26,USA,T,0,,0,0,0,23443.0,676680.0,915675.0,676680.0,sa915675,23443.0,,676680,1,23443,2026.0,23443.0,896.0,,0.0,1070.0,995.0,SDP,Tom Cosgrove,Tom Cosgrove,/players/tom-cosgrove/23443/stats/pitching,MLB,0.0,0.0,,,,,,,,,,,16.1,-0.158156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,4.0,0.0558284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,sa915675,11.1376,30.3333,11.1376,11.1376,0.0,,,,0.0,,,,,,,3644.0,1257.0,3662.0,3166.0,2642.0,4643.0,,485.0,16.3333,136.0,479.0,0.0,1.0,18.0,14.0,6.0,7.71429,16.1,3.30612,7.71429,-0.158156,0.0,0.0,3.0,3.0,1.0,2.25,52.0,86.9824,0.0961538,0.384615,0.0810811,0.189189,,,,12.0,81.6833,0.0,0.0833333,0.0625,0.1875,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.98866,0.0,4.21007,7.839,0.0,0.664179,,0.421875,,,30.33333969116211,30.33333969116211,,,,,,,,,,0.276119,0.25,,,,,,,,11.1376,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,35,Max Kranick,,R,29.2,Free Agent (NYM) May'26,0,3.011,2016,11,345,,,,668820,29.2,35,N,R,R,RP,,2016,11,345,Valley View HS (PA),PIT,3.011,,Free Agent (NYM) May'26,USA,FA,0,,0,0,0,22175.0,668820.0,919118.0,668820.0,sa919118,22175.0,,668820,1,22175,2026.0,22175.0,888.0,,0.0,,1121.0,PIT,Max Kranick,Max Kranick,/players/max-kranick/22175/stats/pitching,MLB,,,,,,,,,,,,,18.1,-0.353707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,37.0,0.295266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,kranm001,sa919118,6.12462,16.6667,6.12462,4.81961,0.0,,,,0.0,,,,,,,4334.0,417.0,815.0,1662.0,5744.0,3357.0,,704.0,18.3333,,501.0,0.0,0.0,27.0,11.0,13.0,9.32727,18.1,6.38182,5.4,-0.353707,0.0,0.0,34.0,25.0,5.0,3.64865,69.0,88.3567,0.057971,0.347826,0.138298,0.117021,95.4216,0.373529,95.8214,118.0,90.1843,0.0932203,0.449153,0.0337838,0.168919,95.8214,0.402235,0.241176,,,,,,,,,,,,,,,0.355882,,0.467412,0.113594,,9.66666030883789,9.66666030883789,3.0,3.0,2.66667,,0.846287,1.77691,,360.0,825.0,,,,1.33333,1.33333,-1.31819,839.0,1502.0,,4.47698,474.0,0.342626,604.0,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,58,Matt Krook,,L,31.9,Waivers (ATH) Jul'26,0,0.055,2016,4,125,,,,640454,31.9,58,N,L,L,RP,,2016,4,125,Oregon,SF,0.055,,Waivers (ATH) Jul'26,USA,W,0,,0,0,0,19315.0,640454.0,737535.0,640454.0,sa737535,19315.0,,640454,1,19315,2026.0,19315.0,894.0,,0.0,1188.0,569.0,SFG,Matt Krook,Matt Krook,/players/matt-krook/19315/stats/pitching,MLB,,,,,,,,,,,,,8.1,-0.349816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,3.1,0.0603129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,sa737535,28.9839,47.3333,28.6157,22.8627,1.0,1.0,,,0.368225,0.368225,,,820.0,,,2082.0,577.0,1192.0,850.0,1483.0,2890.0,,639.0,8.33333,540.0,440.0,0.0,0.0,9.0,9.0,10.0,10.8,8.1,10.8,9.72,-0.349816,0.0,0.0,5.0,3.0,1.0,5.4,25.0,87.476,0.04,0.36,0.217391,0.195652,,,,11.0,91.27,0.0909091,0.363636,0.0666667,0.2,,,,,,,,,,,,,,,,,,0.519553,0.00558659,0.267606,,0.15493,47.333330154418945,47.333330154418945,,,,5.753,,,230.0,,,0.0391061,0.239437,,,,,,,,22.8627,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,,Luke Young,,R,24.9,Drafted 11th Rd '22,R5,,2022,11,321,,,,805272,24.9,,N,R,R,RP,,2022,11,321,Midland JC (TX),WSH,,,Drafted 11th Rd '22,USA,HG,R5,,0,0,0,,,3020819.0,805272.0,sa3020819,,younglu44,805272,0,sa3020819,,,,,,,,WSN,Luke Young,Luke Young,/players/luke-young/sa3020819/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2609,61.3333,33.2609,33.2609,0.0,,,,0.0,,,,,,,1805.0,2696.0,1758.0,1867.0,1254.0,2603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.66666030883789,25.66666030883789,35.66667175292969,35.66667175292969,,,,,,,,,,,,,,,,,3.21901,540.0,30.0419,86.0,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,,Robert Cranz,,R,23.3,Drafted 7th Rd '24,Dec'27,,2024,7,200,,,,801128,23.3,,N,R,R,RP,,2024,7,200,Oklahoma State,WSH,,,Drafted 7th Rd '24,USA,HG,Dec'27,,0,0,0,,,3025521.0,801128.0,sa3025521,,cranzro42,801128,0,sa3025521,,,,,,,,WSN,Robert Cranz,Robert Cranz,/players/robert-cranz/sa3025521/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3899,54.0,40.3899,22.0517,0.0,,,,0.0,,,,,,,1445.0,3653.0,577.0,561.0,679.0,2880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.666680335998535,11.666680335998535,26.33333969116211,26.33333969116211,,,,,,,,,,,,,,,,,-9.165,1032.0,31.2167,77.0,,,,,,,,,,,,,,16.0,18.3381,272.0,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,,RP,,Erick Mejia,,R,31.9,Free Agent (SEA) Nov'22,2,0.091,JUN 2012,,,,,,625510,31.9,,N,S,R,RP,,JUN 2012,,,Dominican Republic,SEA,0.091,,Free Agent (SEA) Nov'22,DOM,FA,2,,0,0,0,15817.0,625510.0,694960.0,625510.0,sa694960,15817.0,,625510,0,15817,,,,,,,,SEA,Erick Mejia,Erick Mejia,/players/erick-mejia/15817/stats/batting,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mejie001,sa694960,27.3496,32.0,27.3496,25.6861,0.0,,,,0.0,,,,,,,2189.0,623.0,1336.0,1715.0,1396.0,3400.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,23.999990463256836,23.999990463256836,,,,,,,,,,,,,,,,,4.23397,486.0,21.4521,161.0,,,,,,,,,,,,,,2.0,1.66348,731.0,,,,,,,,,
24,2026-09-20T11:03:16,aaa-rp,Inj,RP,61,Tyler Baum,,R,28.7,Free Agent (ATH) Nov'25,R5,,2019,2,66,,,,666121,28.7,61,N,R,R,RP,,2019,2,66,North Carolina,OAK,,,Free Agent (ATH) Nov'25,USA,FA,R5,,0,0,0,,,1054042.0,666121.0,sa1054042,,,666121,1,sa1054042,,,,,,,,OAK,Tyler Baum,Tyler Baum,/players/tyler-baum/sa1054042/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sa1054042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,Inj,C/2B,82,Caleb Lomavita,,R,23.8,Drafted 1st Rd (39) '24,Dec'27,,2024,1,39,,,,701616,23.8,82,N,R,R,C/2B,,2024,1,39,California,WSH,,,Drafted 1st Rd (39) '24,USA,HG,Dec'27,,0,0,0,,,3025404.0,701616.0,sa3025404,,lomavca42,701616,0,sa3025404,,,,,,,,WSN,Caleb Lomavita,Caleb Lomavita,/players/caleb-lomavita/sa3025404/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1654,0.0,0.0,0.0,347.0,,347.0,,53.1654,,53.1654,,,152.0,,925.0,4435.0,4989.0,729.0,553.0,1676.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,
