Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
TBR,Rays,2.84892,2.44939,0.0,59.817,0.981161,11.3285,3.11238,61.3418,254.53,52.3651,28.8159,26.5107,8.13017,67.4602,21.6561,0.95661,2.00441,3.88962,1.2067,9.89769,3.17736,3.11507,1.19285,0.265038,0.0850826,0.1799556389451027,,0.226817,0.284873,0.721679,3.8158,328.8000000000001,5.390163934426232,312.0,5.114754098360656,0.450172,0.294307,2.19784,-0.664099,0.72399,0.0,2.19784,0.664099,4.03468,999.0,12,AL,Bryan Baker,641329,19804,19804
CLE,Guardians,3.07881,2.82887,0.396262,63.3408,2.53265,16.1237,2.35215,66.6275,277.345,59.5972,30.5796,28.1332,7.69698,65.891,20.2432,0.730284,3.61798,3.80022,1.19831,8.90051,2.73444,3.25496,1.0397,0.237578,0.0729895,0.16458868980407715,,0.235113,0.288502,0.713257,3.73342,380.4,5.677611940298507,370.0,5.522388059701493,0.449712,0.32611,0.891366,1.39589,0.760669,0.0,0.891366,-1.39589,3.98577,999.0,5,AL,Shawn Armstrong,542888,12857,12857
HOU,Astros,3.18819,2.81624,0.0918162,61.368,0.210986,11.6821,3.0731,61.878,257.315,52.066,29.6622,27.2892,8.71008,68.9803,22.0746,1.65755,3.10951,3.96915,1.19818,10.033,3.2107,3.12486,1.26686,0.268077,0.0857884,0.18228870630264282,,0.224296,0.280729,0.718014,3.95648,323.9,5.224193548387096,304.0,4.903225806451613,0.449633,0.183294,1.27915,-0.659062,0.670988,0.0,1.27915,0.659062,4.10535,999.0,21,AL,Steven Okert,595345,13580,13580
HOU,Astros,3.48184,2.07875,0.0,48.8389,1.14508,8.03434,0.913646,51.7829,213.785,43.9227,22.6767,20.8626,6.16688,55.7509,17.6669,0.763708,1.50716,3.62598,1.18938,9.68966,3.07056,3.15566,1.07182,0.26078,0.0826389,0.17814157158136368,,0.225695,0.284535,0.734815,3.6409,285.6,5.492307692307692,271.0,5.211538461538462,0.445709,0.379351,2.71405,3.18576,0.848261,0.0,2.71405,-3.18576,3.86899,999.0,21,AL,Bennett Sousa,656986,21345,21345
LAA,Angels,2.56369,2.68088,0.438397,54.2236,2.36016,12.0776,2.15525,54.2736,226.868,47.5288,24.8923,22.9009,7.12912,58.8136,18.4157,1.09364,3.15862,3.79757,1.21504,9.75284,3.05381,3.19367,1.1822,0.259241,0.0811734,0.17806769162416458,,0.231516,0.289913,0.73355,3.86798,301.7,5.587037037037037,292.0,5.407407407407407,0.444794,0.32239,1.84211,-1.03807,0.840373,0.298724,1.84211,1.03807,3.8795,737.6199951171875,1,AL,Drew Pomeranz,519141,11426,11426
PHI,Phillies,3.30203,2.63538,0.1341,55.7589,0.340325,10.5744,2.43338,59.1156,245.554,55.5154,27.9377,25.7026,7.63332,55.3693,15.9817,1.21764,2.03083,3.91308,1.20945,8.42964,2.43312,3.46454,1.16213,0.225487,0.0650842,0.1604025587439537,,0.243979,0.291007,0.716315,3.85461,292.6,4.959322033898306,291.0,4.932203389830509,0.434018,0.367768,1.03763,-0.972028,0.750901,0.0,1.03763,0.972028,3.9988,999.0,26,NL,Tanner Banks,621383,16990,16990
CIN,Reds,4.60999,3.30778,0.277862,54.1327,2.07381,15.6233,2.56239,62.0537,265.719,61.4281,30.3236,27.8978,6.43909,54.2012,20.8272,0.495314,2.88711,4.04617,1.32555,7.8611,3.02069,2.60242,0.933897,0.203979,0.0783807,0.12559883296489716,,0.253831,0.303197,0.709056,3.88366,336.4,5.425806451612903,342.0,5.516129032258065,0.431844,0.423307,2.21874,-1.1271,0.552948,0.203187,2.21874,1.1271,4.26274,999.0,18,NL,Graham Ashcraft,668933,27552,27552
LAD,Dodgers,2.53499,1.91765,0.0,40.7336,0.130235,4.45175,1.16637,42.0486,174.127,38.3114,17.8182,16.3928,3.50798,35.3178,11.8015,0.905763,1.65313,3.50868,1.19178,7.55935,2.52596,2.99266,0.750842,0.202827,0.0677749,0.1350523978471756,,0.238443,0.285632,0.714456,3.49976,206.8,4.923809523809524,202.0,4.809523809523809,0.431421,0.405493,1.40803,-1.33978,1.08611,0.0,1.40803,1.33978,3.55186,999.0,22,NL,Brusdar Graterol,660813,20367,20367
NYM,Mets,3.36072,2.4915,0.0,56.0904,1.4321,16.1391,2.0495,55.5961,232.338,48.7237,25.208,23.1914,6.36277,54.3514,18.2758,0.775933,3.55348,3.75426,1.20511,8.7985,2.95853,2.97395,1.03002,0.233933,0.0786607,0.1552719622850418,,0.231457,0.282794,0.719406,3.84564,324.20000000000005,5.7892857142857155,313.0,5.589285714285714,0.428445,0.437271,2.38202,2.4874,0.814594,0.0,2.38202,-2.4874,3.91387,999.0,25,NL,Brooks Raley,548384,10061,10061
TOR,Blue Jays,3.15244,1.95807,0.0909582,49.1039,0.9938,5.48987,1.13323,50.6096,212.285,41.5767,22.8289,21.0026,5.96077,56.7076,21.1105,1.2591,2.3241,3.73492,1.23864,10.0844,3.75411,2.68624,1.06001,0.26713,0.0994438,0.16768573224544525,,0.220156,0.282258,0.73347,3.81442,264.40000000000003,5.184313725490196,247.0,4.8431372549019605,0.428006,0.325059,1.49178,2.11738,0.781113,0.0,1.49178,-2.11738,3.95852,999.0,14,AL,Braydon Fisher,680755,24609,24609
BAL,Orioles,4.05047,3.76479,0.0,62.4891,7.08108,19.2423,3.20866,63.9918,263.512,58.8605,28.7843,26.4816,8.33769,63.5747,16.5135,1.30464,1.9219,3.72445,1.17787,8.94134,2.32251,3.84986,1.17264,0.241259,0.062667,0.1785922348499298,,0.240172,0.291762,0.731378,3.70625,403.80000000000007,6.309375000000001,398.0,6.21875,0.422868,0.367773,1.54107,0.568357,0.838183,0.0,1.54107,-0.568357,3.88242,730.3300170898438,2,AL,Andrew Kittredge,552640,12828,12828
ATH,Athletics,4.27443,5.14752,10.6476,35.0415,0.0,1.4037,0.0,85.6576,376.305,82.6345,48.6472,44.7555,11.1755,76.6957,39.3859,1.55076,5.02126,4.70243,1.42451,8.05837,4.13826,1.94729,1.1742,0.203812,0.104665,0.09914755076169968,,0.248975,0.292832,0.689762,4.59574,311.2999999999999,3.6197674418604637,313.0,3.63953488372093,0.411324,0.19052,3.79947,-1.10946,0.480078,2.93058,3.79947,1.10946,4.3599,999.0,10,AL,Luis Medina,665622,21649,21649
DET,Tigers,3.12028,2.72744,0.0866213,44.1334,0.157959,7.4484,0.91381,52.076,220.313,48.4224,22.9446,21.109,4.81743,46.7123,16.443,1.38636,3.90623,3.64815,1.24559,8.07302,2.84175,2.84086,0.832568,0.212027,0.0746347,0.13739246129989624,,0.242156,0.293767,0.721268,3.71601,260.5,5.009615384615385,257.0,4.9423076923076925,0.409227,0.399295,1.53772,0.603564,0.871761,0.0,1.53772,-0.603564,3.83765,999.0,6,AL,Brant Hurter,676428,30133,30133
,,3.55212,3.90451,10.4244,10.642,0.0,0.145169,0.0,54.5043,240.048,52.4864,30.7585,28.2978,7.59958,54.0468,24.7264,0.450945,4.22756,4.67267,1.41664,8.92447,4.08294,2.18579,1.25488,0.22515,0.103006,0.12214405089616776,,0.24864,0.300352,0.697791,4.5582,194.40000000000003,3.534545454545455,192.0,3.4909090909090907,0.409103,0.315875,2.01308,-2.24097,0.370642,3.38702,2.01308,2.24097,4.50581,999.0,-1,,Charlie Morton,450203,4676,4676
LAD,Dodgers,2.59278,2.38688,0.292361,46.9501,0.547589,11.3725,2.11421,49.5251,206.46,44.0615,23.1288,21.2785,5.87036,48.4077,16.9582,1.7235,1.32188,3.86685,1.23209,8.79693,3.08174,2.85453,1.0668,0.234466,0.0821379,0.15232763439416885,,0.234146,0.285218,0.717615,3.82851,272.79999999999995,5.4559999999999995,263.0,5.26,0.406267,0.320519,2.44685,1.06351,0.856062,0.0,2.44685,-1.06351,3.85858,999.0,22,NL,Jack Dreyer,676263,30249,30249
SFG,Giants,2.7527,3.35003,8.01672,20.3366,0.0,1.19897,0.0,54.951,240.072,49.7689,30.1782,27.7639,7.80517,55.1749,27.0698,0.491285,3.32539,4.54724,1.39831,9.03667,4.43356,2.03824,1.27835,0.229827,0.112757,0.11706957966089249,,0.237361,0.286059,0.707927,4.63289,202.60000000000002,3.683636363636364,195.0,3.5454545454545454,0.403595,0.296224,1.30421,-1.56087,0.440825,1.61267,1.30421,1.56087,4.41223,999.0,30,NL,Hayden Birdsong,806185,31635,31635
PIT,Pirates,3.57617,3.27808,0.0,62.4264,23.4423,6.20911,3.26174,65.0462,273.684,59.8036,30.9467,28.4709,6.88541,60.2436,22.2343,0.806513,3.08846,3.93932,1.26122,8.33549,3.07641,2.70949,0.952687,0.220121,0.0812409,0.13888058066368103,,0.240793,0.291992,0.705696,3.82682,422.9,6.506153846153846,418.0,6.430769230769231,0.401206,0.398225,2.11132,0.474893,1.67656,0.0,2.11132,-0.474893,2.76459,149.0,27,NL,Dennis Santana,642701,17878,17878
NYM,Mets,3.08557,3.07118,4.09937,39.8135,0.0,5.17608,0.451771,63.3187,267.49,62.159,30.6392,28.188,8.43553,54.1451,18.5952,0.369688,2.47852,4.00659,1.27536,7.69608,2.64309,2.91178,1.19901,0.202419,0.0695174,0.132901631295681,,0.252252,0.292236,0.726891,4.15526,271.6000000000001,4.311111111111113,276.0,4.380952380952381,0.399522,0.421337,2.33362,-0.381677,0.642892,0.947167,2.33362,0.381677,4.14281,999.0,25,NL,Tobias Myers,668964,22191,22191
,,3.65551,4.03017,10.6568,12.8463,0.00125938,0.0,0.0238246,60.1622,264.402,63.5185,34.802,32.0178,7.56354,42.881,23.3876,0.254699,2.42442,4.78972,1.44453,6.4148,3.49869,1.83349,1.13147,0.162181,0.0884546,0.07372601330280304,,0.266224,0.297402,0.682732,4.6311,190.20000000000002,3.1700000000000004,207.0,3.45,0.397242,0.219641,2.19702,-0.346102,0.452086,2.75483,2.19702,0.346102,4.39722,999.0,-1,,Marcus Stroman,573186,13431,13431
MIN,Twins,3.59467,2.80161,0.0,58.4641,4.483,14.1063,2.61531,62.3848,269.096,58.1561,29.1216,26.7919,5.30975,59.3087,25.4589,1.27878,4.05229,3.86515,1.34031,8.55622,3.67285,2.32959,0.766016,0.220399,0.0946087,0.1257905438542366,,0.242737,0.302036,0.715311,3.75937,353.49999999999994,5.701612903225805,352.0,5.67741935483871,0.390352,0.327397,3.48627,-3.1007,0.693667,0.0,3.48627,3.1007,4.07511,744.3900146484375,8,AL,Kody Funderburk,681892,24993,24993
BOS,Red Sox,4.13099,3.57664,0.0,56.4575,1.22999,11.9837,3.4946,60.8347,255.64,56.6305,29.2909,26.9476,7.22655,56.581,19.7877,1.61619,2.19303,3.98669,1.25616,8.37071,2.92743,2.8594,1.06911,0.221331,0.0774045,0.14392626285552979,,0.242363,0.290865,0.710808,3.90321,318.1000000000001,5.214754098360657,315.0,5.163934426229508,0.388563,0.37228,1.48515,0.900674,0.604905,0.0,1.48515,-0.900674,4.19346,999.0,3,AL,Justin Slaten,686580,25648,25648
SDP,Padres,4.07181,4.39369,8.59997,26.4369,0.0,0.625792,0.0,65.5608,275.453,62.9829,35.3213,32.4956,11.2169,57.269,18.1256,0.687495,3.56256,4.46091,1.23715,7.86172,2.48822,3.15957,1.53982,0.207908,0.0658027,0.14210554957389832,,0.248194,0.279395,0.700057,4.6047,241.30000000000007,3.656060606060607,239.0,3.621212121212121,0.38844,0.427491,2.60705,1.5129,0.522754,3.16318,2.60705,-1.5129,4.303,999.0,29,NL,JP Sears,676664,23429,23429
DET,Tigers,4.04093,4.34828,0.0,59.8485,5.93621,13.5194,5.23377,61.7453,259.437,56.7296,29.0678,26.7424,7.00477,58.1807,21.2751,1.74103,1.73909,3.89797,1.26333,8.48042,3.10107,2.73468,1.02102,0.224257,0.0820049,0.14225222170352936,,0.239949,0.290385,0.717571,3.84358,357.49999999999994,5.766129032258063,352.0,5.67741935483871,0.386898,0.312314,1.38344,2.04879,0.733627,0.0,1.38344,-2.04879,4.02183,611.6099853515625,6,AL,Kyle Finnegan,640448,15009,15009
MIN,Twins,2.75243,3.49567,0.12195,59.0677,6.83147,13.5127,2.85575,61.8248,263.876,61.6344,29.852,27.4639,5.84277,51.3118,19.5463,1.78083,3.29333,3.99799,1.31308,7.4696,2.84541,2.62514,0.850548,0.194454,0.0740739,0.12038058787584305,,0.255706,0.303411,0.703124,3.81207,347.79999999999995,5.6096774193548375,356.0,5.741935483870968,0.376653,0.224489,1.5905,1.05746,0.875378,0.0,1.5905,-1.05746,3.83283,744.47998046875,8,AL,Justin Topa,623437,15145,15145
NYY,Yankees,2.69818,3.7076,3.05647,46.8413,0.0104205,6.36758,0.0,63.6628,271.18,63.6636,34.1009,31.3728,8.7544,54.2388,19.8376,0.676538,2.41999,4.43517,1.31162,7.66774,2.80444,2.73414,1.23761,0.20001,0.0731529,0.12685761600732803,,0.255757,0.295324,0.693386,4.2677,262.5,4.1015625,269.0,4.203125,0.374445,0.106093,3.20712,-0.299083,0.507808,1.17621,3.20712,0.299083,4.32292,999.0,9,AL,Paul Blackburn,621112,14739,14739
LAA,Angels,3.61478,5.39625,14.8968,17.5347,0.0,0.149124,0.0,84.1082,367.008,85.1664,49.3587,45.41,13.6819,64.9951,33.924,1.04025,3.16284,4.85909,1.41592,6.9548,3.63004,1.9159,1.46403,0.177094,0.0924339,0.08466045558452606,,0.258142,0.284522,0.697766,5.02716,247.40000000000003,2.9452380952380954,257.0,3.0595238095238093,0.374258,0.304875,2.35264,1.12275,0.463759,4.48542,2.35264,-1.12275,4.38165,999.0,1,AL,Tyler Anderson,542881,12880,12880
TOR,Blue Jays,2.36873,2.1354,0.0,52.7336,0.0664884,12.8347,2.53489,52.0868,225.514,44.0784,22.4022,20.61,4.22042,55.882,27.7094,1.69286,2.1534,3.56117,1.37823,9.65576,4.78786,2.01672,0.729239,0.247798,0.122872,0.1249263659119606,,0.225291,0.294049,0.749639,3.76274,295.20000000000005,5.676923076923078,282.0,5.423076923076923,0.371412,0.483452,2.52164,-1.85664,0.828502,0.0,2.52164,1.85664,3.89533,999.0,14,AL,Brendon Little,663893,21574,21574
CHC,Cubs,1.641,1.77777,2.6738,16.3331,0.240517,1.06855,0.342439,31.9482,135.177,31.1384,15.6498,14.3979,3.7462,28.049,10.163,0.129132,0.905892,4.05596,1.29276,7.90158,2.86299,2.75991,1.05533,0.207499,0.0751834,0.13231588155031204,,0.250898,0.296733,0.711422,3.94298,134.00000000000003,4.187500000000001,135.0,4.21875,0.368521,0.245136,1.5722,-0.434218,1.03723,0.796825,1.5722,0.434218,3.61703,999.0,17,NL,Jordan Wicks,696136,30094,30094
COL,Rockies,1.3511,2.85782,1.97105,24.0374,0.0,2.42555,0.838816,43.1411,182.754,46.191,24.0388,22.1157,6.06093,35.8567,9.92395,0.671717,1.0989,4.61372,1.30073,7.48034,2.07031,3.61315,1.26442,0.196201,0.0543021,0.14189935475587845,,0.268972,0.309135,0.67345,4.06574,171.79999999999998,3.995348837209302,184.0,4.27906976744186,0.36849,0.298424,1.0343,-3.46169,0.851154,0.0,1.0343,3.46169,3.86513,999.0,19,NL,Pierson Ohl,701487,30179,30179
ATL,Braves,2.20515,2.72487,8.66584,8.83948,0.0,0.0793928,0.0,46.5699,201.858,47.5754,25.7482,23.6884,6.32447,35.646,17.1371,0.227497,1.62651,4.57796,1.38958,6.88886,3.31188,2.08004,1.22225,0.17659,0.0848972,0.09169258177280426,,0.259842,0.292304,0.697557,4.5785,164.2,3.4936170212765956,172.0,3.6595744680851063,0.365991,0.366592,1.18252,0.141241,0.684602,2.7316,1.18252,-0.141241,4.0872,999.0,16,NL,Martín Pérez,527048,6902,6902
,,2.96946,3.41786,3.39295,38.4086,0.50852,9.66541,1.98064,50.3972,215.48,48.171,25.1967,23.1809,6.62474,46.6997,18.0435,0.216869,2.60953,4.13968,1.31385,8.3397,3.22223,2.58817,1.18306,0.216724,0.0837364,0.13298773765563965,,0.24725,0.293608,0.720371,4.22014,235.09999999999997,4.701999999999999,235.0,4.7,0.365853,0.265166,2.69957,-0.360227,0.685813,0.23818,2.69957,0.360227,4.08558,999.0,-1,,Luis Garcia,677651,23735,23735
BOS,Red Sox,2.68512,2.01784,0.0,49.0287,0.0252605,6.6901,0.796855,52.2853,223.463,46.7935,24.4371,22.4822,5.09016,54.7862,22.6079,0.943965,1.91187,3.86991,1.32736,9.43049,3.89155,2.42332,0.876183,0.245169,0.10117,0.1439981833100319,,0.23521,0.299879,0.722026,3.71195,264.1,5.078846153846154,258.0,4.961538461538462,0.364315,0.389388,1.73649,-1.32629,0.706286,0.0,1.73649,1.32629,4.05829,999.0,3,AL,Jovani Morán,663558,20422,20422
SDP,Padres,4.54404,7.14884,18.7266,22.6085,0.0,0.433448,0.0,101.729,444.155,111.104,64.3908,59.2395,17.0325,74.5234,36.409,0.905678,3.54759,5.24096,1.45006,6.59314,3.22113,2.04684,1.50688,0.167787,0.0819737,0.08581329882144928,,0.274874,0.30089,0.672142,5.02493,287.1,2.8147058823529414,319.0,3.127450980392157,0.362849,-0.0625408,4.14053,-0.193382,1.05461,5.11326,4.14053,0.193382,3.59386,999.0,29,NL,Germán Márquez,608566,15038,15038
DET,Tigers,1.93967,1.89313,3.16763,24.5853,0.0,2.72616,0.0,40.4551,168.791,38.0411,20.2332,18.6146,5.48173,36.8094,10.9538,0.284873,2.07177,4.14116,1.21109,8.18895,2.43687,3.36043,1.21951,0.218077,0.0648955,0.1531815156340599,,0.244221,0.286932,0.696064,4.04282,182.7,4.5675,182.0,4.55,0.358378,0.230445,1.9688,-0.194711,0.974449,0.949189,1.9688,0.194711,3.70073,999.0,6,AL,Sawyer Gipson-Long,687830,26048,26048
WSN,Nationals,4.86449,6.65734,16.9384,23.3818,0.0,0.501072,0.0,100.716,433.331,102.926,59.4116,54.6586,16.6735,75.2895,33.3709,0.455355,3.94868,4.88428,1.35328,6.72785,2.98201,2.25614,1.48994,0.173746,0.0770101,0.09673579037189484,,0.259908,0.283682,0.68068,4.90382,313.50000000000006,3.1039603960396045,327.0,3.237623762376238,0.357288,0.387611,1.79937,-0.725919,0.634275,6.35032,1.79937,0.725919,4.1543,999.0,24,NL,Jake Irvin,663623,21504,21504
SFG,Giants,3.0445,2.61062,0.38588,59.071,3.0717,13.9185,2.3755,58.9331,255.334,49.5921,25.3115,23.2866,5.23605,63.3445,31.262,2.65203,2.68819,3.55622,1.37196,9.67369,4.77418,2.02625,0.799626,0.248085,0.122436,0.12564967572689056,,0.22401,0.290283,0.755439,3.86868,340.1,5.764406779661018,325.0,5.508474576271187,0.35661,0.599134,2.13859,-0.485279,0.794561,0.0,2.13859,0.485279,3.94059,999.0,30,NL,Erik Miller,669062,26252,26252
TOR,Blue Jays,2.34097,2.40817,0.0,52.469,4.73043,9.45153,4.85351,53.7224,223.436,44.9651,24.6046,22.6362,6.68498,58.9372,19.4713,1.70419,2.66736,3.79219,1.19943,9.87363,3.26198,3.02688,1.11992,0.263777,0.0871447,0.17663204669952393,,0.223377,0.282146,0.723197,3.79494,309.5,5.731481481481482,292.0,5.407407407407407,0.355554,0.276553,2.03321,-0.908421,0.927016,0.0,2.03321,0.908421,3.76398,999.0,14,AL,Yimi García,554340,12095,12095
,,1.51343,1.5008,0.0,42.405,0.0721932,6.31272,2.03673,40.7791,171.774,36.7136,18.5741,17.0882,4.71159,43.794,14.902,1.16948,1.49116,3.77139,1.26574,9.6654,3.28888,2.93881,1.03986,0.254951,0.0867533,0.16819807887077332,,0.236282,0.299434,0.733939,3.69528,209.70000000000005,5.114634146341465,204.0,4.975609756097561,0.352355,0.248366,2.74566,-1.22222,0.984719,0.0,2.74566,1.22222,3.68704,999.0,-1,,Justin Wilson,458677,4301,4301
PHI,Phillies,3.85062,3.68691,0.420719,57.4077,4.41591,17.4712,2.47166,65.3763,277.348,59.5861,30.006,27.6055,7.26801,60.4758,24.2193,0.673479,3.29739,3.8003,1.28189,8.32537,3.33415,2.497,1.00055,0.21805,0.0873248,0.13072555512189865,,0.238505,0.287324,0.730671,3.99298,365.9,5.629230769230769,361.0,5.553846153846154,0.350587,0.490694,2.20886,1.19533,0.690907,0.307651,2.20886,-1.19533,4.07879,744.1599731445312,26,NL,Brad Keller,641745,15734,15734
PIT,Pirates,4.00284,5.15872,14.1111,24.7777,0.0,0.518984,0.0,86.9064,374.11,89.2884,51.1328,47.0422,13.1979,66.3557,28.7616,0.356876,3.16206,4.87167,1.35836,6.87177,2.97855,2.30709,1.36677,0.17737,0.0768802,0.10048938542604446,,0.260935,0.289722,0.672042,4.6843,292.5000000000001,3.362068965517243,306.0,3.5172413793103448,0.348874,0.346033,2.04095,0.323779,0.442561,3.75393,2.04095,-0.323779,4.40992,999.0,27,NL,José Urquidy,664353,18413,18413
MIL,Brewers,3.36938,2.79587,0.180651,57.443,0.0247488,12.1542,2.35724,59.3186,250.791,55.838,26.6744,24.5404,6.18615,54.7333,19.7884,0.910699,2.54696,3.72335,1.27492,8.30431,3.00236,2.76592,0.938581,0.218243,0.0789042,0.13933894038200378,,0.244416,0.296366,0.731,3.77506,306.20000000000005,5.189830508474577,306.0,5.186440677966102,0.348475,0.403235,2.9621,-0.833074,0.733359,0.0,2.9621,0.833074,4.02219,999.0,23,NL,Angel Zerpa,672582,22717,22717
SFG,Giants,2.05654,1.81914,0.0995765,51.22,0.0404874,6.12954,1.02579,53.3982,227.711,52.3136,25.4865,23.4476,5.51258,45.908,17.8289,1.41504,2.17991,3.95198,1.31358,7.73758,3.00498,2.57492,0.929118,0.201606,0.0782963,0.1233101636171341,,0.251868,0.299466,0.715356,3.88187,239.20000000000005,4.513207547169812,243.0,4.584905660377358,0.347541,0.275934,1.87109,-1.80193,0.800784,0.0,1.87109,1.80193,3.93229,999.0,30,NL,Matt Gage,657424,17381,17381
NYM,Mets,3.82363,3.79463,0.213272,60.1692,5.14457,19.0342,2.76616,67.304,278.878,59.3608,31.8878,29.3368,9.61453,72.3081,21.2573,1.18588,2.45931,3.92296,1.19782,9.66916,2.84257,3.40156,1.28567,0.259282,0.0762246,0.18305783718824387,,0.232641,0.287155,0.72561,3.90066,395.4,5.901492537313432,381.0,5.686567164179104,0.346712,0.308132,1.19349,-2.23067,0.669368,0.133145,1.19349,2.23067,4.10751,717.9199829101562,25,NL,Luke Weaver,596133,16918,16918
LAA,Angels,3.99452,6.06906,18.1823,18.1823,0.0,0.0,0.0,99.609,438.981,96.9929,57.9979,53.358,15.9907,84.5084,44.6969,0.511232,7.42893,4.82107,1.42246,7.63561,4.03851,1.8907,1.44481,0.19251,0.10182,0.09069078415632248,,0.250721,0.282872,0.701508,5.0952,305.00000000000006,3.0500000000000007,306.0,3.06,0.346225,0.427493,3.71443,-1.5318,0.708131,6.1367,3.71443,1.5318,4.05583,737.5700073242188,1,AL,Alek Manoah,666201,26410,26410
MIN,Twins,2.37488,2.55719,0.0,56.8102,14.4702,6.56334,2.25674,57.3127,245.428,51.8103,27.9239,25.69,6.81634,58.6896,23.6565,1.43518,3.2068,4.03419,1.31676,9.21622,3.71486,2.48091,1.07039,0.239131,0.0963886,0.1427425891160965,,0.237048,0.293965,0.721178,4.03935,335.49999999999994,5.885964912280701,329.0,5.771929824561403,0.344924,0.163314,2.298,-0.837127,1.24936,0.0,2.298,0.837127,3.33418,394.42999267578125,8,AL,Taylor Rogers,573124,13449,13449
CIN,Reds,3.03774,3.34855,0.0588462,56.5876,0.383723,10.8734,2.63102,55.9632,240.827,52.6566,27.9356,25.7008,5.94325,52.9511,21.539,1.35352,3.77899,4.13319,1.32579,8.51559,3.46389,2.45839,0.955793,0.219871,0.0894373,0.13043412566184998,,0.244335,0.298268,0.702238,3.98058,274.80000000000007,4.907142857142858,274.0,4.892857142857143,0.344728,0.294177,2.16588,-2.13525,0.597205,0.0,2.16588,2.13525,4.20373,999.0,18,NL,Caleb Ferguson,657571,19349,19349
SEA,Mariners,2.9911,2.2641,0.0,60.4867,0.241072,10.1089,0.388522,64.1236,265.419,54.8877,28.8977,26.5859,7.83698,65.0667,21.411,1.12889,2.52058,3.73144,1.18987,9.13237,3.00512,3.03894,1.09995,0.245147,0.0806687,0.16447857022285461,,0.22729,0.279094,0.725597,3.81417,330.20000000000005,5.159375000000001,314.0,4.90625,0.343636,0.202299,1.54733,-1.69167,0.795747,0.0,1.54733,1.69167,3.939,999.0,11,AL,Eduard Bazardo,660825,20997,20997
CLE,Guardians,2.44007,2.78721,0.0,57.8312,1.59861,17.0678,1.13849,59.4051,255.574,46.7447,26.8571,24.7086,6.22819,70.9456,32.8227,0.791394,3.13799,3.7434,1.3394,10.7484,4.97271,2.16148,0.943583,0.277593,0.128427,0.14916536211967468,,0.21285,0.284446,0.743991,3.9256,352.6,5.976271186440679,329.0,5.576271186440678,0.34189,0.318503,1.87609,0.672442,0.701635,0.0,1.87609,-0.672442,4.06449,999.0,5,AL,Erik Sabrowski,681870,24978,24978
LAD,Dodgers,3.74995,3.94035,0.0,55.8681,1.00201,14.8797,3.79337,56.4112,240.639,50.4204,26.6987,24.5628,6.70567,61.3191,23.3007,2.65711,2.7613,3.91881,1.30685,9.78301,3.71745,2.63164,1.06984,0.254818,0.0968283,0.15798930823802948,,0.234976,0.298288,0.73092,3.89246,307.30000000000007,5.487500000000002,298.0,5.321428571428571,0.341822,0.231466,3.23205,-1.77132,0.573036,0.0,3.23205,1.77132,4.23595,999.0,22,NL,Blake Treinen,595014,12572,12572
,,1.63046,1.17836,0.104892,43.4286,0.500716,4.16322,0.81197,42.3121,176.592,37.1036,18.7946,17.291,4.88783,41.9308,15.1437,0.533798,1.21655,3.67789,1.23481,8.9189,3.22114,2.76886,1.03967,0.237445,0.0857552,0.15168945491313934,,0.231562,0.284057,0.736773,3.81487,210.10000000000002,5.002380952380953,202.0,4.809523809523809,0.340023,0.30215,0.93065,1.17299,1.03542,0.0,0.93065,-1.17299,3.61944,999.0,-1,,Danny Coulombe,543056,13293,13293
COL,Rockies,2.99677,4.82293,8.55,25.4078,0.0,0.779139,0.0,63.5967,276.316,73.394,41.6867,38.3518,12.2236,47.4756,15.8873,0.648901,1.96818,5.42742,1.40387,6.71859,2.24831,2.98828,1.72984,0.171816,0.0574967,0.11431970447301865,,0.283966,0.307758,0.659494,4.98305,180.2,2.815625,208.0,3.25,0.335192,0.161029,3.54248,-1.03734,0.545478,3.20219,3.54248,1.03734,4.2727,999.0,19,NL,Tanner Gordon,685299,27669,27669
