Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
HOU,Astros,3.08208,4.10256,8.759,29.971,0.0,0.0,,72.6693,311.58,65.2035,37.22,34.79,10.14,80.5782,28.8928,1.2025,3.74628,4.3087,1.29486,9.97951,3.57833,2.78887,1.25582,0.258612,0.0927299,0.16588212549686432,,0.233754,0.292545,0.71184,4.07887,311.20000000000005,4.263013698630138,298.0,4.082191780821918,0.887053,0.614748,0.53505,999.0,21,AL,Ryan Weiss,680802,sa3007778,sa3007778
PIT,Pirates,2.57,1.62007,0.0,57.716,2.0,12.1286,,60.2844,253.589,49.2858,25.42,23.71,5.58197,71.2798,24.0168,1.47576,2.85856,3.53972,1.21595,10.6415,3.58553,2.96791,0.833345,0.281084,0.0947078,0.18637650460004807,,0.217393,0.291648,0.731168,3.3115,361.79999999999995,6.029999999999999,341.0,5.683333333333334,0.876089,0.653308,0.0,999.0,27,NL,Mason Montgomery,682254,29770,29770
MIA,Marlins,4.92246,8.9275,19.402,27.62,0.0,0.6391,,112.513,484.349,118.651,66.2,61.78,19.4146,81.314,31.9539,1.1356,3.36089,4.94183,1.33855,6.50437,2.55602,2.54472,1.55299,0.167883,0.065973,0.10191003978252411,,0.264235,0.284911,0.683858,4.87455,354.1,3.133628318584071,379.0,3.353982300884956,0.872024,0.344166,3.39799,999.0,20,NL,Chris Paddack,663978,20099,20099
ATH,Athletics,6.27669,8.64675,21.917,21.917,0.0,0.0,,120.537,525.297,124.912,73.81,68.97,21.6425,102.103,41.0635,0.40265,5.99692,5.1497,1.37697,7.6236,3.06604,2.48646,1.61596,0.194372,0.0781721,0.11619984358549118,,0.261193,0.291318,0.679306,4.94643,362.80000000000007,2.998347107438017,382.0,3.15702479338843,0.866291,0.16768,9.06588,999.0,10,AL,Aaron Civale,650644,19479,19479
STL,Cardinals,2.59302,1.85351,0.0,59.381,5.0,14.5211,,66.2208,278.183,57.6576,27.8,26.05,5.36355,66.0271,23.229,1.80526,3.57307,3.54043,1.22147,8.97367,3.15703,2.84244,0.728954,0.237351,0.0835026,0.15384841710329056,,0.229363,0.290538,0.723471,3.40814,412.1000000000001,6.243939393939395,401.0,6.075757575757576,0.863353,0.667082,0.0,706.9400024414062,28,NL,Matt Svanson,694335,29629,29629
SFG,Giants,2.54338,3.58726,8.338,19.411,0.0,0.6713,,57.8333,246.967,56.0903,27.9,26.0,6.09233,51.9458,19.4994,1.01864,3.25812,4.04611,1.30703,8.08379,3.03449,2.66397,0.948086,0.210335,0.0789556,0.13137968629598618,,0.250169,0.300882,0.711145,3.8887,251.80000000000004,4.341379310344828,254.0,4.379310344827586,0.860979,0.69131,0.42196,999.0,30,NL,Trevor McDonald,686790,26448,26448
PIT,Pirates,4.01703,6.18481,13.957,24.551,0.0,0.6571,,86.281,370.968,86.6241,48.96,45.97,12.811,64.501,27.6174,0.878694,3.27044,4.79515,1.32406,6.72813,2.88078,2.33552,1.33632,0.173872,0.0744469,0.09942535310983658,,0.254717,0.280906,0.677854,4.64421,291.3,3.3872093023255814,302.0,3.511627906976744,0.844689,0.337971,2.1398,999.0,27,NL,José Urquidy,664353,18413,18413
TBR,Rays,3.37381,5.02433,11.607,18.99,0.0,0.655,,68.4587,299.336,59.794,36.74,34.38,8.57636,75.4902,36.7864,0.838629,2.7793,4.51981,1.41078,9.92441,4.83616,2.05212,1.1275,0.252192,0.122893,0.12929905205965042,,0.230181,0.2915,0.707555,4.29217,270.50000000000006,3.977941176470589,257.0,3.7794117647058822,0.84142,0.46203,1.67951,714.5,12,AL,Joe Boyle,671212,29608,29608
HOU,Astros,4.29456,6.1136,14.353,24.4,0.0,0.655,,87.6139,380.225,77.9492,48.53,45.53,12.8518,86.7445,39.7552,0.981396,5.74153,4.677,1.34344,8.9107,4.08379,2.18197,1.32018,0.22814,0.104557,0.12358295917510986,,0.232873,0.276855,0.693743,4.61977,328.50000000000006,3.7329545454545463,311.0,3.534090909090909,0.828442,0.468689,2.13701,627.0800170898438,21,AL,Spencer Arrighetti,681293,29921,29921
SEA,Mariners,2.60222,1.97923,0.0,62.557,3.0,16.153,,65.1615,270.595,60.1747,27.12,25.27,5.31412,60.588,16.7225,1.64754,3.86534,3.49025,1.1801,8.36831,2.30968,3.62314,0.733977,0.223907,0.0617991,0.162107702344656,,0.240692,0.297986,0.716658,3.28355,401.5,6.176923076923077,398.0,6.123076923076923,0.826452,0.716383,0.0,740.0,11,AL,Jose A. Ferrer,678606,24017,24017
DET,Tigers,1.86784,2.23703,2.537,42.554,0.0,6.3016,,64.0034,273.857,47.8461,28.57,26.64,7.59731,86.8772,33.8182,1.72128,3.96741,3.74605,1.27594,12.2165,4.75543,2.56895,1.06832,0.317235,0.123488,0.1937468722462654,,0.202676,0.284248,0.747512,3.7346,334.40000000000003,5.2250000000000005,300.0,4.6875,0.818465,0.630671,0.0,999.0,6,AL,Drew Anderson,623454,15130,15130
BAL,Orioles,2.95744,1.75915,0.0,60.678,29.0,3.8453,,63.392,262.004,51.9627,26.25,24.58,6.85033,69.1027,22.2113,1.39607,1.15169,3.48971,1.17009,9.81077,3.15343,3.11115,0.972566,0.263747,0.0847748,0.17897219210863113,,0.217745,0.277294,0.742047,3.46543,474.90000000000003,7.538095238095239,454.0,7.2063492063492065,0.8135,0.711902,0.0,82.94000244140625,2,AL,Ryan Helsley,664854,18138,18138
LAA,Angels,5.66742,7.32971,16.39,18.445,0.0,0.0,,92.3124,397.601,87.5792,52.29,48.88,15.1268,72.6582,34.8083,0.723435,3.46792,4.76556,1.3258,7.08382,3.39363,2.08738,1.47478,0.182741,0.0875456,0.09519579261541367,,0.243732,0.26682,0.692594,4.93511,299.50000000000006,3.2554347826086962,297.0,3.2282608695652173,0.801514,0.51009,5.61885,999.0,1,AL,Tyler Anderson,542881,12880,12880
ATL,Braves,4.09201,4.21635,11.179,11.497,0.0,0.0,,61.9561,268.177,62.0145,33.65,31.6,6.83134,52.1203,24.0242,0.244406,2.29572,4.59035,1.3887,7.57121,3.48985,2.16949,0.992348,0.19435,0.0895834,0.10476703196763992,,0.25641,0.301704,0.685045,4.16048,237.49999999999994,3.8306451612903216,245.0,3.9516129032258065,0.799884,0.461711,4.34509,402.0799865722656,16,NL,Hurston Waldrep,694462,33527,33527
CHC,Cubs,2.90782,1.84289,0.0,63.384,6.0,14.1052,,63.7491,265.245,49.3384,26.39,24.72,6.56295,75.3311,23.4958,1.32652,5.66667,3.48993,1.14251,10.6351,3.31711,3.20615,0.926548,0.284006,0.0885816,0.19542408734560013,,0.208988,0.277423,0.729726,3.48249,409.1,6.3921875,378.0,5.90625,0.795872,0.765972,0.0,739.469970703125,17,NL,Phil Maton,664208,18064,18064
CHC,Cubs,2.82561,1.86154,0.0,62.135,29.0,4.4587,,64.7795,271.826,51.3438,27.79,25.98,6.73004,75.4524,27.1061,1.34573,3.19625,3.60947,1.21103,10.4828,3.76593,2.78359,0.935023,0.277577,0.0997188,0.17785781621932983,,0.212583,0.279989,0.733905,3.55954,483.29999999999995,7.435384615384614,455.0,7.0,0.79309,0.612828,0.0,123.88999938964844,17,NL,Daniel Palencia,694037,27914,27914
SDP,Padres,7.26891,9.51719,23.385,29.245,0.0,0.6567,,127.127,558.242,135.804,77.39,72.37,19.3234,82.7355,44.7809,1.16965,6.6074,5.12346,1.42051,5.85729,3.17028,1.84756,1.368,0.148207,0.0802177,0.06798955053091049,,0.267936,0.287753,0.672138,5.02221,366.5000000000001,2.8858267716535444,402.0,3.1653543307086616,0.791759,0.164418,5.69842,999.0,29,NL,Randy Vásquez,681190,24719,24719
WSN,Nationals,6.39738,11.5149,25.913,25.913,0.0,0.0,,145.899,633.249,161.531,91.11,85.11,25.7536,88.1336,38.3004,0.486656,5.29214,5.25014,1.36965,5.43665,2.36262,2.30111,1.58865,0.139177,0.0604823,0.0786944143474102,,0.27394,0.285384,0.66384,5.11807,386.40000000000015,2.6465753424657543,439.0,3.006849315068493,0.782898,0.0449713,11.3563,999.0,24,NL,Miles Mikolas,571945,9803,9803
LAD,Dodgers,3.52531,1.41401,0.0,61.537,2.0,17.9778,,61.564,251.673,45.1468,26.03,24.28,8.87342,74.9972,22.2054,1.5441,2.37313,3.54948,1.09402,10.9638,3.24619,3.37743,1.2972,0.297994,0.0882311,0.20976314693689346,,0.198802,0.253263,0.752278,3.77018,391.09999999999997,6.308064516129032,353.0,5.693548387096774,0.773883,0.657689,0.0,999.0,22,NL,Alex Vesia,681911,25007,25007
CIN,Reds,3.09068,5.16444,11.104,26.478,0.0,0.6496,,76.0339,326.842,76.6573,41.84,39.22,10.5765,63.6544,24.4569,1.06169,3.35009,4.6424,1.32986,7.53466,2.89492,2.60271,1.25192,0.194756,0.0748279,0.11992776393890381,,0.256349,0.293948,0.686783,4.36626,277.9,3.6565789473684207,288.0,3.789473684210526,0.77127,0.367407,0.74811,728.3099975585938,18,NL,Rhett Lowder,695076,33876,33876
PHI,Phillies,2.47002,1.67225,0.079,62.052,2.0,12.7356,,62.6076,259.835,52.7211,26.43,24.63,6.25494,64.0967,19.8165,1.28299,3.5172,3.54062,1.15861,9.21406,2.84867,3.23451,0.899164,0.246682,0.0762656,0.17041649669408798,,0.222921,0.279664,0.722908,3.50445,372.6,5.914285714285715,355.0,5.634920634920635,0.769792,0.711836,0.0,999.0,26,NL,Orion Kerkering,689147,31776,31776
BAL,Orioles,3.06629,1.80921,0.0,63.263,7.0,12.694,,64.996,265.17,56.6002,27.21,25.42,7.40578,64.7844,16.2945,1.2426,1.57824,3.51991,1.12153,8.9707,2.2563,3.97585,1.02548,0.244313,0.0614493,0.18286393955349922,,0.228876,0.28094,0.730644,3.44784,409.7,6.303076923076923,397.0,6.107692307692307,0.740992,0.716383,0.0,739.1400146484375,2,AL,Andrew Kittredge,552640,12828,12828
MIL,Brewers,3.03452,1.8631,0.0,61.257,20.0,8.9996,,63.977,266.075,52.6093,28.91,27.01,8.33888,73.1196,21.8954,1.66559,2.10827,3.79965,1.16455,10.2861,3.08014,3.3395,1.17308,0.274809,0.0822903,0.1925184205174446,,0.21733,0.275635,0.72568,3.66934,447.40000000000003,6.9906250000000005,426.0,6.65625,0.736365,0.455598,0.0,135.69000244140625,23,NL,Trevor Megill,656730,17722,17722
NYM,Mets,2.64599,1.5362,0.0,49.643,2.0,14.5625,,51.4062,212.273,42.6665,22.19,20.68,5.6222,57.3191,16.1596,1.01403,2.23085,3.62057,1.14434,10.0352,2.82916,3.54707,0.984314,0.270025,0.0761264,0.1938990205526352,,0.220064,0.282908,0.718989,3.40012,321.8,6.309803921568627,307.0,6.019607843137255,0.735569,0.477593,0.0,999.0,25,NL,A.J. Minter,621345,18655,18655
COL,Rockies,7.01665,12.2108,27.689,27.689,0.0,0.0,,159.822,708.154,196.231,112.31,104.24,31.6562,116.378,39.3837,0.637453,5.24078,5.87003,1.47423,6.55355,2.2178,2.95498,1.78264,0.16434,0.0556146,0.10872529819607735,,0.295739,0.319257,0.644576,5.09136,380.79999999999995,2.38,484.0,3.025,0.735083,-1.04597,13.2033,999.0,19,NL,Kyle Freeland,607536,16256,16256
NYY,Yankees,4.71526,5.54003,13.055,36.061,0.0,0.691,,94.8138,413.368,81.4504,50.81,47.86,12.9179,89.1233,49.4736,1.37807,4.55584,4.54301,1.38085,8.45984,4.69618,1.80143,1.22621,0.215603,0.119684,0.09591861069202423,,0.226668,0.266355,0.709986,4.7359,352.5,3.710526315789474,326.0,3.431578947368421,0.733803,0.56483,0.821794,444.2799987792969,9,AL,Luis Gil,661563,21052,21052
CLE,Guardians,5.91139,9.7877,21.258,24.948,0.0,0.6807,,118.229,517.804,120.969,71.68,66.75,20.0475,92.6439,45.6331,0.829521,5.41167,5.08124,1.40915,7.05238,3.47375,2.03019,1.52608,0.178917,0.0881283,0.09078887104988098,,0.259169,0.285035,0.685182,5.06752,349.6,2.96271186440678,367.0,3.110169491525424,0.727714,0.127865,6.50136,999.0,5,AL,Logan Allen,671106,27589,27589
MIL,Brewers,2.82603,1.65654,0.424,56.141,1.0,12.6903,,67.5231,286.013,54.8568,26.83,25.01,4.33902,71.8594,30.5758,1.54495,5.13851,3.33353,1.26523,9.57797,4.07538,2.3502,0.578338,0.251245,0.106904,0.14434152841567993,,0.219165,0.290165,0.738459,3.42884,404.0,5.9411764705882355,381.0,5.602941176470588,0.727351,0.879982,0.0,999.0,23,NL,Aaron Ashby,676879,23550,23550
DET,Tigers,2.62552,2.02483,0.55,61.427,1.0,13.8495,,67.8489,276.616,58.8447,27.9,25.95,7.13425,54.7116,16.1246,1.1942,2.45233,3.44221,1.10495,7.25737,2.13889,3.39305,0.946341,0.197789,0.0582924,0.13949652016162872,,0.228046,0.263569,0.724351,3.71072,380.70000000000005,5.598529411764707,366.0,5.382352941176471,0.71784,0.827659,0.0,999.0,6,AL,Tyler Holton,663947,26231,26231
NYY,Yankees,3.21782,1.5344,0.067,57.708,1.0,15.9832,,59.3315,246.016,41.6914,23.91,22.42,7.05948,81.7503,26.8699,0.938579,3.14096,3.40089,1.15556,12.4007,4.0759,3.04245,1.07085,0.332297,0.10922,0.22307685017585754,,0.193012,0.272275,0.760955,3.44366,384.3,6.513559322033898,347.0,5.88135593220339,0.717215,0.702891,0.0,999.0,9,AL,Fernando Cruz,518585,7048,7048
CHW,White Sox,6.35504,9.81937,21.476,22.666,0.0,0.0,,119.941,530.569,121.871,73.7,68.9,18.5803,95.0739,52.7513,0.599636,6.26171,5.17004,1.4559,7.13405,3.95829,1.80231,1.39421,0.179192,0.0994239,0.07976838946342468,,0.258444,0.2886,0.679109,5.0397,350.09999999999997,2.9174999999999995,366.0,3.05,0.713966,0.0836261,8.40384,739.8300170898438,4,AL,Anthony Kay,641743,20387,20387
NYY,Yankees,3.40425,1.65814,0.0,61.792,5.0,13.7505,,63.1009,265.563,50.0367,25.83,24.19,5.00263,67.7999,27.9436,1.58286,3.70641,3.45019,1.2358,9.67021,3.98556,2.42631,0.713519,0.255306,0.105224,0.15008237212896347,,0.213912,0.279523,0.734753,3.52157,395.70000000000005,6.280952380952382,371.0,5.888888888888889,0.699056,0.711836,0.0,999.0,9,AL,Camilo Doval,666808,21992,21992
ATL,Braves,2.47874,1.54769,0.0,61.761,26.0,4.4678,,63.81,265.563,58.7504,29.75,27.79,8.15773,65.9443,16.4494,1.45514,1.99196,3.91961,1.17849,9.30102,2.32008,4.00892,1.1506,0.248318,0.0619414,0.18637682124972343,,0.237738,0.292409,0.712614,3.59723,445.80000000000007,6.965625000000001,440.0,6.875,0.695746,0.352601,0.0,94.83000183105469,16,NL,Raisel Iglesias,628452,17130,17130
ARI,Diamondbacks,2.55576,2.26339,6.216,6.337,0.0,0.0,,37.1949,156.293,34.3659,17.35,16.27,3.80469,33.2674,11.7267,0.146083,1.68344,3.93683,1.23922,8.04967,2.83748,2.83691,0.920615,0.212853,0.0750299,0.13782279938459396,,0.240518,0.288829,0.705062,3.75771,160.20000000000002,4.32972972972973,157.0,4.243243243243243,0.694001,0.611963,2.82651,716.3900146484375,15,NL,Corbin Burnes,669203,19361,19361
SEA,Mariners,3.90249,4.16569,10.901,11.418,0.0,0.0,,58.3536,249.362,56.6001,30.52,28.65,7.65903,45.6733,19.9128,0.256212,2.45757,4.41875,1.31119,7.0443,3.07119,2.29367,1.18127,0.183161,0.079855,0.1033058613538742,,0.249349,0.281822,0.699084,4.42609,208.60000000000008,3.5965517241379326,212.0,3.6551724137931036,0.690996,0.511502,3.70128,999.0,11,AL,Logan Evans,688138,33699,33699
MIA,Marlins,2.39734,1.85924,0.0,60.697,26.0,4.1147,,62.8721,263.657,55.8072,28.9,26.83,6.49071,62.0057,21.53,1.23695,2.46853,3.84065,1.23007,8.87597,3.08197,2.87997,0.92913,0.235175,0.081659,0.15351606905460358,,0.232861,0.288127,0.709701,3.64989,444.80000000000007,7.060317460317461,435.0,6.904761904761905,0.689116,0.401767,0.0,113.72000122070312,20,NL,Pete Fairbanks,664126,17998,17998
LAA,Angels,5.0437,7.20955,18.001,18.001,0.0,0.0,,98.2249,426.911,94.8797,56.8,53.15,15.6846,80.3141,37.8447,0.347385,7.15554,4.86995,1.35123,7.3589,3.46758,2.1222,1.43713,0.188129,0.0886479,0.09948063641786575,,0.248434,0.276991,0.685449,4.95008,306.4000000000001,3.126530612244899,307.0,3.13265306122449,0.686632,0.413077,7.19651,739.25,1,AL,Alek Manoah,666201,26410,26410
WSN,Nationals,4.98635,8.34723,19.292,19.292,0.0,0.0,,108.386,470.091,102.792,63.96,59.85,18.8048,87.3739,44.6955,0.407422,4.79551,4.96974,1.36076,7.25523,3.71136,1.95487,1.56149,0.185866,0.0950784,0.09078745543956757,,0.244394,0.267117,0.689394,5.1482,321.7,2.9787037037037036,317.0,2.935185185185185,0.678465,0.343871,8.28888,999.0,24,NL,Josiah Gray,680686,24580,24580
CHW,White Sox,7.2057,11.3272,26.806,26.806,0.0,0.0,,151.81,663.607,156.428,94.1,88.05,26.5165,110.558,56.1154,0.514936,7.09426,5.22001,1.40006,6.5544,3.32678,1.97019,1.57202,0.166602,0.0845612,0.08204075694084167,,0.26054,0.28039,0.675197,5.19842,420.0999999999999,2.7638157894736834,442.0,2.9078947368421053,0.672008,0.115505,11.8795,999.0,4,AL,Davis Martin,663436,21448,21448
NYM,Mets,1.76887,1.91297,4.898,12.015,0.0,0.7077,,31.8343,132.609,25.4455,13.48,12.62,3.40623,37.5547,12.7677,0.438594,1.01354,3.56785,1.20038,10.6172,3.6096,2.94139,0.96299,0.283199,0.0962806,0.1869184598326683,,0.214138,0.283039,0.73953,3.46545,172.9,5.403125,159.0,4.96875,0.665049,0.636875,0.22278,527.530029296875,25,NL,Jonah Tong,804636,32157,32157
PHI,Phillies,2.10042,1.49684,0.0,55.079,4.0,12.2672,,56.5342,240.842,50.3605,25.39,23.56,4.62868,60.6551,22.545,1.30662,3.43,3.75065,1.28958,9.65603,3.58906,2.69041,0.736866,0.251846,0.0936087,0.1582368239760399,,0.234379,0.305727,0.715322,3.43208,342.29999999999995,6.005263157894736,332.0,5.824561403508772,0.660455,0.491238,0.0,999.0,26,NL,José Alvarado,621237,17780,17780
SFG,Giants,2.55139,1.96954,0.179,60.196,24.0,5.3677,,62.1411,267.593,59.5102,29.91,27.83,5.64837,63.3424,22.0509,1.29586,4.75111,4.03067,1.31251,9.17399,3.19366,2.87256,0.818063,0.236712,0.0824044,0.15430716425180435,,0.247144,0.313514,0.701272,3.57204,414.0,6.67741935483871,417.0,6.725806451612903,0.655211,0.245277,0.0,167.22000122070312,30,NL,Ryan Walker,676254,20423,20423
CLE,Guardians,2.46619,2.36751,0.4,64.165,3.0,16.4659,,67.1833,283.077,60.8955,31.55,29.49,7.44881,63.4962,22.0944,0.965128,2.50823,3.95054,1.23528,8.50607,2.95981,2.87386,0.997857,0.224307,0.0780507,0.14625615626573563,,0.235596,0.285004,0.708914,3.78485,381.0999999999999,5.688059701492536,374.0,5.582089552238806,0.652919,0.30811,0.0,999.0,5,AL,Shawn Armstrong,542888,12857,12857
CHW,White Sox,3.2398,6.02912,12.129,30.581,0.0,0.5896,,88.4187,384.157,89.4452,51.38,48.0,13.1151,65.1774,31.3153,1.35604,4.18921,4.88584,1.36578,6.6343,3.18754,2.08133,1.33496,0.169664,0.0815171,0.08814650028944016,,0.256546,0.282328,0.677548,4.79378,288.9000000000001,3.2829545454545466,300.0,3.409090909090909,0.652612,0.166527,0.87648,999.0,4,AL,Jonathan Cannon,686563,31730,31730
CHC,Cubs,1.61523,1.9356,2.614,33.346,0.0,0.7209,,52.9079,224.507,47.0078,25.72,23.96,6.74363,56.3838,19.9221,1.43743,1.70989,4.07576,1.26503,9.59128,3.38889,2.83021,1.14714,0.251145,0.0887371,0.16240791976451874,,0.231708,0.288121,0.716833,3.8873,233.90000000000003,4.413207547169812,224.0,4.226415094339623,0.651211,0.349981,0.0,999.0,17,NL,Ben Brown,676962,23590,23590
TBR,Rays,2.85963,1.94542,0.0,64.207,8.0,13.3496,,63.6659,268.204,52.683,28.19,26.24,7.07154,74.4413,23.5961,1.18783,5.26163,3.70936,1.19812,10.5232,3.33561,3.15481,0.999654,0.277554,0.0879781,0.18957634270191193,,0.220112,0.288985,0.724463,3.60039,402.7,6.2921875,382.0,5.96875,0.637161,0.558743,0.0,625.25,12,AL,Garrett Cleavinger,664076,17897,17897
DET,Tigers,2.45684,1.94046,0.062,60.822,7.0,11.5844,,63.9864,268.226,57.6508,28.54,26.52,6.77738,63.1385,20.8313,1.10178,2.25008,3.73017,1.22654,8.88074,2.93003,3.03094,0.953272,0.235393,0.0776634,0.1577298641204834,,0.235171,0.290326,0.723864,3.62076,376.7,5.8859375,369.0,5.765625,0.63576,0.455598,0.0,489.0799865722656,6,AL,Will Vest,676684,19769,19769
SEA,Mariners,2.47801,2.07602,0.0,60.012,0.0,14.0033,,63.4666,266.328,56.3249,29.48,27.57,7.22469,64.1421,21.5092,1.31352,1.87632,3.90962,1.22638,9.09579,3.05015,2.98208,1.02451,0.240839,0.0807619,0.16007675975561142,,0.231844,0.286172,0.714035,3.69911,346.5,5.5,336.0,5.333333333333333,0.635188,0.401782,0.0,999.0,11,AL,Eduard Bazardo,660825,20997,20997
CHW,White Sox,4.36485,7.76698,16.529,21.538,0.0,0.5896,,95.605,420.921,102.146,60.16,56.48,14.3041,65.8923,37.6403,0.718646,2.40762,5.31688,1.46213,6.20292,3.54336,1.75058,1.34655,0.156543,0.0894236,0.0671193078160286,,0.26819,0.292148,0.66488,4.9584,289.00000000000006,3.0104166666666674,314.0,3.2708333333333335,0.629264,-0.0520007,4.30351,999.0,4,AL,Erick Fedde,607200,17425,17425
CLE,Guardians,2.342,1.89577,0.0,57.924,1.0,13.5894,,59.2573,248.211,40.8395,24.64,23.11,6.79966,73.385,29.6991,1.29032,3.63795,3.50995,1.19038,11.1457,4.51069,2.47095,1.03273,0.295655,0.119652,0.17600297927856445,,0.190062,0.252728,0.752201,3.83778,348.9,5.913559322033898,309.0,5.237288135593221,0.626922,0.599183,0.0,999.0,5,AL,Erik Sabrowski,681870,24978,24978
CIN,Reds,2.21397,1.75578,0.315,53.533,2.0,15.5161,,61.5515,259.13,56.0278,27.06,25.27,5.42196,54.1706,21.147,1.44444,2.64334,3.69495,1.25383,7.92076,3.0921,2.56161,0.792794,0.209048,0.0816079,0.12744002789258957,,0.238072,0.287947,0.720205,3.67965,361.69999999999993,5.833870967741935,355.0,5.725806451612903,0.624086,0.55452,0.0,999.0,18,NL,Graham Ashcraft,668933,27552,27552
LAD,Dodgers,3.39532,1.43628,0.0,62.28,5.0,14.7389,,64.3614,271.838,54.398,29.01,26.96,7.31371,71.5791,24.9111,1.4757,3.77447,3.76996,1.23225,10.0093,3.48345,2.87338,1.02272,0.263315,0.0916393,0.17167549580335617,,0.223719,0.286645,0.728235,3.72519,389.1,6.0796875,371.0,5.796875,0.621232,0.455577,0.0,703.719970703125,22,NL,Tanner Scott,656945,17586,17586
STL,Cardinals,2.73507,1.98178,0.0,63.209,12.0,9.1091,,63.5115,268.069,57.7439,28.06,26.18,5.35402,57.2359,22.4335,1.36025,3.03823,3.70988,1.26241,8.11071,3.17898,2.55135,0.758701,0.213512,0.0836857,0.12982617318630219,,0.238024,0.291044,0.717063,3.63183,396.3,6.1921875,390.0,6.09375,0.613728,0.558776,0.0,524.3599853515625,28,NL,JoJo Romero,668941,19574,19574
KCR,Royals,2.81193,3.98828,8.039,31.202,0.0,0.6664,,69.8564,304.105,72.5257,37.73,35.23,7.35524,50.5517,23.9175,1.17765,4.45617,4.53888,1.38059,6.51287,3.08142,2.11359,0.947617,0.166231,0.0786486,0.0875822901725769,,0.26303,0.299187,0.681555,4.27513,264.09999999999997,3.7728571428571422,281.0,4.014285714285714,0.613069,0.30082,0.506044,999.0,7,AL,Stephen Kolek,663568,21487,21487
TBR,Rays,2.77251,2.0387,0.0,62.643,12.0,11.3058,,68.2246,288.663,56.3919,32.38,30.17,9.4576,82.0308,26.983,2.09858,4.04856,3.97994,1.22206,10.8213,3.55952,3.0401,1.24762,0.284174,0.0934755,0.19069895148277283,,0.218885,0.282492,0.727104,3.89706,421.9,6.204411764705882,398.0,5.852941176470588,0.609483,0.361809,0.0,317.19000244140625,12,AL,Edwin Uceta,670955,20539,20539
MIA,Marlins,2.10579,1.55417,0.0,52.833,1.0,9.8419,,51.7648,216.733,42.8313,22.77,21.17,6.25928,61.6883,19.3564,1.16264,2.16589,3.68069,1.20135,10.7253,3.36537,3.18697,1.08826,0.284628,0.0893099,0.19531849771738052,,0.219411,0.287374,0.737818,3.57097,305.2,5.869230769230769,288.0,5.538461538461538,0.608183,0.428128,0.0,999.0,20,NL,Andrew Nardi,677053,25942,25942
CHC,Cubs,2.25068,1.47047,0.0,49.74,4.0,12.8961,,51.938,214.055,43.8089,22.71,21.24,5.97904,55.8024,15.6966,0.96015,2.01115,3.68054,1.1457,9.66963,2.71996,3.55507,1.03607,0.260691,0.0733294,0.18736179918050766,,0.223119,0.281125,0.719578,3.50569,326.6,6.2807692307692315,312.0,6.0,0.597694,0.428214,0.0,740.030029296875,17,NL,Hunter Harvey,640451,15507,15507
,,3.51513,4.36342,9.882,10.533,0.0,0.0,,55.0583,235.926,54.5215,30.64,28.7,8.60484,46.9498,17.8499,0.260121,2.21476,4.69139,1.31445,7.67456,2.9178,2.63026,1.40657,0.199002,0.0756588,0.12334327399730682,,0.252576,0.286429,0.69178,4.55467,187.3,3.4054545454545457,192.0,3.4909090909090907,0.595741,0.315875,3.66124,999.0,-1,,Jon Gray,592351,14916,14916
COL,Rockies,5.27969,9.90456,22.682,22.682,0.0,0.0,,118.895,538.801,133.697,82.37,77.28,19.103,99.9165,52.3321,0.406683,7.09422,5.84987,1.56465,7.56339,3.96138,1.90928,1.44604,0.185442,0.097127,0.08831547200679779,,0.278898,0.318002,0.650777,5.04257,321.4999999999999,2.7016806722689064,371.0,3.1176470588235294,0.578925,-0.680092,8.75484,739.8099975585938,19,NL,Chase Dollander,801403,33482,33482
ATL,Braves,2.59042,1.66392,0.0,64.487,11.0,10.9791,,66.4511,278.985,60.6236,31.72,29.61,8.44981,66.6395,21.2729,1.49433,1.35673,4.01032,1.23243,9.02551,2.88116,3.1326,1.14442,0.238864,0.076251,0.16261287778615952,,0.236483,0.28783,0.716124,3.80416,398.4000000000001,6.036363636363638,393.0,5.954545454545454,0.576658,0.254482,0.0,204.11000061035156,16,NL,Robert Suarez,663158,30115,30115
LAA,Angels,2.06746,1.72065,0.0,54.054,9.0,8.1973,,55.5082,233.067,48.2422,27.04,25.16,8.1811,68.8355,17.5545,1.26242,3.11662,4.0794,1.18535,11.1609,2.84625,3.92125,1.32647,0.295346,0.0753195,0.22002696245908737,,0.227133,0.295917,0.713184,3.68815,343.2000000000001,6.128571428571431,328.0,5.857142857142857,0.57124,0.231472,0.0,395.8299865722656,1,AL,Robert Stephenson,596112,13594,13594
NYM,Mets,3.26925,1.94321,0.214,60.196,5.0,14.2721,,67.5807,279.701,55.5149,30.5,28.48,9.37182,70.2591,22.5631,1.21098,1.65687,3.7928,1.15533,9.35669,3.00482,3.11389,1.24808,0.251193,0.0806685,0.1705247238278389,,0.217295,0.2624,0.732449,3.93382,392.9,5.777941176470588,369.0,5.426470588235294,0.569534,0.568103,0.0,717.8900146484375,25,NL,Luke Weaver,596133,16918,16918
