Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,0.0524,0.0621,0.1251,0.4121,0.0,0.0,,1.0,4.322,1.0249,0.5353,0.49779,0.142111,0.8205,0.3412,0.0103,0.0424,4.48011,1.3661,7.3845,3.0708,2.40475,1.279,0.189843,0.0789449,0.1108977422118187,0.421019,0.260233,0.296657,0.711823,4.49238,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0523,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Robert Colina,678783.0,sa3006133,sa3006133
MIL,Brewers,0.0565,0.0646,0.1754,0.1754,0.0,0.0,,1.0,4.329,0.9923,0.5206,0.48314,0.137333,0.8626,0.3844,0.0037,0.0484,4.34826,1.3767,7.7634,3.4596,2.24402,1.236,0.199261,0.0887965,0.11046431213617325,0.422128,0.254684,0.295196,0.722793,4.49367,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0787,,,,,,,,,,,,,,,,,,,,,,999.0,23.0,NL,Drew Rom,680723.0,24602,24602
ATL,Braves,0.0587,0.0621,0.174,0.182,0.0,0.0,,1.0,4.315,1.054,0.5427,0.50388,0.143444,0.7824,0.3165,0.0041,0.0381,4.53492,1.3705,7.0416,2.8485,2.47204,1.291,0.181321,0.0733488,0.10797219723463058,0.439092,0.266135,0.300062,0.707716,4.49891,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0744,,,,,,,,,,,,,,,,,,,,,,999.0,16.0,NL,Lucas Braun,814351.0,sa3022996,sa3022996
ARI,Diamondbacks,0.0565,0.0645,0.1754,0.1754,0.0,0.0,,1.0,4.371,1.0094,0.549,0.51089,0.132778,0.8627,0.4197,0.004,0.0358,4.59801,1.4291,7.7643,3.7773,2.05552,1.195,0.197369,0.0960192,0.10134980082511902,0.418601,0.257796,0.300211,0.707925,4.50235,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0739,,,,,,,,,,,,,,,,,,,,,,999.0,15.0,NL,Daniel Eagen,811666.0,sa3030728,sa3030728
,,0.0541,0.0671,0.1754,0.1754,0.0,0.0,,1.0,4.323,1.1016,0.5515,0.51067,0.137111,0.692,0.2888,0.0039,0.0382,4.59603,1.3904,6.228,2.5992,2.39612,1.234,0.160074,0.0668055,0.09326855093240738,0.464998,0.275676,0.304554,0.699991,4.51458,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0739,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Luis F. Castillo,622379.0,20638,20638
,,0.0553,0.0658,0.1754,0.1754,0.0,0.0,,1.0,4.338,0.9957,0.5383,0.50289,0.150111,0.8953,0.3589,0.0052,0.0476,4.52601,1.3546,8.0577,3.2301,2.49457,1.351,0.206385,0.082734,0.12365145236253738,0.383992,0.253262,0.292988,0.713272,4.51548,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0753,,,,,,,,,,,,,,,,,,,,,,746.1500244140625,-1.0,,Tony Gonsolin,664062.0,19388,19388
SEA,Mariners,0.0552,0.0622,0.1475,0.3065,0.0,0.0,,1.0,4.306,1.0266,0.5071,0.46714,0.134667,0.7231,0.3184,0.0074,0.0426,4.20426,1.345,6.5079,2.8656,2.27104,1.212,0.167928,0.0739433,0.09398512542247772,0.446331,0.260228,0.28891,0.724535,4.5226,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0673,,,,,,,,,,,,,,,,,,,,,,999.0,11.0,AL,Nico Tellache,688548.0,sa3067257,sa3067257
,,0.0568,0.0642,0.1754,0.1754,0.0,0.0,,1.0,4.279,0.9817,0.5218,0.4902,0.163222,0.8949,0.3186,0.0023,0.0354,4.4118,1.3003,8.0541,2.8674,2.80885,1.469,0.209138,0.0744567,0.13468100875616074,0.325007,0.250115,0.285495,0.726356,4.52923,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0775,,,,,,,,,,,,,,,,,,,,,,750.0999755859375,-1.0,,Nestor Cortes,641482.0,17874,17874
STL,Cardinals,0.0527,0.062,0.1268,0.4038,0.0,0.0,,1.0,4.384,1.0867,0.5193,0.47401,0.106444,0.6125,0.3743,0.0102,0.0404,4.26609,1.461,5.5125,3.3687,1.63639,0.958,0.139713,0.0853787,0.054333947598934174,0.519158,0.273776,0.301584,0.717771,4.53801,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.056,,,,,,,,,,,,,,,,,,,,,,999.0,28.0,NL,Alex Cornwell,676498.0,sa3017501,sa3017501
,,0.053,0.0682,0.1754,0.1754,0.0,0.0,,1.0,4.346,1.1487,0.5627,0.51971,0.134,0.6155,0.2653,0.004,0.0396,4.67739,1.414,5.5395,2.3877,2.32001,1.206,0.141624,0.0610446,0.08057982847094536,0.489996,0.284254,0.30827,0.694146,4.56084,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0723,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Ariel Jurado,642558.0,17030,17030
,,0.0548,0.0664,0.1754,0.1754,0.0,0.0,,1.0,4.407,1.125,0.5439,0.49775,0.114667,0.616,0.3575,0.0059,0.0342,4.47975,1.4825,5.544,3.2175,1.72308,1.032,0.139778,0.0811209,0.05865669250488281,0.529004,0.280178,0.307594,0.710003,4.5689,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0761,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Dallas Keuchel,572971.0,9434,9434
SFG,Giants,0.0526,0.0684,0.1732,0.1862,0.0,0.0,,1.0,4.393,1.1321,0.5423,0.49649,0.114111,0.5725,0.3309,0.0043,0.0346,4.46841,1.463,5.1525,2.9781,1.73013,1.027,0.130321,0.0753244,0.054996587336063385,0.516936,0.281092,0.304706,0.706468,4.57008,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0752,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,John Michael Bertrand,802609.0,sa3020082,sa3020082
,,0.0494,0.0647,0.1204,0.4344,0.0,0.0,,1.0,4.343,1.0775,0.5548,0.51692,0.142222,0.7364,0.3139,0.0109,0.04,4.65228,1.3914,6.6276,2.8251,2.34597,1.28,0.16956,0.0722772,0.09728298336267471,0.416602,0.270111,0.300686,0.701676,4.57293,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0481,,,,,,,,,,,,,,,,,,,,,,999.0,-2.0,,Scott Randall,695246.0,sa3017752,sa3017752
NYM,Mets,0.0573,0.0625,0.166,0.22,0.0,0.0,,1.0,4.286,1.0219,0.5256,0.48811,0.149333,0.7639,0.3022,0.0051,0.0393,4.39299,1.3241,6.8751,2.7198,2.5278,1.344,0.178231,0.0705086,0.10772282630205154,0.415783,0.25907,0.287856,0.716122,4.57317,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.073,,,,,,,,,,,,,,,,,,,,,,999.0,25.0,NL,Joander Suarez,680933.0,sa3008263,sa3008263
NYY,Yankees,0.0588,0.0622,0.1754,0.1754,0.0,0.0,,1.0,4.333,0.9589,0.5213,0.48432,0.148667,0.9126,0.4035,0.004,0.0406,4.35888,1.3624,8.2134,3.6315,2.26171,1.338,0.210616,0.0931225,0.1174936443567276,0.411334,0.246574,0.286541,0.728688,4.5749,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0785,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Ben Hess,696292.0,sa3033725,sa3033725
HOU,Astros,0.0569,0.0637,0.1714,0.1944,0.0,0.0,,1.0,4.317,0.9982,0.5418,0.50443,0.149222,0.8642,0.3786,0.0045,0.0332,4.53987,1.3768,7.7778,3.4074,2.28262,1.343,0.200185,0.0876998,0.11248552054166794,0.417594,0.255608,0.293583,0.714965,4.58203,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.073,,,,,,,,,,,,,,,,,,,,,,999.0,21.0,AL,Ethan Pecko,814490.0,sa3022997,sa3022997
BAL,Orioles,0.0569,0.0638,0.1723,0.1903,0.0,0.0,,1.0,4.322,1.052,0.5499,0.51149,0.152111,0.8005,0.3173,0.0044,0.0423,4.60341,1.3693,7.2045,2.8557,2.52285,1.369,0.185215,0.0734151,0.11180008947849274,0.433562,0.265496,0.298987,0.708612,4.59038,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0722,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Braxton Bragg,688867.0,sa3023303,sa3023303
,,0.0518,0.0672,0.1579,0.2579,0.0,0.0,,1.0,4.361,1.1477,0.5649,0.52131,0.130889,0.6119,0.2831,0.0057,0.0441,4.69179,1.4308,5.5071,2.5479,2.16143,1.178,0.140312,0.0649163,0.07539554685354233,0.5,0.284521,0.308966,0.694077,4.59449,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0638,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Kohei Arihara,685503.0,27505,27505
SFG,Giants,0.0528,0.0684,0.1754,0.1754,0.0,0.0,,1.0,4.382,1.0517,0.5411,0.50089,0.132444,0.7444,0.3669,0.004,0.0433,4.50801,1.4186,6.6996,3.3021,2.02889,1.192,0.169877,0.0837289,0.08614788204431534,0.438989,0.264792,0.297017,0.711576,4.59871,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0756,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Joe Whitman,802126.0,sa3023131,sa3023131
,,0.0553,0.0658,0.1754,0.1754,0.0,0.0,,1.0,4.344,0.9993,0.538,0.50186,0.146222,0.8666,0.3998,0.0031,0.0326,4.51674,1.3991,7.7994,3.5982,2.16758,1.316,0.199494,0.092035,0.10745856165885925,0.391006,0.255471,0.294289,0.720954,4.60003,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0754,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,James Paxton,572020.0,11828,11828
ATH,Athletics,0.0538,0.0586,0.1091,0.4871,0.0,0.0,,1.0,4.311,1.037,0.5285,0.49013,0.143,0.7508,0.328,0.0123,0.0424,4.41117,1.365,6.7572,2.952,2.28902,1.287,0.174159,0.0760844,0.09807469695806503,0.429338,0.263158,0.293423,0.718149,4.60374,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0454,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Domingo Robles,660781.0,sa872881,sa872881
CHC,Cubs,0.0559,0.0649,0.1732,0.1862,0.0,0.0,,1.0,4.35,0.9614,0.5312,0.49274,0.136444,0.8844,0.4502,0.0042,0.0381,4.43466,1.4116,7.9596,4.0518,1.96446,1.228,0.20331,0.103494,0.09981609880924225,0.427925,0.248958,0.29039,0.721298,4.60501,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0759,,,,,,,,,,,,,,,,,,,,,,999.0,17.0,NL,Jaxon Wiggins,694393.0,sa3023635,sa3023635
BAL,Orioles,0.0578,0.0626,0.1712,0.1952,0.0,0.0,,1.0,4.447,1.0521,0.5385,0.49315,0.107556,0.7525,0.4787,0.0046,0.047,4.43835,1.5308,6.7725,4.3083,1.57197,0.968,0.169215,0.107646,0.06156959384679794,0.527163,0.268304,0.308549,0.718942,4.60546,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0749,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Luis De León,801725.0,sa3019283,sa3019283
CHC,Cubs,0.0529,0.0641,0.144,0.323,0.0,0.0,,1.0,4.312,1.0638,0.5438,0.50374,0.142111,0.7129,0.3086,0.0079,0.041,4.53366,1.3724,6.4161,2.7774,2.31011,1.279,0.165329,0.0715677,0.09376160055398941,0.452007,0.268474,0.296612,0.706126,4.60558,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0601,,,,,,,,,,,,,,,,,,,,,,999.0,17.0,NL,Connor Schultz,701565.0,sa3024948,sa3024948
,,0.0509,0.0704,0.1754,0.1754,0.0,0.0,,1.0,4.305,1.0361,0.5462,0.50981,0.153222,0.7941,0.3179,0.0039,0.0387,4.58829,1.354,7.1469,2.8611,2.49796,1.379,0.18446,0.0738444,0.1106155663728714,0.400369,0.26241,0.294187,0.708914,4.60863,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0741,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Ronald Herrera,622703.0,15688,15688
,,0.0523,0.0642,0.1398,0.3428,0.0,0.0,,1.0,4.342,1.0798,0.5472,0.50592,0.135556,0.6863,0.315,0.0085,0.0479,4.55328,1.3948,6.1767,2.835,2.17873,1.22,0.158061,0.0725472,0.08551357686519623,0.468,0.271368,0.299072,0.703389,4.61346,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0579,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Chris Clarke,669247.0,sa3011411,sa3011411
,,0.053,0.0653,0.1539,0.2769,0.0,0.0,,1.0,4.382,1.0724,0.5477,0.50682,0.13,0.7296,0.3649,0.0063,0.0511,4.56138,1.4373,6.5664,3.2841,1.99945,1.17,0.166499,0.0832725,0.08322683721780777,0.458995,0.270398,0.303374,0.708675,4.61394,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0641,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Charlie Barnes,656212.0,19865,19865
SEA,Mariners,0.0554,0.065,0.1711,0.1961,0.0,0.0,,1.0,4.363,0.971,0.5209,0.48206,0.133556,0.8363,0.4149,0.0045,0.057,4.33854,1.3859,7.5267,3.7341,2.01567,1.202,0.19168,0.0950951,0.09658492356538773,0.427925,0.249544,0.286674,0.721481,4.61446,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0766,,,,,,,,,,,,,,,,,,,,,,999.0,11.0,AL,Jurrangelo Cijntje,701388.0,sa3028930,sa3028930
,,0.0526,0.0687,0.1754,0.1754,0.0,0.0,,1.0,4.357,1.1239,0.5679,0.52583,0.136222,0.6619,0.3016,0.0039,0.0426,4.73247,1.4255,5.9571,2.7144,2.19463,1.226,0.151916,0.0692219,0.08269451558589935,0.478994,0.280079,0.30724,0.694532,4.61483,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0713,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Drew Rucinski,607968.0,12499,12499
STL,Cardinals,0.054,0.0672,0.1754,0.1754,0.0,0.0,,1.0,4.338,1.039,0.5391,0.49984,0.139333,0.7454,0.3482,0.004,0.039,4.49856,1.3872,6.7086,3.1338,2.14072,1.254,0.17183,0.0802674,0.09156293421983719,0.4317,0.262985,0.293427,0.711414,4.61727,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0758,,,,,,,,,,,,,,,,,,,,,,999.0,28.0,NL,Sem Robberse,691828.0,sa3011735,sa3011735
LAA,Angels,0.0511,0.0703,0.1754,0.1754,0.0,0.0,,1.0,4.357,1.0002,0.5515,0.51331,0.146889,0.8917,0.4112,0.0054,0.0434,4.61979,1.4114,8.0253,3.7008,2.16853,1.322,0.204659,0.0943769,0.11028231680393219,0.431579,0.256304,0.297964,0.713163,4.62509,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0734,,,,,,,,,,,,,,,,,,,,,,999.0,1.0,AL,Huascar Ynoa,660623.0,20468,20468
CLE,Guardians,0.051,0.0652,0.1374,0.3544,0.0,0.0,,1.0,4.34,1.0386,0.5369,0.49818,0.142222,0.7633,0.3608,0.0087,0.0298,4.48362,1.3994,6.8697,3.2472,2.11558,1.28,0.175876,0.0831336,0.0927419364452362,0.425498,0.262977,0.294485,0.718577,4.62923,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0574,,,,,,,,,,,,,,,,,,,,,,999.0,5.0,AL,Will Dion,702021.0,sa3017850,sa3017850
,,0.0529,0.0666,0.1614,0.2414,0.0,0.0,,1.0,4.305,1.1323,0.5557,0.51708,0.161333,0.6604,0.2044,0.0034,0.0354,4.65372,1.3367,5.9436,1.8396,3.23092,1.452,0.153403,0.0474797,0.10592333599925041,0.422998,0.278535,0.299361,0.703076,4.63107,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0662,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Zack Greinke,425844.0,1943,1943
BOS,Red Sox,0.0526,0.0676,0.1679,0.2109,0.0,0.0,,1.0,4.32,1.1029,0.568,0.52914,0.151889,0.7037,0.2734,0.0049,0.0364,4.76226,1.3763,6.3333,2.4606,2.57388,1.367,0.162894,0.063287,0.0996064841747284,0.432245,0.275024,0.301467,0.694621,4.63169,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0672,,,,,,,,,,,,,,,,,,,,,,999.0,3.0,AL,John Holobetz,827292.0,sa3034016,sa3034016
NYM,Mets,0.0569,0.0631,0.167,0.215,0.0,0.0,,1.0,4.374,0.9806,0.5311,0.49136,0.132333,0.8367,0.4427,0.0051,0.0428,4.42224,1.4233,7.5303,3.9843,1.88999,1.191,0.191289,0.101212,0.09007773548364639,0.442168,0.25218,0.290555,0.720659,4.63857,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.073,,,,,,,,,,,,,,,,,,,,,,999.0,25.0,NL,Will Watson,814492.0,sa3025592,sa3025592
NYM,Mets,0.0563,0.0637,0.1674,0.2134,0.0,0.0,,1.0,4.328,0.9965,0.5373,0.50127,0.151778,0.8437,0.369,0.005,0.0372,4.51143,1.3655,7.5933,3.321,2.28645,1.366,0.19494,0.0852588,0.1096811518073082,0.391489,0.254093,0.288663,0.718293,4.63945,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0715,,,,,,,,,,,,,,,,,,,,,,999.0,25.0,NL,R.J. Gordon,822161.0,sa3032485,sa3032485
,,0.0531,0.0682,0.1754,0.1754,0.0,0.0,,1.0,4.367,1.1277,0.5626,0.51876,0.13,0.6214,0.3068,0.0034,0.0469,4.66884,1.4345,5.5926,2.7612,2.02542,1.17,0.142294,0.0702542,0.07204030454158783,0.500991,0.280991,0.305865,0.696128,4.64344,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0725,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Yonny Chirinos,630023.0,16401,16401
SFG,Giants,0.0525,0.0687,0.1754,0.1754,0.0,0.0,,1.0,4.462,1.0855,0.5444,0.49796,0.104222,0.6555,0.4264,0.0041,0.0634,4.48164,1.5119,5.8995,3.8376,1.53729,0.938,0.146907,0.0955625,0.05134469270706177,0.529965,0.273274,0.305458,0.708278,4.64843,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0761,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Seth Lonsway,675920.0,sa3017857,sa3017857
MIA,Marlins,0.0487,0.0679,0.1393,0.3453,0.0,0.0,,1.0,4.38,1.0696,0.5633,0.52353,0.138444,0.7523,0.3621,0.0082,0.0443,4.71177,1.4317,6.7707,3.2589,2.0776,1.246,0.171758,0.0826712,0.08908676356077194,0.440285,0.269177,0.302043,0.701523,4.64951,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0559,,,,,,,,,,,,,,,,,,,,,,999.0,20.0,NL,Sixto Sánchez,664350.0,19680,19680
,,0.0538,0.0674,0.1754,0.1754,0.0,0.0,,1.0,4.367,1.0196,0.5549,0.51698,0.145222,0.8404,0.4076,0.004,0.0295,4.65282,1.4272,7.5636,3.6684,2.06183,1.307,0.192443,0.0933364,0.09910693019628525,0.414999,0.259447,0.296975,0.712728,4.65353,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0728,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Riley Thompson,663929.0,sa876287,sa876287
,,0.0537,0.0675,0.1754,0.1754,0.0,0.0,,1.0,4.348,1.0401,0.5554,0.5174,0.148222,0.7959,0.3584,0.004,0.0379,4.6566,1.3985,7.1631,3.2256,2.2207,1.334,0.18305,0.0824287,0.10062097758054733,0.416998,0.263203,0.296544,0.707899,4.65913,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0727,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Gray Fenter,663383.0,sa875233,sa875233
,,0.0544,0.0667,0.1754,0.1754,0.0,0.0,,1.0,4.318,1.113,0.5478,0.50684,0.147111,0.6457,0.2683,0.0032,0.0329,4.56156,1.3813,5.8113,2.4147,2.40663,1.324,0.149537,0.0621352,0.08740156888961792,0.45801,0.277086,0.299594,0.709154,4.65978,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0746,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Bruce Zimmermann,669145.0,20370,20370
,,0.0535,0.0632,0.1418,0.3338,0.0,0.0,,1.0,4.36,0.9871,0.5336,0.49676,0.143444,0.8538,0.4194,0.0081,0.0391,4.47084,1.4065,7.6842,3.7746,2.03577,1.291,0.195826,0.0961927,0.09963302314281464,0.398004,0.253005,0.290489,0.723991,4.66781,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0598,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Easton Lucas,687922.0,26058,26058
TBR,Rays,0.0518,0.0693,0.174,0.182,0.0,0.0,,1.0,4.325,1.0628,0.5573,0.51857,0.157222,0.7806,0.309,0.0041,0.0427,4.66713,1.3718,7.0254,2.781,2.52621,1.415,0.180486,0.0714451,0.10904047638177872,0.437305,0.267485,0.298331,0.707222,4.67292,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0719,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,T.J. Nichols,694375.0,sa3023039,sa3023039
PHI,Phillies,0.056,0.0647,0.1723,0.1903,0.0,0.0,,1.0,4.347,1.0887,0.5397,0.49662,0.132444,0.6447,0.3329,0.0044,0.0356,4.46958,1.4216,5.8023,2.9961,1.93662,1.192,0.148309,0.0765815,0.07172762602567673,0.487957,0.273646,0.298703,0.713409,4.67301,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0748,,,,,,,,,,,,,,,,,,,,,,999.0,26.0,NL,Adam Seminaris,694372.0,sa3015010,sa3015010
SFG,Giants,0.0525,0.0678,0.1684,0.2084,0.0,0.0,,1.0,4.397,1.0099,0.5397,0.50113,0.136333,0.8046,0.3976,0.0049,0.0615,4.51017,1.4075,7.2414,3.5784,2.02364,1.227,0.182988,0.0904253,0.09256311506032944,0.414221,0.256456,0.291484,0.71328,4.67557,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0721,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Jack Choate,805257.0,sa3020407,sa3020407
,,0.0539,0.0661,0.167,0.215,0.0,0.0,,1.0,4.305,1.0147,0.5469,0.51286,0.162778,0.8525,0.3199,0.0034,0.0568,4.61574,1.3346,7.6725,2.8791,2.6649,1.465,0.198026,0.0743089,0.12371662259101868,0.372002,0.258305,0.292453,0.711749,4.67635,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0693,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Andrew Heaney,571760.0,15423,15423
ATH,Athletics,0.054,0.0612,0.13,0.389,0.0,0.0,,1.0,4.335,1.0,0.5426,0.50791,0.156222,0.873,0.3802,0.0097,0.0386,4.57119,1.3802,7.857,3.4218,2.29616,1.406,0.201384,0.0877047,0.11367935687303543,0.372162,0.25535,0.29227,0.721143,4.67642,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0528,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Wei-En Lin,827734.0,sa3067072,sa3067072
ATL,Braves,0.0571,0.064,0.1754,0.1754,0.0,0.0,,1.0,4.329,1.0257,0.5613,0.52626,0.16,0.8576,0.3474,0.0039,0.0467,4.73634,1.3731,7.7184,3.1266,2.46862,1.44,0.198106,0.0802495,0.11785631626844406,0.383091,0.260667,0.296747,0.706466,4.68224,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0712,,,,,,,,,,,,,,,,,,,,,,725.5999755859375,16.0,NL,Didier Fuentes,800311.0,30661,30661
,,0.052,0.0628,0.1275,0.4005,0.0,0.0,,1.0,4.362,1.0542,0.5435,0.50446,0.140556,0.7378,0.3557,0.0101,0.0439,4.54014,1.4099,6.6402,3.2013,2.07422,1.265,0.169143,0.0815452,0.08759742975234985,0.427993,0.266051,0.296249,0.71419,4.68556,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.053,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Colten Schmidt,679793.0,sa3006765,sa3006765
,,0.0531,0.0651,0.1526,0.2826,0.0,0.0,,1.0,4.381,1.0674,0.5474,0.50652,0.133667,0.7158,0.3699,0.0069,0.045,4.55868,1.4373,6.4422,3.3291,1.93512,1.203,0.163387,0.0844328,0.07895456999540329,0.452985,0.269131,0.299597,0.711825,4.6859,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.064,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,John Parke,641949.0,sa3003988,sa3003988
BOS,Red Sox,0.0504,0.0659,0.1372,0.3552,0.0,0.0,,1.0,4.399,1.033,0.5722,0.5343,0.142778,0.8451,0.4161,0.0089,0.046,4.8087,1.4491,7.6059,3.7449,2.031,1.285,0.192112,0.0945897,0.09752216190099716,0.419085,0.262389,0.30187,0.701963,4.68735,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0525,,,,,,,,,,,,,,,,,,,,,,999.0,3.0,AL,Chih-Jung Liu,692617.0,sa3014675,sa3014675
NYM,Mets,0.0559,0.0643,0.1686,0.2076,0.0,0.0,,1.0,4.383,0.996,0.5433,0.50446,0.138222,0.8361,0.4276,0.0049,0.0485,4.54014,1.4236,7.5249,3.8484,1.95533,1.244,0.19076,0.0975588,0.09320099651813507,0.428776,0.254934,0.2925,0.715639,4.68813,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0716,,,,,,,,,,,,,,,,,,,,,,999.0,25.0,NL,Brendan Girton,694858.0,sa3025584,sa3025584
,,0.0537,0.0675,0.1754,0.1754,0.0,0.0,,1.0,4.394,1.092,0.5552,0.51329,0.131333,0.6876,0.3542,0.004,0.0528,4.61961,1.4462,6.1884,3.1878,1.94128,1.182,0.156486,0.0806099,0.07587619870901108,0.467997,0.27389,0.303234,0.705836,4.68827,6.800000000000001,6.800000000000001,7.0,7.0,-0.000381896,-0.00121267,0.0735,,,,,,,,,,,,,,,,,,,,,,999.0,,,Ricardo Sanchez,645307.0,17581,17581
