Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,7.99347,9.99043,26.0,26.0,0.0,0.0,,147.758,645.475,151.129,85.68,79.95,19.465,104.715,58.7665,0.443075,6.29286,4.86979,1.42054,6.37824,3.57949,1.78188,1.18562,0.162229,0.0910438,0.07118550688028336,,0.260381,0.288588,0.680095,4.75125,483.9,3.2695945945945946,508.0,3.4324324324324325,1.1416,0.633348,11.3978,999.0,-1,,Marcus Stroman,573186,13431,13431
,,7.23557,10.4448,26.0,26.0,0.0,0.0,,142.662,625.791,156.449,90.28,84.17,23.3793,116.206,49.3231,0.529101,4.21648,5.30996,1.44238,7.331,3.1116,2.35602,1.47491,0.185695,0.0788172,0.10687777400016785,,0.273392,0.307558,0.667426,4.76232,442.70000000000005,3.095804195804196,489.0,3.4195804195804196,1.1274,-0.0380117,10.7954,747.9500122070312,-1,,Patrick Corbin,571578,9323,9323
ATH,Athletics,5.19759,6.25405,15.0,31.0,0.0,0.6389,,88.4774,376.33,83.7907,44.81,41.9,11.7464,81.4652,29.402,0.900127,5.0564,4.26211,1.27934,8.28672,2.9908,2.77073,1.19485,0.216473,0.0781283,0.13834454864263535,,0.245094,0.289731,0.706815,4.18793,349.20000000000005,3.9681818181818187,348.0,3.9545454545454546,1.11257,0.825833,3.89069,512.4500122070312,10,AL,J.T. Ginn,669372,27889,27889
SDP,Padres,7.70302,10.5673,28.0,28.0,0.0,0.0,,140.616,614.249,149.757,84.14,78.74,20.5918,85.0632,46.6622,0.599098,7.45514,5.03968,1.39685,5.44439,2.98657,1.82296,1.31796,0.138483,0.0759662,0.0625169649720192,,0.26736,0.284206,0.669961,4.98357,403.10000000000014,2.858865248226951,440.0,3.120567375886525,1.08571,0.401051,9.23003,712.4000244140625,29,NL,Randy Vásquez,681190,24719,24719
SDP,Padres,7.41613,9.27117,23.0,31.0,0.0,0.6596,,117.606,498.879,113.557,65.53,61.02,21.1089,95.4649,33.2365,0.570455,5.64385,4.66966,1.24818,7.30561,2.54348,2.87229,1.61539,0.191359,0.0666223,0.1247364804148674,,0.246864,0.269196,0.693133,4.83681,395.5000000000001,3.3516949152542383,394.0,3.3389830508474576,1.07498,0.670343,6.14246,567.4000244140625,29,NL,JP Sears,676664,23429,23429
,,7.67207,10.8004,28.0,28.0,0.0,0.0,,143.36,613.528,154.246,85.13,79.64,25.3311,94.3747,32.7813,0.461639,4.87968,4.99972,1.3046,5.92475,2.05798,2.87892,1.59026,0.153823,0.0534309,0.1003921777009964,,0.26785,0.282608,0.672306,4.90368,424.30000000000007,2.9671328671328676,464.0,3.2447552447552446,1.06949,0.425633,9.67176,750.0499877929688,-1,,Miles Mikolas,571945,9803,9803
SDP,Padres,2.75978,1.52958,0.0,66.0,0.0,2.0092,,45.7573,182.147,28.2998,14.1,13.17,4.26424,68.357,17.1102,1.13644,1.91379,2.59041,0.99241,13.4451,3.3654,3.99511,0.838734,0.375284,0.0939359,0.28134823590517044,,0.173487,0.26558,0.793863,2.60611,305.40000000000003,6.63913043478261,265.0,5.760869565217392,1.05568,1.03667,0.0,27.600000381469727,29,NL,Mason Miller,695243,31757,31757
PIT,Pirates,3.99242,4.67531,10.0,36.0,0.0,0.6588,,75.4261,324.533,76.3062,38.89,36.39,7.73343,62.3052,24.8276,0.733469,3.14851,4.34213,1.34083,7.43438,2.96249,2.50951,0.922769,0.191984,0.0765028,0.11548153311014175,,0.257307,0.302726,0.689247,3.92866,303.0,4.04,315.0,4.2,1.04366,0.513107,2.62173,554.5999755859375,27,NL,Carmen Mlodzinski,669387,27572,27572
TEX,Rangers,6.56298,8.24231,19.0,41.0,0.0,0.6624,,111.573,482.662,102.689,61.33,57.5,16.0083,100.056,48.9083,1.03407,4.15064,4.63821,1.35873,8.071,3.94516,2.0458,1.2913,0.207301,0.10133,0.10597091168165207,,0.239033,0.276461,0.698742,4.63346,409.2000000000002,3.6535714285714307,397.0,3.544642857142857,1.03761,0.660187,5.10518,451.70001220703125,13,AL,Jacob Latz,656641,21306,21306
,,7.86601,10.1131,26.0,26.0,0.0,0.0,,147.81,649.883,154.034,87.62,81.95,20.8857,105.99,60.2844,0.420138,5.80459,4.98985,1.44996,6.45364,3.67066,1.75817,1.27171,0.163091,0.0927619,0.07032942026853561,,0.26385,0.291405,0.684566,4.87927,450.5000000000001,3.0439189189189197,481.0,3.25,1.01,0.443281,11.4793,658.75,-1,,Jose Quintana,500779,11423,11423
CLE,Guardians,2.49852,1.84849,0.0,70.0,0.0,3.3265,,48.3629,198.387,37.2352,17.72,16.55,3.84679,62.0274,15.9475,1.0506,2.57588,3.07984,1.09966,11.5429,2.96773,3.88947,0.715861,0.312658,0.0803859,0.23227234184741974,,0.207019,0.292908,0.741941,2.7531,288.80000000000007,6.016666666666668,267.0,5.5625,0.997597,0.728607,0.0,33.900001525878906,5,AL,Cade Smith,671922,27867,27867
BOS,Red Sox,5.46561,5.88997,13.0,47.0,0.0,0.6704,,95.4812,401.577,87.3019,49.52,46.09,15.9326,87.693,28.1455,1.01592,3.88806,4.34441,1.20911,8.26589,2.65298,3.1157,1.5018,0.218372,0.0700874,0.14828410744667053,,0.236242,0.268388,0.707818,4.47403,364.00000000000006,3.831578947368422,351.0,3.694736842105263,0.993248,0.587676,3.38404,534.3499755859375,3,AL,Kutter Crawford,676710,20531,20531
MIA,Marlins,4.34608,6.32905,16.0,16.0,0.0,0.0,,83.072,357.447,86.6154,46.07,42.92,11.7335,64.3207,25.8976,0.254422,2.53722,4.64994,1.3544,6.96848,2.80573,2.48366,1.27121,0.179945,0.0724514,0.10749312490224838,,0.263259,0.296025,0.691495,4.44964,281.40000000000003,3.390361445783133,300.0,3.6144578313253013,0.972074,0.569876,5.59271,999.0,20,NL,Robby Snelling,702281,sa3020707,sa3020707
CHW,White Sox,7.62966,11.1417,28.0,28.0,0.0,0.0,,148.26,646.463,142.803,89.89,84.01,26.2761,137.915,62.424,0.414546,6.5847,5.09976,1.38424,8.37204,3.7894,2.20933,1.59507,0.213339,0.0965624,0.11677619814872742,,0.247298,0.281968,0.684735,4.97505,472.6000000000001,3.1932432432432436,471.0,3.1824324324324325,0.968838,0.250465,10.5723,492.8999938964844,4,AL,Sean Burke,680732,29878,29878
HOU,Astros,6.82265,8.39,21.0,35.0,0.0,0.6631,,116.351,509.012,108.09,63.87,59.75,15.0517,107.768,56.2425,0.718395,7.11034,4.62178,1.41238,8.33607,4.35047,1.91613,1.16428,0.21172,0.110493,0.10122660547494888,,0.24254,0.288187,0.701259,4.5979,424.1000000000001,3.6560344827586215,416.0,3.586206896551724,0.918809,0.684277,5.58389,659.4500122070312,21,AL,Lance McCullers Jr.,621121,14120,14120
,,5.77529,8.06639,21.0,21.0,0.0,0.0,,107.31,460.298,109.755,63.14,59.38,18.4201,77.3806,31.4737,0.306653,3.62531,4.98015,1.31608,6.48985,2.63967,2.45858,1.54488,0.16811,0.0683767,0.09973296523094177,,0.258125,0.277276,0.67644,4.90568,333.4000000000001,3.1158878504672907,350.0,3.2710280373831777,0.917529,0.375827,7.20824,748.9000244140625,-1,,José Urquidy,664353,18413,18413
,,4.69697,6.13065,16.0,16.0,0.0,0.0,,86.704,375.569,91.5734,50.56,47.21,12.3982,66.105,28.0431,0.356406,2.65195,4.90047,1.3796,6.86179,2.91091,2.35727,1.28695,0.176013,0.0746682,0.10134463757276535,,0.265527,0.297237,0.675309,4.53128,296.00000000000006,3.4022988505747134,318.0,3.6551724137931036,0.917507,0.328621,6.30506,749.5499877929688,-1,,Jordan Montgomery,656756,16511,16511
,,7.25531,10.316,26.0,26.0,0.0,0.0,,140.608,612.142,149.067,86.95,81.4,23.2564,103.936,47.1921,0.499716,4.66127,5.21023,1.39579,6.65274,3.02066,2.20241,1.48859,0.169791,0.0770934,0.09269791096448898,,0.266053,0.29049,0.667739,4.91327,425.10000000000014,3.0148936170212774,458.0,3.24822695035461,0.915981,0.122699,10.3846,747.0499877929688,-1,,Germán Márquez,608566,15038,15038
HOU,Astros,4.11927,4.60902,10.0,44.0,0.0,0.0,,89.4593,384.111,81.9908,46.93,43.83,12.9177,96.3967,34.5788,1.24802,4.52819,4.40949,1.30305,9.69794,3.47878,2.78774,1.29957,0.250961,0.090023,0.16093774884939194,,0.237652,0.293069,0.70711,4.16865,357.50000000000006,4.0168539325842705,348.0,3.9101123595505616,0.915793,0.479951,2.68461,999.0,21,AL,Ryan Weiss,680802,sa3007778,sa3007778
,,7.11243,9.40717,24.0,24.0,0.0,0.0,,135.144,591.977,136.404,81.06,75.98,20.1728,103.358,55.375,0.392728,6.59522,5.05994,1.41907,6.8832,3.68774,1.86651,1.34342,0.174598,0.0935425,0.08105562627315521,,0.257362,0.285947,0.677026,4.92168,419.4,3.1066666666666665,435.0,3.2222222222222223,0.908694,0.334912,10.4144,694.5499877929688,-1,,Walker Buehler,621111,19374,19374
TBR,Rays,5.5735,7.80722,18.0,28.0,0.0,0.6576,,95.954,421.292,84.6776,53.69,50.23,13.0898,100.671,51.809,0.641369,5.29519,4.71132,1.42242,9.44245,4.85942,1.94312,1.22776,0.238958,0.122976,0.11598164588212967,,0.232511,0.285863,0.700711,4.5956,364.5000000000001,3.7968750000000013,346.0,3.6041666666666665,0.886972,0.480625,4.84068,449.75,12,AL,Joe Boyle,671212,29608,29608
WSN,Nationals,4.15996,5.69292,11.0,47.0,0.0,0.6602,,88.1226,378.772,85.4069,43.11,40.14,8.55935,66.6951,33.4432,1.16346,3.64976,4.09951,1.34869,6.8116,3.41557,1.99428,0.87417,0.176083,0.0882939,0.08778870105743408,,0.249963,0.288441,0.708732,4.14691,346.5,3.9375,350.0,3.977272727272727,0.875357,0.837094,2.89159,999.0,24,NL,Andrew Alvarez,674841,29914,29914
MIN,Twins,2.63437,2.04292,2.0,54.0,0.0,0.0,,62.7291,264.778,53.6701,27.31,25.45,5.78587,67.319,24.4204,1.43554,2.4396,3.65141,1.24488,9.65853,3.50369,2.75668,0.830121,0.254247,0.0922297,0.16201771795749664,,0.225583,0.290538,0.725536,3.47243,308.0,4.888888888888889,293.0,4.650793650793651,0.874656,0.710235,0.516895,999.0,8,AL,Connor Prielipp,687570,sa3020808,sa3020808
STL,Cardinals,5.29862,7.48862,16.0,38.0,0.0,0.6808,,101.723,433.835,100.631,56.44,52.85,15.7001,81.3049,31.1746,0.95411,3.85799,4.67592,1.29573,7.19348,2.75818,2.60805,1.38907,0.18741,0.0718581,0.11555156111717224,,0.252334,0.281418,0.686232,4.5762,356.4,3.494117647058823,363.0,3.5588235294117645,0.854281,0.52813,4.32145,559.4500122070312,28,NL,Richard Fitts,690916,30160,30160
CLE,Guardians,6.07848,9.44385,21.0,31.0,0.0,0.6864,,108.221,471.945,109.933,62.32,58.03,16.1736,83.0463,42.3569,0.654216,4.12713,4.82596,1.40722,6.90639,3.52253,1.96063,1.34505,0.175966,0.0897496,0.08621621876955032,,0.258386,0.287394,0.693962,4.83181,348.4000000000001,3.2259259259259268,364.0,3.3703703703703702,0.813538,0.431497,5.68658,705.0,5,AL,Logan Allen,671106,27589,27589
ATL,Braves,4.35921,4.65287,11.0,33.0,0.0,0.6501,,73.2056,315.673,71.3346,39.29,36.69,10.379,75.0155,26.3584,0.888258,3.23397,4.51072,1.3345,9.22252,3.24054,2.84598,1.27601,0.237637,0.0834992,0.15413787961006165,,0.249352,0.303737,0.702277,4.14152,299.6,4.104109589041096,302.0,4.136986301369863,0.809476,0.43512,2.90696,505.04998779296875,16,NL,Grant Holmes,656550,16944,16944
BOS,Red Sox,2.77494,1.68123,0.0,70.0,0.0,14.1255,,49.0939,201.604,42.1865,20.04,18.6,4.77791,53.3548,12.7227,0.962954,2.04899,3.40979,1.11845,9.78112,2.33235,4.19368,0.875897,0.264651,0.0631071,0.20154379308223724,,0.225798,0.290665,0.723125,3.1294,308.90000000000003,6.3040816326530615,297.0,6.061224489795919,0.80375,0.575634,0.0,421.0,3,AL,Garrett Whitlock,676477,20191,20191
CHW,White Sox,7.44341,11.3558,28.0,28.0,0.0,0.0,,148.792,654.183,158.772,93.65,87.62,24.5151,107.755,53.7587,0.505011,7.59517,5.29988,1.42838,6.51777,3.25171,2.00441,1.48285,0.164716,0.0821769,0.08253956586122513,,0.267822,0.291509,0.667085,5.06567,411.70000000000016,2.7630872483221487,450.0,3.0201342281879193,0.803663,-0.0633449,10.7934,665.0999755859375,4,AL,Davis Martin,663436,21448,21448
DET,Tigers,6.30638,8.13817,18.0,46.0,0.0,0.6104,,113.352,484.424,110.909,63.22,58.72,18.7215,94.6144,35.952,0.963109,4.67311,4.66231,1.29562,7.51229,2.85456,2.63169,1.48647,0.195313,0.074216,0.1210971474647522,,0.249907,0.278964,0.693247,4.68806,384.9,3.4061946902654867,389.0,3.4424778761061945,0.802302,0.463814,4.84906,276.20001220703125,6,AL,Troy Melton,675512,31807,31807
TBR,Rays,2.57964,1.73173,0.0,67.0,0.0,9.7638,,48.3797,198.661,40.6789,19.83,18.49,5.35417,59.3438,13.2818,1.00759,2.22317,3.43966,1.11536,11.0396,2.47079,4.46805,0.996028,0.298719,0.0668567,0.23186270892620087,,0.2221,0.298206,0.734549,3.08205,300.1,6.252083333333334,288.0,6.0,0.781223,0.521768,0.0,185.14999389648438,12,AL,Griffin Jax,643377,20253,20253
,,6.54103,9.29461,24.0,24.0,0.0,0.0,,122.904,528.388,129.626,73.77,68.96,22.5651,88.8544,34.7001,0.356406,3.14466,5.0498,1.33703,6.50662,2.54101,2.56064,1.6524,0.168161,0.0656715,0.10248973220586777,,0.26425,0.28239,0.682233,4.99978,353.30000000000007,2.8723577235772364,380.0,3.089430894308943,0.780426,0.281883,8.32211,999.0,-1,,Austin Gomber,596295,16561,16561
NYY,Yankees,7.04251,7.88395,19.0,45.0,0.0,0.6915,,113.261,494.218,100.398,62.73,59.16,16.4722,101.61,56.4242,0.85871,5.43798,4.70101,1.38461,8.07421,4.48361,1.80083,1.30893,0.205598,0.114169,0.09142927825450897,,0.232213,0.267048,0.703436,4.87012,404.4000000000001,3.5787610619469032,382.0,3.3805309734513274,0.779776,0.489287,5.1096,354.95001220703125,9,AL,Luis Gil,661563,21052,21052
,,3.57416,4.02493,11.0,11.0,0.0,0.0,,62.128,266.317,65.0739,33.28,31.06,7.66137,47.5858,18.4551,0.185358,2.4314,4.49942,1.34447,6.89338,2.67344,2.57847,1.10984,0.178681,0.0692974,0.10938380658626556,,0.265142,0.30188,0.690204,4.21493,227.39999999999998,3.6677419354838707,242.0,3.903225806451613,0.775471,0.560696,4.66171,999.0,-1,,Alex Cobb,502171,6562,6562
ATH,Athletics,5.77733,8.08918,21.0,21.0,0.0,0.0,,107.709,466.987,106.098,63.59,59.6,18.6387,91.3412,40.7805,0.354402,4.63843,4.98008,1.36366,7.63233,3.40756,2.23983,1.55742,0.195597,0.0873269,0.10827022045850754,,0.251676,0.28069,0.689565,4.95372,333.9,3.0916666666666663,337.0,3.1203703703703702,0.775039,0.340356,7.27626,407.54998779296875,10,AL,Luis Morales,806960,32227,32227
SFG,Giants,3.02671,3.38909,8.0,22.0,0.0,0.6691,,51.267,216.22,50.0293,24.01,22.31,5.0938,40.6172,14.412,0.505593,2.61961,3.91655,1.25697,7.13041,2.53005,2.81828,0.894224,0.187851,0.0666544,0.12119642645120621,,0.251165,0.292782,0.705484,3.8389,220.90000000000003,4.331372549019608,225.0,4.411764705882353,0.773618,0.649621,2.03219,578.4500122070312,30,NL,Trevor McDonald,686790,26448,26448
HOU,Astros,2.26442,1.42237,0.0,68.0,0.0,13.5716,,58.1705,245.187,45.8474,25.29,23.66,6.21123,75.4531,24.7161,0.723159,3.52445,3.66062,1.21305,11.6739,3.82402,3.05279,0.960986,0.307737,0.100805,0.20693181455135345,,0.211331,0.292989,0.731778,3.38546,354.80000000000007,6.117241379310346,331.0,5.706896551724138,0.769158,0.544789,0.0,258.0,21,AL,Bryan Abreu,650556,16609,16609
STL,Cardinals,2.37703,2.87493,8.0,8.0,0.0,0.0,,40.216,168.936,36.6652,18.84,17.65,4.5648,38.3147,13.0272,0.121509,1.53883,3.94992,1.23564,8.57451,2.91539,2.94112,1.02156,0.2268,0.0771135,0.14968664944171906,,0.237515,0.287921,0.712499,3.79187,169.3,4.2325,166.0,4.15,0.766761,0.595581,2.44091,571.0,28,NL,Quinn Mathews,687273,sa3023407,sa3023407
COL,Rockies,5.15733,8.97571,19.0,27.0,0.0,0.6111,,100.514,443.627,110.651,63.9,59.95,15.1962,78.884,35.3897,0.606132,4.03295,5.36789,1.45293,7.06323,3.16877,2.22901,1.36066,0.177816,0.0797735,0.0980425477027893,,0.273749,0.307794,0.658357,4.70755,319.30000000000007,3.161386138613862,355.0,3.514851485148515,0.763746,-0.167311,5.37949,748.2000122070312,19,NL,Ryan Feltner,663372,21446,21446
,,3.73703,4.82845,13.0,13.0,0.0,0.0,,66.43,287.903,64.3043,36.79,34.32,8.6658,59.3452,25.9942,0.209265,4.21756,4.64971,1.3593,8.04014,3.52172,2.28301,1.17405,0.206129,0.0902882,0.11584103107452393,,0.24954,0.293328,0.684546,4.40866,239.3000000000001,3.6257575757575773,241.0,3.6515151515151514,0.757408,0.41167,4.36234,999.0,-1,,Spencer Turnbull,605513,16207,16207
,,4.99154,6.18748,16.0,16.0,0.0,0.0,,92.96,409.207,88.5618,54.25,50.82,14.1085,92.8699,42.8562,0.392663,6.8323,4.92018,1.4137,8.99127,4.14915,2.16701,1.36593,0.226951,0.10473,0.12222116440534592,,0.246335,0.294818,0.69106,4.71363,320.6,3.4473118279569896,319.0,3.4301075268817205,0.75332,0.402367,7.37905,999.0,-1,,Charlie Morton,450203,4676,4676
BOS,Red Sox,3.01499,3.04563,8.0,16.0,0.0,0.6704,,45.5407,191.954,40.7972,20.9,19.49,5.17327,45.2807,15.9903,0.367036,2.04529,3.85172,1.24696,8.94862,3.16008,2.83177,1.02237,0.235894,0.0833028,0.15259124338626862,,0.234577,0.288537,0.724342,3.81141,212.30000000000004,4.615217391304348,205.0,4.456521739130435,0.751715,0.696056,2.00797,222.10000610351562,3,AL,Connelly Early,813349,33666,33666
CHC,Cubs,2.41139,1.76403,2.0,42.0,0.0,0.7285,,49.7205,207.177,41.9312,21.56,20.11,5.45691,55.0808,16.9411,1.14229,2.00818,3.64015,1.18407,9.97028,3.06654,3.25131,0.987765,0.265864,0.0817713,0.18409226834774017,,0.222769,0.285648,0.728292,3.48964,256.3,5.126,242.0,4.84,0.749147,0.523893,0.498266,468.1499938964844,17,NL,Ben Brown,676962,23590,23590
CHW,White Sox,4.6914,5.86946,11.0,53.0,0.0,0.6111,,93.8884,407.037,88.9054,50.41,47.01,11.6972,82.2772,39.4392,1.21536,4.65694,4.50631,1.36699,7.88697,3.78059,2.08618,1.12128,0.202137,0.0968934,0.10524328798055649,,0.244958,0.287055,0.696041,4.4111,352.6,3.7510638297872343,350.0,3.723404255319149,0.747287,0.443749,2.94538,658.5,4,AL,Sean Newcomb,656794,16943,16943
WSN,Nationals,5.48491,8.93877,21.0,21.0,0.0,0.0,,116.382,504.529,110.8,68.86,64.4,20.3188,93.9706,47.1991,0.434548,5.11764,4.98015,1.35759,7.26689,3.64998,1.99094,1.57128,0.186254,0.0935507,0.09270334988832474,,0.245017,0.267757,0.688052,5.13848,355.80000000000007,3.0672413793103455,352.0,3.0344827586206895,0.745885,0.343655,8.75487,731.6500244140625,24,NL,Josiah Gray,680686,24580,24580
PHI,Phillies,2.83267,1.70567,0.0,70.0,0.0,3.1479,,48.5338,199.518,41.8074,18.88,17.53,4.06014,51.7852,13.7153,1.35772,2.59107,3.25073,1.144,9.60294,2.54333,3.77573,0.752904,0.259551,0.068742,0.19080927222967148,,0.228192,0.296367,0.735229,3.09662,269.20000000000005,5.493877551020409,258.0,5.26530612244898,0.74479,0.679096,0.0,33.95000076293945,26,NL,Jhoan Duran,661395,21029,21029
HOU,Astros,4.32926,5.52933,13.0,29.0,0.0,0.6631,,81.2321,354.119,76.3698,46.64,43.72,12.149,80.8388,35.248,0.713295,4.40391,4.8439,1.37406,8.95643,3.90526,2.29343,1.34604,0.228281,0.0995371,0.1287442222237587,,0.242855,0.289963,0.686803,4.55349,303.19999999999993,3.743209876543209,298.0,3.6790123456790123,0.735867,0.182298,3.55356,436.6499938964844,21,AL,Spencer Arrighetti,681293,29921,29921
LAD,Dodgers,2.75517,1.40541,0.0,66.0,0.0,2.9446,,45.2845,186.552,34.8992,18.94,17.61,5.15381,61.8956,15.7717,0.601942,2.75115,3.49987,1.11895,12.3014,3.13452,3.92447,1.02429,0.331788,0.0845434,0.24724489450454712,,0.207698,0.294569,0.730192,3.10812,259.5,5.766666666666667,239.0,5.311111111111111,0.731736,0.463269,0.0,28.299999237060547,22,NL,Edwin Díaz,621242,14710,14710
MIL,Brewers,2.93948,2.72242,5.0,39.0,0.0,0.632,,55.899,235.274,50.6683,26.25,24.46,6.71508,52.3416,17.0917,0.966938,2.81355,3.93817,1.21218,8.42724,2.75184,3.06241,1.08116,0.222471,0.0726458,0.14982500672340393,,0.235263,0.281189,0.711288,3.89237,243.70000000000007,4.3517857142857155,237.0,4.232142857142857,0.726752,0.571787,1.28525,556.5,23,NL,Robert Gasser,688107,29812,29812
HOU,Astros,2.31811,1.34135,0.0,66.0,0.0,2.0198,,56.4596,230.738,38.9371,22.88,21.39,8.0308,77.8991,22.2676,0.992363,2.56276,3.40969,1.08404,12.4176,3.54959,3.49831,1.28016,0.337608,0.0965061,0.24110230058431625,,0.1891,0.2576,0.767083,3.54416,303.60000000000014,5.4214285714285735,265.0,4.732142857142857,0.724054,0.643653,0.0,48.349998474121094,21,AL,Josh Hader,623352,14212,14212
MIL,Brewers,2.90491,1.66743,0.0,72.0,0.0,4.3754,,48.8927,204.132,36.1195,17.04,15.92,2.89241,54.3408,22.9052,1.16596,2.86596,2.9305,1.20723,10.0029,4.2163,2.37243,0.532425,0.266205,0.112208,0.15399716049432755,,0.202508,0.274316,0.763701,3.26262,278.1,5.675510204081633,252.0,5.142857142857143,0.712259,0.886524,0.0,125.55000305175781,23,NL,Abner Uribe,682842,25327,25327
TOR,Blue Jays,2.32799,1.96616,5.0,19.0,0.0,0.0,,37.7902,157.485,30.3848,15.85,14.82,4.10817,45.2003,14.5434,0.484159,1.65171,3.52949,1.18888,10.7648,3.46362,3.10796,0.978389,0.287013,0.0923477,0.19466504454612732,,0.215052,0.285672,0.742231,3.44186,193.0,5.078947368421052,177.0,4.657894736842105,0.699789,0.641986,1.24101,999.0,14,AL,Ricky Tiedemann,694357,sa3018096,sa3018096
SEA,Mariners,2.68392,1.70583,0.0,70.0,0.0,16.1713,,46.0563,189.246,40.6894,17.25,16.02,2.96139,40.9942,12.0544,1.16957,1.9711,3.13052,1.1452,8.01079,2.35558,3.40077,0.578693,0.216619,0.0636969,0.1529218778014183,,0.232218,0.287419,0.730357,3.10444,300.9000000000001,6.541304347826089,295.0,6.413043478260869,0.698052,0.723996,0.0,619.5499877929688,11,AL,Jose A. Ferrer,678606,24017,24017
SEA,Mariners,2.49939,1.50135,0.0,64.0,0.0,3.357,,42.1086,171.949,31.0591,14.85,13.9,3.26374,50.9818,15.3521,1.17618,2.46659,2.97089,1.10218,10.8965,3.28125,3.32084,0.697568,0.296493,0.0892825,0.20721008628606796,,0.201511,0.278273,0.754295,2.99077,256.30000000000007,6.102380952380954,234.0,5.571428571428571,0.696757,0.715166,0.0,32.900001525878906,11,AL,Andrés Muñoz,662253,20373,20373
TOR,Blue Jays,6.1851,6.85681,16.0,46.0,0.0,0.6499,,104.965,449.329,103.434,58.18,54.5,17.1521,86.7169,32.9296,1.11803,5.5999,4.67297,1.29912,7.43533,2.82347,2.6334,1.47067,0.192992,0.0732861,0.11970574408769608,,0.251786,0.28111,0.695888,4.70834,361.09999999999997,3.439047619047619,365.0,3.4761904761904763,0.693645,0.447545,4.30655,446.75,14,AL,José Berríos,621244,14168,14168
NYM,Mets,2.42859,1.48191,0.0,64.0,0.0,3.1109,,41.9305,172.692,29.6561,15.42,14.44,3.59966,55.2025,18.0503,0.806375,2.14246,3.09942,1.13775,11.8487,3.87434,3.05825,0.772635,0.319659,0.104523,0.21513564884662628,,0.194467,0.278093,0.756709,3.06285,245.60000000000002,5.847619047619048,220.0,5.238095238095238,0.68822,0.715166,0.0,48.650001525878906,25,NL,Devin Williams,642207,15816,15816
STL,Cardinals,2.47276,1.68804,0.0,65.0,0.0,14.7028,,46.906,195.144,39.5453,18.57,17.36,3.40869,47.0057,15.7681,1.26042,2.46637,3.33092,1.17924,9.01913,3.02549,2.98105,0.654037,0.240877,0.0808028,0.16007459163665771,,0.223534,0.285677,0.726999,3.24184,306.90000000000003,6.529787234042554,296.0,6.297872340425532,0.678716,0.571207,0.0,495.0,28,NL,Matt Svanson,694335,29629,29629
CHW,White Sox,6.44774,9.77952,24.0,24.0,0.0,0.0,,129.672,576.208,135.114,82.11,76.79,20.6877,99.7509,56.5552,0.487786,6.73575,5.32968,1.47811,6.9233,3.92526,1.76378,1.43585,0.173116,0.0981506,0.07496543973684311,,0.263423,0.291548,0.673355,5.13488,360.70000000000005,2.774615384615385,385.0,2.9615384615384617,0.677238,-0.05257,9.63243,558.8499755859375,4,AL,Anthony Kay,641743,20387,20387
NYM,Mets,2.54628,2.44962,5.0,29.0,0.0,0.7021,,46.3584,191.019,40.2154,20.88,19.49,6.23488,43.6248,12.3504,0.647043,1.96336,3.78378,1.1339,8.46931,2.39771,3.53226,1.21044,0.228379,0.0646554,0.16372402757406235,,0.227585,0.267889,0.72281,3.92777,212.60000000000002,4.621739130434783,202.0,4.391304347826087,0.661912,0.546448,1.2608,538.0999755859375,25,NL,Christian Scott,681035,30107,30107
SDP,Padres,2.75185,1.88925,0.0,70.0,0.0,17.5073,,48.5305,202.667,36.6892,20.31,18.93,5.99146,65.1299,20.0733,1.37445,2.12866,3.51058,1.16963,12.0784,3.7226,3.24461,1.11112,0.321364,0.0990455,0.22231822460889816,,0.203303,0.280745,0.753548,3.42846,328.6,6.706122448979592,303.0,6.183673469387755,0.65938,0.575634,0.0,366.1000061035156,29,NL,Jeremiah Estrada,669093,22210,22210
BOS,Red Sox,4.03447,4.52479,10.0,34.0,0.0,0.6704,,71.2118,306.226,65.4706,37.92,35.32,10.4562,70.9234,28.8261,0.852148,2.87747,4.46387,1.32417,8.96356,3.64314,2.46039,1.32149,0.231605,0.0941332,0.1374712735414505,,0.238489,0.284837,0.707734,4.38765,283.4,3.9915492957746475,275.0,3.8732394366197185,0.653223,0.388779,2.65899,349.29998779296875,3,AL,Payton Tolle,801139,35466,35466
LAD,Dodgers,2.61347,1.83772,3.0,41.0,0.0,0.7733,,51.9057,219.531,47.8283,24.57,22.91,5.81111,52.7156,17.4434,1.00958,1.90847,3.9724,1.2575,9.14043,3.02453,3.02209,1.0076,0.240128,0.0794575,0.1606704294681549,,0.238927,0.296621,0.712363,3.67783,239.2,4.6,235.0,4.519230769230769,0.64392,0.369482,0.785822,574.9000244140625,22,NL,Justin Wrobleski,680736,31204,31204
