Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
MIN,Twins,109,424,470,108,58,22,3,25,68,70,35,2,127,7,3,0,,13,1,0.254539,0.320976,0.499149,0.820125,0.3486,0.0754397,0.270094,0.27931,0.24461,6.38878,0.301186,0.401835,,69.116,13.5672,0.49846,1.36003,1.76186,3.21025,15.01759648323059,0.16265743970870972,123.923,644.6,5.913761467,644.6,5.913761467,73.4800033569336,0.08,OF,/players/byron-buxton/14161/stats/batting,8.0,AL,Byron Buxton,621439,14161,14161
NYY,Yankees,107,398,458,97,55,18,1,23,61,68,50,2,101,7,3,0,,4,2,0.244971,0.33803,0.470343,0.808372,0.347886,0.110164,0.219911,0.500948,0.225372,3.55418,0.268064,-0.12474,,67.098,12.9578,8.79982,-0.513968,-0.638708,3.19835,13.034120857715607,2.4405622482299805,125.318,592.3,5.535514018,592.3,5.535514018,53.189998626708984,0.3164557,1B,/players/ben-rice/29576/stats/batting,9.0,AL,Ben Rice,700250,29576,29576
ARI,Diamondbacks,133,494,574,126,87,25,4,10,76,55,68,1,83,6,4,2,,19,6,0.25513,0.349478,0.381709,0.731186,0.32416,0.117592,0.144541,0.813557,0.126579,5.77937,0.286381,0.177028,,73.0253,5.1772,0.795852,0.413275,0.590303,3.19024,5.123500227928162,6.9481664299964905,106.661,642.2,4.828571428,642.2,4.828571428,76.7699966430664,0.0,SS,/players/geraldo-perdomo/22799/stats/batting,15.0,NL,Geraldo Perdomo,672695,22799,22799
STL,Cardinals,126,493,545,126,85,26,3,11,65,57,40,1,102,4,4,3,,15,4,0.256017,0.315346,0.392022,0.707368,0.308906,0.0741271,0.18663,0.397187,0.136005,5.74211,0.298735,0.552196,,62.5162,-1.83449,6.18959,0.703363,1.25556,3.16979,0.8320547342300415,12.024778366088867,99.3439,557.8,4.426984126,557.8,4.426984126,364.7799987792969,0.0,SS,/players/masyn-winn/27479/stats/batting,28.0,NL,Masyn Winn,691026,27479,27479
PHI,Phillies,126,501,547,137,94,26,2,15,69,63,35,1,103,4,4,2,,23,3,0.273092,0.323277,0.422995,0.746272,0.322972,0.0639735,0.188873,0.338712,0.149903,6.09636,0.314976,0.790853,,68.9759,4.40049,0.302985,2.38535,3.17621,3.16192,6.558107376098633,6.158540964126587,105.221,646.3,5.129365079,646.3,5.129365079,26.780000686645508,0.0060241,SS,/players/trea-turner/16252/stats/batting,26.0,NL,Trea Turner,607208,16252,16252
BOS,Red Sox,120,444,517,118,73,27,3,15,73,63,66,2,124,3,3,1,,8,3,0.266883,0.36354,0.44394,0.80748,0.351643,0.127789,0.240518,0.531309,0.177057,4.89348,0.33584,0.171041,,77.3053,16.2018,5.95057,-0.45413,-0.283089,3.15809,13.480434656143188,-0.42967844009399414,122.581,667.0,5.558333333,667.0,5.558333333,50.75,0.28421053,DH/OF,/players/roman-anthony/31812/stats/batting,3.0,AL,Roman Anthony,701350,31812,31812
ATL,Braves,113,456,490,128,82,24,3,20,66,68,26,2,93,4,4,1,,16,4,0.280975,0.322923,0.473943,0.796866,0.340178,0.0527259,0.190463,0.276829,0.192967,5.66077,0.312859,0.255877,,68.6878,10.7906,0.882869,0.886572,1.14245,3.13295,11.68155324459076,2.632869005203247,118.147,644.7,5.705309734,644.7,5.705309734,99.06999969482422,0.0,OF,/players/michael-harris-ii/25931/stats/batting,16.0,NL,Michael Harris II,671739,25931,25931
SFG,Giants,131,493,564,117,70,25,2,20,70,70,60,2,143,6,4,1,,7,3,0.237299,0.325309,0.416255,0.741564,0.323407,0.106325,0.253953,0.418681,0.178956,4.41301,0.29161,-0.04352,,71.3998,4.74132,3.67492,-0.608774,-0.652295,3.08769,5.714675545692444,5.68973445892334,109.522,637.0,4.862595419,637.0,4.862595419,163.6199951171875,0.0,3B,/players/matt-chapman/16505/stats/batting,30.0,NL,Matt Chapman,656305,16505,16505
CHC,Cubs,133,516,576,124,79,22,1,21,66,68,51,1,143,3,4,2,,13,3,0.239277,0.308694,0.408201,0.716895,0.311713,0.0879221,0.248659,0.353585,0.168923,4.47698,0.288097,0.40802,,67.4198,-0.627339,3.27257,0.527844,0.935863,3.0864,1.5577607154846191,9.442938804626465,100.911,623.6,4.688721804,623.6,4.688721804,152.30999755859375,0.0,SS,/players/dansby-swanson/18314/stats/batting,17.0,NL,Dansby Swanson,621020,18314,18314
PIT,Pirates,110,422,476,106,60,20,3,23,65,66,47,2,139,3,3,1,,26,5,0.25039,0.327664,0.472599,0.800264,0.342971,0.0978509,0.292713,0.33429,0.22221,6.74533,0.315799,0.197944,,67.8046,11.5615,-0.619002,2.48754,2.68549,3.06528,13.205781936645508,0.9130963087081909,118.648,648.3,5.893636363,648.3,5.893636363,92.93000030517578,0.01960784,SS/OF,/players/oneil-cruz/21711/stats/batting,27.0,NL,Oneil Cruz,665833,21711,21711
ATL,Braves,132,497,572,127,71,27,1,28,78,88,66,3,135,5,4,0,,2,0,0.25585,0.346308,0.48398,0.830288,0.35606,0.115688,0.23663,0.488897,0.22813,2.58751,0.293234,-0.465255,,87.5072,19.9604,2.53542,-0.738171,-1.20343,3.0505,18.463592767715454,-7.672914266586304,129.027,778.2,5.895454545,778.2,5.895454545,48.0099983215332,0.0,1B,/players/matt-olson/14344/stats/batting,16.0,NL,Matt Olson,621566,14344,14344
ATL,Braves,119,434,488,115,75,20,1,19,62,64,46,2,96,4,4,1,,1,0,0.265124,0.338332,0.447518,0.78585,0.33975,0.0932117,0.19668,0.473925,0.182393,2.67775,0.29739,-0.123899,,68.2845,10.5841,4.23485,-0.711962,-0.835861,3.03363,9.497655987739563,3.901515007019043,117.854,604.2,5.077310924,604.2,5.077310924,78.62999725341797,0.15328467,C,/players/drake-baldwin/31539/stats/batting,16.0,NL,Drake Baldwin,686948,31539,31539
ATH,Athletics,114,414,457,108,62,22,1,23,59,69,36,1,107,3,3,1,,4,1,0.260965,0.321856,0.485146,0.807002,0.344346,0.0782947,0.233775,0.334915,0.224181,3.8066,0.296265,-0.0270689,,65.5881,11.6067,-2.14045,-0.37981,-0.406879,3.01113,9.78704822063446,3.903999090194702,118.932,598.3,5.248245614,598.3,5.248245614,54.04999923706055,0.14569536,C,/players/shea-langeliers/25816/stats/batting,10.0,AL,Shea Langeliers,669127,25816,25816
SDP,Padres,127,508,551,132,82,26,3,21,71,73,35,2,108,3,4,1,,10,3,0.260294,0.309256,0.445982,0.755237,0.323635,0.0638032,0.195569,0.326244,0.185688,5.19135,0.290579,0.591145,,69.7793,4.72913,1.45095,-0.0485384,0.542606,2.99833,7.73596727848053,3.248015880584717,111.024,645.7,5.084251968,645.7,5.084251968,70.79000091552734,0.0,OF,/players/jackson-merrill/29490/stats/batting,29.0,NL,Jackson Merrill,701538,29490,29490
