Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
PHI,Phillies,113,443,486,117,81,22,2,12,52,59,34,1,77,5,4,1,,2,1,0.264176,0.321364,0.401819,0.723183,0.314966,0.0701875,0.157869,0.444594,0.137643,3.18822,0.294102,-0.181619,,58.223,0.75456,-1.37263,-0.653861,-0.83548,1.5548,-0.9874095171689987,-0.007814764976501465,99.7364,518.2,4.585840707,518.2,4.585840707,239.8699951171875,0.0,3B,/players/alec-bohm/21618/stats/batting,26.0,NL,Alec Bohm,664761,21618,21618
TEX,Rangers,101,378,437,92,64,18,1,9,50,41,46,1,82,9,3,2,,9,3,0.244366,0.336966,0.370467,0.707433,0.314157,0.104219,0.18676,0.55804,0.126101,4.49888,0.287476,0.016214,,51.998,0.390806,-2.12937,-0.279747,-0.263533,1.54902,0.9515118300914764,-0.8568363189697266,102.36,453.4,4.48910891,453.4,4.48910891,428.9100036621094,0.07303371,3B/SS,/players/josh-smith/26396/stats/batting,13.0,AL,Josh Smith,669701,26396,26396
PHI,Phillies,92,355,400,92,61,18,2,11,47,48,38,1,109,2,3,1,,8,2,0.259463,0.332694,0.418092,0.750786,0.327263,0.0961565,0.272234,0.353213,0.158629,4.80097,0.339493,0.216178,,51.815,4.60878,1.03854,0.0570767,0.273255,1.5455,4.137413740158081,-2.332134246826172,108.161,456.8,4.965217391,456.8,4.965217391,609.72998046875,0.0,OF,/players/brandon-marsh/20202/stats/batting,26.0,NL,Brandon Marsh,669016,20202,20202
ATL,Braves,90,338,391,82,57,15,1,8,45,40,46,1,71,3,3,1,,13,4,0.242834,0.336386,0.370789,0.707175,0.313764,0.1175,0.182676,0.643216,0.127955,5.00466,0.282062,0.0362485,,46.3999,0.225066,-2.7428,0.392766,0.429014,1.52524,0.45354339107871056,1.4442341327667236,100.053,406.1,4.512222222,406.1,4.512222222,748.3800048828125,0.0,SS,/players/ha-seong-kim/27506/stats/batting,16.0,NL,Ha-Seong Kim,673490,27506,27506
DET,Tigers,120,449,517,104,57,24,1,23,63,69,59,2,136,6,3,1,,2,1,0.231744,0.326426,0.438442,0.764868,0.331148,0.114057,0.26292,0.433809,0.206698,2.7912,0.277589,0.0704057,,68.7115,7.59769,-0.715915,-0.692852,-0.622446,1.4939,6.941696584224701,-10.157272458076477,112.408,620.9,5.174166666,620.9,5.174166666,188.35000610351562,0.05494505,1B,/players/spencer-torkelson/27465/stats/batting,6.0,AL,Spencer Torkelson,679529,27465,27465
PHI,Phillies,90,321,355,80,53,16,2,10,39,39,25,1,84,6,2,1,,4,1,0.248382,0.313187,0.397618,0.710804,0.310307,0.0709844,0.235146,0.301874,0.149236,4.43766,0.304646,-0.195639,,41.175,-0.792526,0.463944,-0.149386,-0.345025,1.47779,-1.799535185098648,7.14326536655426,96.5448,376.6,4.184444444,376.6,4.184444444,212.27000427246094,0.00666667,C,/players/jt-realmuto/11739/stats/batting,26.0,NL,J.T. Realmuto,592663,11739,11739
HOU,Astros,94,353,376,93,62,17,1,13,41,49,17,1,64,2,3,1,,1,1,0.264113,0.299162,0.429602,0.728764,0.312984,0.044447,0.170774,0.260268,0.165489,2.59844,0.287404,-0.0146125,,44.4072,-0.021566,-1.61941,-0.636072,-0.650685,1.47379,-0.33053088188171387,4.189075946807861,100.722,401.1,4.267021276,401.1,4.267021276,113.04000091552734,0.17088608,C/DH,/players/yainer-diaz/23003/stats/batting,21.0,AL,Yainer Diaz,673237,23003,23003
PIT,Pirates,94,352,408,93,61,22,1,9,48,44,48,1,73,5,3,1,,1,1,0.265481,0.358624,0.411458,0.770082,0.338825,0.117983,0.178713,0.66018,0.145977,2.73939,0.308344,-0.364079,,56.7492,8.53716,1.68338,-0.70594,-1.07002,1.47241,6.574630498886108,-5.76708722114563,115.808,481.0,5.117021276,481.0,5.117021276,738.1500244140625,0.0078125,1B,/players/spencer-horwitz/26477/stats/batting,27.0,NL,Spencer Horwitz,687462,26477,26477
BOS,Red Sox,81,284,321,65,41,15,0,9,34,35,31,1,85,3,2,1,,2,1,0.228724,0.308532,0.375611,0.684143,0.301261,0.0956738,0.264797,0.361311,0.146887,2.9615,0.292,-0.22613,,34.8554,-3.07399,1.46319,-0.363951,-0.590081,1.47112,-5.177571415901184,7.476927161216736,87.8748,311.1,3.84074074,311.1,3.84074074,443.010009765625,0.01515152,C,/players/carlos-narvaez/19722/stats/batting,3.0,AL,Carlos Narváez,665966,19722,19722
BOS,Red Sox,126,505,546,123,78,27,1,17,63,69,31,1,152,5,4,1,,18,3,0.243077,0.29154,0.400023,0.691563,0.298882,0.0573691,0.278061,0.206319,0.156945,5.319,0.31152,0.212634,,58.2264,-6.28259,-3.54369,1.70196,1.9146,1.44982,-6.942115426063538,2.305844783782959,86.2361,561.4,4.455555555,561.4,4.455555555,111.33000183105469,0.01086957,SS,/players/trevor-story/12564/stats/batting,3.0,AL,Trevor Story,596115,12564,12564
LAD,Dodgers,112,441,483,113,69,22,1,21,61,73,33,1,130,4,3,0,,5,2,0.256019,0.312655,0.45439,0.767045,0.32975,0.0692827,0.270161,0.256449,0.198371,3.73904,0.312725,-0.480692,,63.5831,6.54356,-2.80306,-0.364413,-0.845105,1.44334,6.011485934257507,-7.97527813911438,111.984,573.6,5.121428571,573.6,5.121428571,125.41999816894531,0.0,OF,/players/teoscar-hernandez/13066/stats/batting,22.0,NL,Teoscar Hernández,606192,13066,13066
BAL,Orioles,83,314,359,77,51,15,1,9,45,34,38,1,77,3,2,2,,10,3,0.244023,0.329277,0.38683,0.716107,0.315155,0.1053,0.215768,0.488024,0.142807,5.24977,0.294014,-0.0257724,,43.0293,0.612144,-1.03914,0.0753219,0.0495494,1.43723,1.355644065886736,0.3256704807281494,103.087,384.6,4.633734939,384.6,4.633734939,203.14999389648438,0.02649007,2B,/players/jackson-holliday/31781/stats/batting,2.0,AL,Jackson Holliday,702616,31781,31781
CIN,Reds,114,424,492,102,71,17,2,11,59,46,52,0,86,10,3,4,,11,2,0.239879,0.334778,0.369799,0.704577,0.314444,0.10491,0.175431,0.598013,0.12992,5.17678,0.274852,0.224379,,58.7077,0.555114,-0.880131,0.322052,0.546431,1.42906,-1.7229364514350891,-0.6940200328826904,96.1095,512.6,4.496491228,512.6,4.496491228,265.1499938964844,0.01036269,OF,/players/tj-friedl/19522/stats/batting,18.0,NL,TJ Friedl,670770,19522,19522
MIN,Twins,86,320,374,73,38,16,2,17,46,48,40,0,119,10,2,1,,3,2,0.226558,0.329251,0.441917,0.771168,0.335632,0.107417,0.317764,0.338039,0.215359,4.29783,0.299138,-0.178585,,50.9851,6.84736,-0.787325,-0.517451,-0.696036,1.41373,5.90379923582077,-4.95383757352829,114.99,456.5,5.308139534,456.5,5.308139534,340.5899963378906,0.12,OF,/players/matt-wallner/26466/stats/batting,8.0,AL,Matt Wallner,670242,26466,26466
MIL,Brewers,81,301,350,69,44,14,3,8,42,43,42,1,115,3,2,1,,15,4,0.229275,0.328166,0.377282,0.705448,0.311813,0.119725,0.327662,0.365393,0.148007,6.39971,0.337549,0.11943,,41.0022,-0.352962,0.15853,0.605291,0.724721,1.39939,0.7005327083170414,1.325196772813797,99.9417,370.6,4.575308641,370.6,4.575308641,691.1699829101562,0.04,OF,/players/garrett-mitchell/27555/stats/batting,23.0,NL,Garrett Mitchell,669003,27555,27555
CLE,Guardians,79,274,313,58,33,13,1,11,35,36,33,0,75,2,2,1,,2,1,0.212294,0.299613,0.387231,0.686845,0.30095,0.107049,0.24001,0.446019,0.174938,3.32826,0.24793,-0.0413334,,33.8952,-3.07501,-0.425488,-0.425334,-0.466668,1.39191,-3.0326551496982574,5.685622841119766,93.0419,303.6,3.843037974,303.6,3.843037974,574.2899780273438,0.0,C,/players/bo-naylor/21865/stats/batting,5.0,AL,Bo Naylor,666310,21865,21865
STL,Cardinals,72,260,286,60,40,11,1,8,28,32,19,1,72,3,2,2,,2,0,0.22959,0.287113,0.369337,0.65645,0.28662,0.0662492,0.252237,0.262647,0.139747,3.2603,0.283563,-0.27809,,27.6419,-6.13541,2.18044,-0.177668,-0.455757,1.36786,-5.850544184446335,7.7637693881988525,84.0773,258.6,3.591666666,258.6,3.591666666,748.2899780273438,0.0,C,/players/pedro-pages/25782/stats/batting,28.0,NL,Pedro Pagés,686780,25782,25782
BAL,Orioles,96,360,401,86,50,17,0,19,48,55,34,2,97,4,2,0,,1,1,0.238556,0.309541,0.443008,0.75255,0.323479,0.0860365,0.243377,0.353511,0.204453,2.4452,0.272588,-0.0114551,,50.713,3.38952,-1.35135,-0.590386,-0.601841,1.3436,3.561897873878479,-3.5019683837890625,108.821,462.6,4.81875,462.6,4.81875,160.94000244140625,0.24528302,C,/players/samuel-basallo/28824/stats/batting,2.0,AL,Samuel Basallo,694212,28824,28824
KCR,Royals,94,366,405,91,62,17,4,8,48,40,26,0,81,4,3,6,,10,3,0.247829,0.303943,0.38257,0.686513,0.300164,0.0645656,0.199479,0.323672,0.134741,6.20023,0.294998,0.462505,,43.6481,-4.2422,2.68989,0.125076,0.587581,1.33999,-5.002202928066254,4.1374183893203735,88.2986,391.5,4.164893617,391.5,4.164893617,999.0,0.0,OF,/players/kyle-isbel/21614/stats/batting,7.0,AL,Kyle Isbel,664728,21614,21614
SFG,Giants,110,427,475,110,72,20,1,16,56,58,36,2,116,7,3,1,,4,2,0.256864,0.323774,0.422856,0.746629,0.323908,0.0766435,0.244355,0.313657,0.165992,3.7243,0.314232,-0.135066,,60.2839,4.18376,-2.27146,-0.640435,-0.775502,1.32761,4.776413142681122,-7.606646537780762,109.866,534.1,4.855454545,534.1,4.855454545,218.8000030517578,0.01630435,OF,/players/heliot-ramos/22515/stats/batting,30.0,NL,Heliot Ramos,671218,22515,22515
KCR,Royals,121,463,521,116,68,24,2,21,60,74,49,2,81,5,4,0,,1,0,0.250507,0.325787,0.450583,0.77637,0.333834,0.0939015,0.154934,0.606073,0.200076,2.9923,0.258827,-0.817378,,70.3647,8.79143,-0.91839,-0.610514,-1.42789,1.32436,5.630927920341492,-10.637524962425232,111.493,628.9,5.197520661,628.9,5.197520661,77.0999984741211,0.18181818,1B,/players/vinnie-pasquantino/27676/stats/batting,7.0,AL,Vinnie Pasquantino,686469,27676,27676
SDP,Padres,63,222,250,56,36,11,0,9,30,31,24,0,50,2,2,1,,1,0,0.253513,0.327897,0.425251,0.753148,0.328254,0.0944633,0.201533,0.468724,0.171739,2.832,0.288814,0.0755284,,32.5986,3.08252,-1.62306,-0.316349,-0.240821,1.32379,3.959823951125145,2.7402119636535645,114.188,288.0,4.571428571,288.0,4.571428571,999.0,0.39130435,C,/players/luis-campusano/22217/stats/batting,29.0,NL,Luis Campusano,669134,22217,22217
COL,Rockies,102,406,443,98,65,18,2,13,53,49,29,0,122,2,3,2,,18,4,0.241969,0.295136,0.396364,0.6915,0.300598,0.066339,0.275199,0.241059,0.154395,6.18554,0.310186,0.199621,,47.8107,-4.47552,6.54035,1.20674,1.40636,1.29351,-10.209786295890808,8.120755910873413,77.8516,444.6,4.358823529,444.6,4.358823529,166.25,0.02453988,OF,/players/brenton-doyle/25479/stats/batting,19.0,NL,Brenton Doyle,686668,25479,25479
MIN,Twins,109,432,471,106,72,19,1,14,51,54,32,1,81,3,3,1,,4,2,0.245801,0.301173,0.393044,0.694216,0.302243,0.0686578,0.171116,0.401236,0.147243,3.6687,0.271182,-0.372035,,51.5447,-4.13677,-3.22932,-0.628129,-1.00016,1.28112,-5.449187636375427,1.7376511096954346,91.9898,461.0,4.229357798,461.0,4.229357798,542.5700073242188,0.00543478,SS,/players/brooks-lee/31595/stats/batting,8.0,AL,Brooks Lee,686797,31595,31595
BAL,Orioles,95,359,411,84,52,13,1,18,52,53,43,2,114,5,3,0,,4,1,0.235081,0.324301,0.429888,0.754189,0.327005,0.105354,0.277222,0.380034,0.194807,4.07842,0.288491,0.0071355,,53.2307,4.65626,-1.39879,-0.191764,-0.184629,1.26698,5.266311347484589,-7.044161319732666,111.25,472.8,4.976842105,472.8,4.976842105,477.6400146484375,0.21875,OF,/players/tyler-oneill/15711/stats/batting,2.0,AL,Tyler O'Neill,641933,15711,15711
HOU,Astros,112,428,483,102,67,21,2,12,54,52,44,0,125,6,4,1,,9,2,0.23856,0.317087,0.382644,0.699731,0.308098,0.0921667,0.259341,0.355388,0.144084,5.06091,0.306392,0.270687,,55.0965,-1.94299,1.91635,0.0471399,0.317826,1.26366,-1.1864518225193024,-3.0916727781295776,97.3561,489.8,4.373214285,489.8,4.373214285,341.8699951171875,0.00617284,OF,/players/cam-smith/35108/stats/batting,21.0,AL,Cam Smith,701358,35108,35108
PIT,Pirates,73,289,316,78,53,17,2,5,35,34,20,0,64,4,2,0,,3,2,0.267975,0.322777,0.397009,0.719786,0.314491,0.0640821,0.203459,0.314964,0.129034,4.43199,0.326535,0.137833,,37.7159,0.368537,1.29896,-0.627163,-0.48933,1.2629,-0.8121778666973114,2.63306200504303,99.1382,327.6,4.487671232,327.6,4.487671232,999.0,0.0,2B,/players/nick-gonzales/27490/stats/batting,27.0,NL,Nick Gonzales,693304,27490,27490
CHW,White Sox,85,310,368,77,56,13,3,4,44,39,37,1,61,16,2,3,,14,4,0.247357,0.354198,0.354446,0.708644,0.319083,0.100031,0.167168,0.598387,0.107089,6.49956,0.293309,0.0,,45.2587,1.80001,-0.276771,0.394938,0.394938,1.24622,2.1683043837547302,-2.6576350033283234,104.091,388.0,4.564705882,388.0,4.564705882,999.0,0.0,OF,/players/samuel-antonacci/35101/stats/batting,4.0,AL,Sam Antonacci,803011,35101,35101
ATH,Athletics,86,335,371,82,51,18,2,10,43,46,24,1,108,7,3,1,,5,2,0.243906,0.306352,0.402092,0.708443,0.308226,0.0651775,0.292752,0.222637,0.158186,4.77333,0.326001,0.0267962,,42.3326,-1.45284,1.11937,-0.506905,-0.480109,1.24518,-3.078869640827179,2.4841887950897217,94.0499,378.7,4.403488372,378.7,4.403488372,672.719970703125,0.02272727,2B/3B,/players/max-muncy/29779/stats/batting,10.0,AL,Max Muncy,691777,29779,29779
PHI,Phillies,117,457,504,109,65,22,1,21,59,69,37,1,132,6,3,0,,9,3,0.238333,0.301605,0.430779,0.732385,0.316024,0.0736354,0.26247,0.280548,0.192446,4.21967,0.285599,0.0191219,,60.7353,1.21441,0.579416,-0.126836,-0.107714,1.24004,0.16783355921506882,-4.817806303501129,100.462,558.0,4.769230769,558.0,4.769230769,213.99000549316406,0.0310559,OF,/players/adolis-garcia/19287/stats/batting,26.0,NL,Adolis García,666969,19287,19287
MIN,Twins,114,430,494,107,70,20,1,17,57,61,56,1,92,5,3,0,,1,1,0.249572,0.340074,0.417071,0.757146,0.331671,0.113565,0.185862,0.611016,0.167499,2.09667,0.278902,-0.829826,,65.8675,7.46988,-0.473987,-1.16113,-1.99095,1.23347,5.151435136795044,-10.120591551065445,112.261,574.8,5.042105263,574.8,5.042105263,636.3300170898438,0.74683544,1B/DH,/players/josh-bell/13145/stats/batting,8.0,AL,Josh Bell,605137,13145,13145
MIA,Marlins,102,400,443,98,63,21,1,13,53,51,34,0,119,5,3,1,,7,2,0.245596,0.310319,0.40246,0.712779,0.311129,0.0757096,0.269653,0.280767,0.156864,4.51393,0.314541,-0.189745,,51.5944,-0.691849,0.555976,-0.152891,-0.342637,1.18887,-1.7179084420204163,-1.3938698768615723,97.3778,462.3,4.532352941,462.3,4.532352941,728.1400146484375,0.07142857,3B,/players/connor-norby/29592/stats/batting,20.0,NL,Connor Norby,681393,29592,29592
BAL,Orioles,80,305,347,70,43,14,1,12,42,40,34,1,109,5,2,1,,8,2,0.228665,0.313756,0.393291,0.707047,0.309941,0.0985156,0.312871,0.314876,0.164626,4.60513,0.310739,0.146907,,40.1706,-0.878276,-1.14438,0.10933,0.256237,1.18855,0.04952561855316162,-0.39993298053741455,99.4952,372.7,4.65875,372.7,4.65875,251.72000122070312,0.0173913,OF,/players/colton-cowser/29591/stats/batting,2.0,AL,Colton Cowser,681297,29591,29591
TOR,Blue Jays,82,317,353,79,49,16,1,13,43,47,30,1,82,3,3,0,,6,2,0.248817,0.316846,0.428546,0.745392,0.32197,0.0851284,0.233162,0.365104,0.179729,4.54085,0.293993,-0.0421719,,44.2895,2.55645,0.408602,0.0564811,0.0143092,1.17958,2.9035399351269007,-3.541089743375778,106.941,404.5,4.932926829,404.5,4.932926829,617.4299926757812,0.04,OF,/players/jesus-sanchez/19913/stats/batting,14.0,AL,Jesús Sánchez,660821,19913,19913
HOU,Astros,68,262,293,64,45,12,1,6,33,28,24,0,62,4,2,1,,8,3,0.245521,0.316107,0.369542,0.68565,0.302923,0.0824692,0.210383,0.391996,0.124021,5.10569,0.296892,0.120135,,32.2201,-2.41101,2.46117,-0.0785755,0.041559,1.17671,-2.1030857041478157,3.5079265832901,93.7916,284.1,4.177941176,284.1,4.177941176,738.1500244140625,0.0,OF,/players/jake-meyers/20308/stats/batting,21.0,AL,Jake Meyers,676694,20308,20308
LAA,Angels,111,413,479,107,76,19,1,12,56,52,54,2,68,7,3,2,,4,1,0.260085,0.352695,0.393153,0.745848,0.329624,0.112164,0.142324,0.788089,0.133068,3.22522,0.284745,-0.618744,,63.0557,6.44501,-1.24162,-0.559538,-1.17828,1.1683,4.711972117424011,-9.797179698944092,110.431,547.6,4.933333333,547.6,4.933333333,594.6599731445312,0.0,1B,/players/nolan-schanuel/33189/stats/batting,1.0,AL,Nolan Schanuel,694384,33189,33189
STL,Cardinals,68,251,295,62,40,12,1,9,37,30,39,1,59,2,2,1,,4,1,0.245926,0.350597,0.403816,0.754413,0.331859,0.1334,0.200914,0.663966,0.157891,4.10765,0.287135,0.260493,,39.3998,4.50824,-0.771612,-0.260985,-0.000492098,1.15956,5.272803304716945,-3.770069122314453,115.067,349.1,5.133823529,349.1,5.133823529,745.989990234375,0.01388889,OF,/players/lars-nootbaar/21454/stats/batting,28.0,NL,Lars Nootbaar,663457,21454,21454
SDP,Padres,71,253,281,60,43,11,0,6,29,29,21,1,57,3,2,2,,1,1,0.236241,0.298026,0.350665,0.648691,0.285687,0.0738407,0.201849,0.365822,0.114424,2.5228,0.279691,0.0798078,,26.9174,-6.23448,1.62129,-0.564032,-0.484225,1.15776,-5.462844133377075,7.1012245416641235,85.0284,242.4,3.414084507,242.4,3.414084507,735.3099975585938,0.03875969,C,/players/freddy-fermin/21840/stats/batting,29.0,NL,Freddy Fermin,666023,21840,21840
LAA,Angels,115,452,496,107,63,18,1,25,58,74,32,1,130,8,3,1,,7,3,0.236554,0.296997,0.447506,0.744503,0.319956,0.064634,0.26176,0.246921,0.210952,3.84973,0.272514,-0.125646,,61.4127,2.78017,-2.62211,-0.466009,-0.591655,1.15179,1.6139541864395142,-7.449883699417114,103.771,565.0,4.913043478,565.0,4.913043478,120.33000183105469,0.01554404,OF,/players/jo-adell/20220/stats/batting,1.0,AL,Jo Adell,666176,20220,20220
DET,Tigers,93,365,402,91,53,15,3,19,49,61,29,1,102,5,3,1,,2,1,0.248964,0.310576,0.467308,0.777884,0.33236,0.0708821,0.252638,0.280567,0.218344,3.8224,0.289272,-0.149107,,53.8384,6.30543,-0.787178,-0.684354,-0.83346,1.14267,5.445876836776733,-8.13501751422882,113.244,486.8,5.234408602,486.8,5.234408602,236.22000122070312,0.36184211,DH/OF,/players/kerry-carpenter/25961/stats/batting,6.0,AL,Kerry Carpenter,681481,25961,25961
ATL,Braves,96,359,414,81,48,18,2,13,52,45,47,2,100,4,3,2,,4,1,0.226046,0.320117,0.399786,0.719902,0.31477,0.113981,0.242159,0.470686,0.17374,4.57491,0.273139,-0.00448775,,49.4672,0.57617,1.8453,-0.405162,-0.40965,1.13989,-0.04581311345100403,-2.588032603263855,100.742,438.2,4.564583333,438.2,4.564583333,656.0999755859375,0.02185792,OF,/players/mike-yastrzemski/14854/stats/batting,16.0,NL,Mike Yastrzemski,573262,14854,14854
ATL,Braves,81,286,330,61,36,13,1,12,37,38,35,1,90,7,2,1,,1,0,0.214471,0.311877,0.387904,0.699781,0.308154,0.1056,0.271549,0.388881,0.173433,2.68851,0.264897,-0.122152,,37.7208,-1.31447,0.0342687,-0.455592,-0.577744,1.13366,-2.0617436170578003,1.3683734349906445,96.2099,339.7,4.19382716,339.7,4.19382716,746.0599975585938,0.08433735,C,/players/sean-murphy/19352/stats/batting,16.0,NL,Sean Murphy,669221,19352,19352
PIT,Pirates,122,465,529,116,76,23,3,15,60,62,52,3,130,7,4,0,,4,1,0.249622,0.33234,0.40587,0.73821,0.322371,0.0990965,0.246573,0.401895,0.156248,4.11962,0.312653,0.00415184,,66.4708,3.99892,-2.76929,-0.613567,-0.609415,1.12441,2.2330024242401123,-8.844598531723022,104.536,591.2,4.845901639,591.2,4.845901639,204.72000122070312,0.20320856,OF,/players/bryan-reynolds/19326/stats/batting,27.0,NL,Bryan Reynolds,668804,19326,19326
MIN,Twins,86,311,352,77,56,12,0,9,33,38,29,0,61,9,3,0,,1,0,0.246264,0.324885,0.367723,0.692608,0.307456,0.0821003,0.172879,0.4749,0.121459,2.26306,0.277873,-0.646418,,40.033,-1.60196,-0.226552,-0.493052,-1.13947,1.10694,-2.9749128818511963,1.51804681122303,95.5805,355.5,4.13372093,355.5,4.13372093,681.02001953125,0.27586207,C,/players/victor-caratini/14968/stats/batting,8.0,AL,Victor Caratini,605170,14968,14968
MIL,Brewers,89,335,385,86,59,14,1,12,50,49,45,4,95,3,2,0,,11,3,0.256777,0.34674,0.415091,0.761831,0.331002,0.115829,0.246067,0.470724,0.158313,5.25673,0.320797,0.506445,,51.1006,5.60985,-0.0147652,0.465249,0.971695,1.09514,6.943192303180695,-9.056432185694575,113.087,462.2,5.193258426,462.2,5.193258426,127.22000122070312,0.87116564,OF,/players/christian-yelich/11477/stats/batting,23.0,NL,Christian Yelich,592885,11477,11477
LAD,Dodgers,45,156,180,37,21,7,0,8,23,26,19,0,50,4,1,0,,1,0,0.235534,0.330146,0.441934,0.77208,0.335453,0.103853,0.277097,0.374792,0.206399,3.28235,0.288212,-0.0282985,,24.5587,3.27558,-0.483413,-0.215503,-0.243802,1.09227,3.1485796123743057,2.3900438249111176,115.89,217.6,4.835555555,217.6,4.835555555,745.8300170898438,0.03278689,C,/players/dalton-rushing/31382/stats/batting,22.0,NL,Dalton Rushing,687221,31382,31382
WSN,Nationals,108,423,466,113,75,22,7,9,57,53,33,1,81,5,3,1,,11,5,0.265685,0.324511,0.415419,0.73993,0.321233,0.0718104,0.174248,0.412117,0.149734,6.25577,0.306917,0.534722,,58.0933,3.09086,-0.65867,-0.630872,-0.09615,1.09074,3.0267333388328552,-7.8628368973731995,105.66,519.0,4.805555555,519.0,4.805555555,206.50999450683594,0.15702479,OF,/players/daylen-lile/29995/stats/batting,24.0,NL,Daylen Lile,695734,29995,29995
CHW,White Sox,64,223,258,54,38,9,0,7,29,27,30,0,65,3,2,1,,3,1,0.243167,0.336364,0.37979,0.716154,0.318105,0.1151,0.252134,0.456504,0.136623,3.65551,0.310138,-0.148942,,31.557,1.05828,-1.08873,-0.244689,-0.393631,1.08607,0.645948737859726,0.8816366195678711,103.417,273.2,4.26875,273.2,4.26875,266.8800048828125,0.18421053,C,/players/kyle-teel/33549/stats/batting,4.0,AL,Kyle Teel,691019,33549,33549
WSN,Nationals,84,326,362,81,62,14,1,3,40,33,25,0,64,5,2,4,,16,5,0.249747,0.311427,0.335142,0.646569,0.288153,0.0686497,0.175933,0.390204,0.0853942,5.58826,0.298455,0.502978,,35.4595,-7.32014,3.69354,0.360874,0.863852,1.08538,-6.431382894515991,4.9865968227386475,82.9992,308.5,3.672619047,308.5,3.672619047,746.0700073242188,0.00729927,OF,/players/jacob-young/29931/stats/batting,24.0,NL,Jacob Young,696285,29931,29931
LAD,Dodgers,80,313,345,77,51,15,1,9,39,40,24,0,61,4,3,1,,6,1,0.246088,0.306016,0.391644,0.697661,0.304877,0.0706001,0.177288,0.398223,0.145556,4.64823,0.276171,0.197631,,38.4529,-2.28959,-0.411646,0.125614,0.323246,1.08425,-1.7427491247653961,0.8608845770359039,94.9447,344.6,4.3075,344.6,4.3075,730.1199951171875,0.00952381,2B,/players/tommy-edman/19470/stats/batting,22.0,NL,Tommy Edman,669242,19470,19470
NYY,Yankees,80,300,345,62,39,12,1,11,37,38,40,1,110,2,2,1,,2,1,0.208045,0.303921,0.362409,0.666331,0.294845,0.116303,0.319559,0.363949,0.154365,2.97495,0.283329,0.0516053,,35.6445,-5.09807,2.56611,-0.640445,-0.58884,1.07701,-5.148838400840759,3.797589898109436,88.7797,318.1,3.97625,318.1,3.97625,732.8599853515625,0.00546448,3B,/players/ryan-mcmahon/15112/stats/batting,9.0,AL,Ryan McMahon,641857,15112,15112
TBR,Rays,71,255,281,61,43,11,0,7,28,29,16,0,47,6,2,2,,1,1,0.237495,0.296366,0.361573,0.657938,0.290016,0.0585069,0.166359,0.351691,0.124077,2.89181,0.26492,0.0281189,,27.9035,-5.24832,-0.981462,-0.387812,-0.359694,1.07346,-5.835030168294907,4.498476564884186,83.4426,249.4,3.512676056,249.4,3.512676056,999.0,0.02564103,C,/players/nick-fortes/21538/stats/batting,12.0,AL,Nick Fortes,663743,21538,21538
CLE,Guardians,95,361,411,84,49,18,1,17,46,53,42,1,103,5,2,0,,1,0,0.232933,0.318956,0.427078,0.746034,0.323801,0.101367,0.250351,0.404897,0.194145,2.92764,0.2762,-0.11369,,52.1063,3.5829,0.896471,-0.445893,-0.559583,1.06642,3.691402852535248,-7.414640367031097,108.783,470.0,4.947368421,470.0,4.947368421,253.4600067138672,0.54658385,1B/DH,/players/kyle-manzardo/29794/stats/batting,5.0,AL,Kyle Manzardo,700932,29794,29794
TEX,Rangers,120,477,517,115,68,22,1,25,60,75,29,1,133,8,3,0,,1,1,0.241145,0.292525,0.445368,0.737893,0.316566,0.0551757,0.256891,0.214783,0.204222,2.61985,0.280053,-0.12259,,62.5881,1.47432,0.23401,-0.734161,-0.856752,1.05652,1.5936381220817566,-9.084199383854866,104.02,581.6,4.846666666,581.6,4.846666666,236.72000122070312,0.07692308,1B/3B,/players/jake-burger/22275/stats/batting,13.0,AL,Jake Burger,669394,22275,22275
STL,Cardinals,107,409,463,90,54,16,1,20,53,61,48,2,146,2,4,0,,3,1,0.220339,0.302967,0.408226,0.711193,0.308523,0.104633,0.314194,0.333022,0.187887,3.10461,0.284497,-0.849244,,53.0273,-1.70455,0.804894,-0.500064,-1.34931,1.05574,-1.853782832622528,-3.2481924891471863,99.0811,488.0,4.560747663,488.0,4.560747663,653.1400146484375,0.22463768,2B,/players/nolan-gorman/22263/stats/batting,28.0,NL,Nolan Gorman,669357,22263,22263
NYY,Yankees,68,256,293,58,40,12,1,6,35,29,28,0,72,6,2,2,,29,8,0.228109,0.315451,0.34967,0.665121,0.297168,0.0938773,0.247072,0.379959,0.12156,6.38819,0.292561,0.0165101,,30.8507,-3.78049,-0.584478,1.94782,1.96433,1.05465,-1.3587961196899414,1.5706143379211426,90.3801,300.4,4.417647058,300.4,4.417647058,200.02999877929688,0.01086957,2B/SS,/players/jose-caballero/23401/stats/batting,9.0,AL,José Caballero,676609,23401,23401
