Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
PHI,Phillies,0,0,1,4,0,0,,8.0,32,8,4,4,1,6,2,,0,4.37785,1.35938,6.86394,2.81752,2.43616,1.36833,0.17646,0.0724336,0.10402625799179077,,0.263158,0.292124,0.727577,4.58932,32.10000000000001,4.012500000000001,33.0,4.125,0.0481917,0.0581903,0,999.0,/players/kolby-allard/18694/stats/pitching,P,26,26.0,NL,Kolby Allard,663465,18694,18694
COL,Rockies,1,1,0,21,1,4,,21.0,94,21,12,11,2,19,11,,1,4.52942,1.53886,8.26123,4.81015,1.71746,0.977772,0.205034,0.119383,0.08565188944339752,,0.257091,0.311003,0.716318,4.38707,99.20000000000002,4.723809523809525,102.0,4.857142857142857,0.0479005,0.0469157,0,496.760009765625,/players/victor-vodnik/24614/stats/pitching,P,19,19.0,NL,Victor Vodnik,680767,24614,24614
ATH,Athletics,1,1,1,18,0,0,,23.0,102,23,14,13,3,20,10,,1,4.8719,1.45389,7.78973,4.02701,1.93437,1.31664,0.196254,0.101456,0.0947975441813469,,0.257199,0.296474,0.696565,4.7625,80.50000000000001,3.5000000000000004,83.0,3.608695652173913,0.0478952,0.0108639,0,999.0,/players/mason-barnett/31741/stats/pitching,P,10,10.0,AL,Mason Barnett,686930,31741,31741
SDP,Padres,1,1,1,17,0,0,,20.0,85,20,10,9,3,16,7,,1,4.2551,1.34552,7.24615,3.06855,2.36142,1.14171,0.187268,0.079303,0.10796505957841873,,0.255852,0.293119,0.712406,4.25802,67.1,3.3549999999999995,69.0,3.45,0.0478108,0.0409476,0,999.0,/players/jhony-brito/25386/stats/pitching,P,29,29.0,NL,Jhony Brito,666745,25386,25386
TBR,Rays,0,0,1,1,0,0,,4.0,16,3,2,2,1,4,1,,0,4.23649,1.3014,9.08684,3.53413,2.57117,1.32,0.235348,0.0915335,0.14381469041109085,,0.23649,0.283691,0.727283,4.33013,14.5,3.625,12.0,3.0,0.0474427,0.0544968,0,999.0,/players/ty-johnson/sa3023410/stats/pitching,P,12,,AL,Ty Johnson,694494,sa3023410,sa3023410
STL,Cardinals,1,1,0,24,1,6,,24.0,104,23,13,12,3,22,10,,1,4.39234,1.35318,8.38891,3.65507,2.29515,1.1512,0.215721,0.09399,0.12173070013523102,,0.245647,0.29304,0.702311,4.29542,120.90000000000002,5.0375000000000005,121.0,5.041666666666667,0.04743,-0.0649077,0,999.0,/players/george-soriano/21863/stats/pitching,P,28,28.0,NL,George Soriano,666277,21863,21863
COL,Rockies,1,2,1,16,0,0,,22.0,98,24,13,12,3,18,9,,2,5.04624,1.51441,7.26121,3.8519,1.8851,1.20526,0.180194,0.0955887,0.0846051275730133,,0.275442,0.317124,0.684697,4.82697,66.5,3.022727272727273,74.0,3.3636363636363638,0.0471165,0.0825584,0,999.0,/players/eiberson-castellano/28040/stats/pitching,P,19,19.0,NL,Eiberson Castellano,682769,28040,28040
KCR,Royals,1,1,0,21,0,4,,21.0,89,20,11,10,3,21,7,,1,4.3308,1.26366,8.99934,3.00327,2.99652,1.38517,0.23569,0.0786548,0.15703567117452621,,0.241108,0.287087,0.712403,4.25764,100.5,4.785714285714286,100.0,4.761904761904762,0.0461743,0.032379,0,720.1400146484375,/players/matt-strahm/13799/stats/pitching,P,7,7.0,AL,Matt Strahm,621381,13799,13799
ARI,Diamondbacks,1,1,1,8,0,0,,11.0,49,11,6,5,1,10,4,,0,4.26852,1.36853,7.77367,3.32869,2.33535,1.133,0.199937,0.0856131,0.11432383209466934,,0.255345,0.298751,0.719739,4.23623,48.50000000000001,4.40909090909091,50.0,4.545454545454546,0.045576,0.0582613,0,999.0,/players/kohl-drake/sa3021723/stats/pitching,P,15,,NL,Kohl Drake,684442,sa3021723,sa3021723
MIL,Brewers,1,1,0,24,0,5,,24.0,102,22,12,11,3,23,10,,1,4.30599,1.34887,8.68283,3.74125,2.32084,1.26771,0.223697,0.0963864,0.12731093913316727,,0.242074,0.28819,0.722826,4.37553,116.50000000000001,4.854166666666667,114.0,4.75,0.0450588,0.0691206,0,999.0,/players/grant-anderson/20546/stats/pitching,P,23,23.0,NL,Grant Anderson,681982,20546,20546
MIA,Marlins,1,2,1,19,0,0,,24.0,107,24,13,12,3,20,12,,1,4.43546,1.48516,7.56397,4.44914,1.7001,1.01947,0.189303,0.111348,0.07795451581478119,,0.254779,0.298972,0.715633,4.54422,79.30000000000001,3.304166666666667,82.0,3.4166666666666665,0.0449726,0.0542025,0,999.0,/players/dax-fulton/27757/stats/pitching,P,20,20.0,NL,Dax Fulton,690978,27757,27757
BAL,Orioles,1,1,0,22,0,4,,22.0,94,20,11,10,3,23,9,,1,4.14325,1.3272,9.56381,3.87105,2.4706,1.09413,0.247388,0.100133,0.1472550630569458,,0.236012,0.29636,0.71634,4.03871,105.9,4.8136363636363635,103.0,4.681818181818182,0.044582,0.0340519,0,999.0,/players/anthony-nunez/25796/stats/pitching,P,2,2.0,AL,Anthony Nunez,689296,25796,25796
MIN,Twins,0,0,1,4,0,0,,6.0,27,6,3,3,1,6,3,,0,4.1266,1.35825,8.75651,3.80263,2.30275,1.03328,0.225317,0.0978468,0.12747018784284592,,0.243214,0.297478,0.719662,4.05907,19.500000000000007,3.2500000000000013,20.0,3.3333333333333335,0.043864,-0.0214994,0,298.7799987792969,/players/mick-abel/27756/stats/pitching,P,8,8.0,AL,Mick Abel,690953,27756,27756
MIN,Twins,1,1,0,21,0,4,,21.0,94,21,11,10,2,19,10,,1,4.05408,1.44237,8.16663,4.29371,1.902,0.816529,0.206442,0.10854,0.09790260344743729,,0.250719,0.306654,0.722576,4.10085,97.20000000000002,4.628571428571429,100.0,4.761904761904762,0.0430001,0.0118174,0,748.510009765625,/players/kody-funderburk/24993/stats/pitching,P,8,8.0,AL,Kody Funderburk,681892,24993,24993
,,0,0,1,1,0,0,,4.0,17,4,2,2,1,3,1,,0,4.51874,1.36722,6.17549,2.33808,2.64127,1.23542,0.158917,0.0601671,0.09875032678246498,,0.274872,0.302659,0.700404,4.37894,9.9,2.475,10.0,2.5,0.0429278,0.0532804,0,999.0,/players/bruce-zimmermann/20370/stats/pitching,P,-1,-1.0,,Bruce Zimmermann,669145,20370,20370
COL,Rockies,1,1,0,18,0,1,,18.0,79,17,10,9,2,18,8,,2,4.61766,1.41479,9.05335,4.07127,2.22371,1.0544,0.229321,0.103125,0.12619560956954956,,0.251034,0.311821,0.687968,4.26953,74.40000000000002,4.133333333333335,74.0,4.111111111111111,0.0425323,0.0311038,0,999.0,/players/jaden-hill/30250/stats/pitching,P,19,19.0,NL,Jaden Hill,677955,30250,30250
MIL,Brewers,1,1,0,23,0,4,,23.0,97,20,11,10,3,24,10,,2,4.12121,1.3181,9.6595,4.06423,2.37671,1.11812,0.250496,0.105396,0.1450997143983841,,0.230908,0.290506,0.717795,4.16462,109.30000000000001,4.752173913043479,104.0,4.521739130434782,0.0424356,0.0753506,0,999.0,/players/craig-yoho/33248/stats/pitching,P,23,23.0,NL,Craig Yoho,684974,33248,33248
CHC,Cubs,1,1,1,17,0,0,,20.0,85,20,11,10,3,18,6,,1,4.53156,1.27788,8.01453,2.48797,3.22131,1.45829,0.209019,0.0648862,0.14413244277238846,,0.254027,0.290481,0.698594,4.38008,74.1,3.7049999999999996,76.0,3.8,0.0420653,-0.0275076,0,748.5800170898438,/players/aaron-civale/19479/stats/pitching,P,17,17.0,NL,Aaron Civale,650644,19479,19479
LAA,Angels,1,1,0,17,3,0,,17.0,72,14,7,7,2,20,8,,1,3.52012,1.30374,10.7025,4.47341,2.39247,0.888,0.279573,0.116855,0.16271797567605972,,0.218078,0.293631,0.753173,3.66772,92.80000000000001,5.458823529411766,87.0,5.117647058823529,0.0399034,0.0556831,0,738.6500244140625,/players/ben-joyce/31461/stats/pitching,P,1,1.0,AL,Ben Joyce,690829,31461,31461
CHC,Cubs,1,1,0,24,1,5,,24.0,101,20,12,11,3,24,10,,3,4.08686,1.28905,9.23157,3.85798,2.39285,1.06692,0.24022,0.100391,0.13982930779457092,,0.230364,0.286356,0.709233,4.19513,122.70000000000002,5.112500000000001,115.0,4.791666666666667,0.0385847,0.0562218,0,743.3800048828125,/players/phil-maton/18064/stats/pitching,P,17,17.0,NL,Phil Maton,664208,18064,18064
LAD,Dodgers,1,1,0,16,0,0,,16.0,69,15,8,7,2,17,7,,1,4.00465,1.32418,9.74149,3.71538,2.62194,1.0497,0.252119,0.0961575,0.15596121549606323,,0.237955,0.302068,0.725175,3.84129,64.80000000000001,4.050000000000001,64.0,4.0,0.0384826,0.0048284,0,999.0,/players/blake-treinen/12572/stats/pitching,P,22,22.0,NL,Blake Treinen,595014,12572,12572
PIT,Pirates,0,1,1,7,0,0,,9.0,40,10,5,5,1,7,3,,0,4.39593,1.30487,6.84408,2.40878,2.8413,1.30433,0.178073,0.062673,0.11539985984563828,,0.261618,0.291671,0.706517,4.38083,33.30000000000001,3.700000000000001,37.0,4.111111111111111,0.0367479,-0.00232195,0,999.0,/players/jose-urquidy/18413/stats/pitching,P,27,27.0,NL,José Urquidy,664353,18413,18413
TBR,Rays,0,0,1,4,0,0,,7.0,29,7,4,4,1,6,2,,0,4.69917,1.36157,7.42131,2.85589,2.5986,1.45427,0.190172,0.0731827,0.11698972433805466,,0.262497,0.295011,0.702778,4.62526,27.3,3.9,28.0,4.0,0.0363919,0.0410622,0,999.0,/players/jesse-scholtens/19205/stats/pitching,P,12,12.0,AL,Jesse Scholtens,669947,19205,19205
KCR,Royals,1,1,0,23,0,4,,23.0,98,21,12,11,3,24,10,,1,4.50494,1.37531,9.40131,4.11229,2.28615,1.233,0.240826,0.105341,0.13548477739095688,,0.239589,0.294686,0.704403,4.30505,109.70000000000002,4.769565217391305,107.0,4.6521739130434785,0.0355521,0.0472806,0,999.0,/players/steven-cruz/23165/stats/pitching,P,7,7.0,AL,Steven Cruz,674444,23165,23165
LAD,Dodgers,1,1,0,18,0,3,,18.0,80,16,9,8,2,20,10,,1,4.00919,1.38742,9.74542,4.7212,2.06418,0.875505,0.249099,0.120677,0.12842192500829697,,0.228742,0.295355,0.721553,3.92382,86.00000000000003,4.7777777777777795,83.0,4.611111111111111,0.0355093,0.00547547,0,999.0,/players/will-klein/27787/stats/pitching,P,22,22.0,NL,Will Klein,694361,27787,27787
LAD,Dodgers,0,0,1,1,0,0,,3.0,15,4,2,2,1,3,1,,0,4.45656,1.35323,7.73423,3.13381,2.468,1.386,0.20006,0.0810617,0.11899819225072861,,0.25688,0.29355,0.721461,4.53271,2.5000000000000018,0.8333333333333339,5.0,1.6666666666666667,0.0351541,-0.00894465,0,999.0,/players/gavin-stone/27792/stats/pitching,P,22,22.0,NL,Gavin Stone,694813,27792,27792
NYY,Yankees,1,1,1,8,0,0,,13.0,59,12,8,7,2,13,7,,1,4.75491,1.40869,8.93604,4.51275,1.98018,1.47713,0.226327,0.114296,0.11203067004680634,,0.23674,0.277776,0.712085,4.91194,42.39999999999999,3.261538461538461,41.0,3.1538461538461537,0.0349984,-0.0372483,0,376.5,/players/luis-gil/21052/stats/pitching,P,9,9.0,AL,Luis Gil,661563,21052,21052
MIN,Twins,1,1,0,21,0,3,,21.0,87,19,10,9,3,20,7,,1,4.02923,1.25287,8.84741,2.89165,3.05964,1.10135,0.232523,0.0759969,0.15652598440647125,,0.241573,0.294162,0.710713,3.83931,97.1,4.623809523809523,94.0,4.476190476190476,0.0349387,0.0234295,0,735.4400024414062,/players/cole-sands/21461/stats/pitching,P,8,8.0,AL,Cole Sands,663485,21461,21461
CIN,Reds,1,1,0,20,0,2,,20.0,86,18,11,10,3,22,9,,1,4.58369,1.38262,10.0141,4.12692,2.42654,1.45404,0.255704,0.105378,0.1503259316086769,,0.240639,0.297178,0.718332,4.50922,86.3,4.3149999999999995,83.0,4.15,0.0342492,-0.00177212,0,999.0,/players/julian-garcia/22362/stats/pitching,P,18,18.0,NL,Julian Garcia,670062,22362,22362
MIL,Brewers,1,1,0,17,0,0,,17.0,73,16,8,7,2,17,7,,1,3.78207,1.30071,9.02949,3.54181,2.5494,0.971116,0.235132,0.0922301,0.14290163666009903,,0.237203,0.294578,0.734321,3.82361,69.60000000000002,4.094117647058825,69.0,4.0588235294117645,0.033822,0.0182698,0,748.489990234375,/players/jared-koenig/27517/stats/pitching,P,23,23.0,NL,Jared Koenig,657649,27517,27517
CHW,White Sox,1,1,0,22,0,4,,22.0,97,21,12,11,3,20,11,,1,4.39492,1.43335,8.2066,4.41818,1.85746,1.07456,0.207416,0.111667,0.09574984014034271,,0.245326,0.292862,0.714317,4.49256,91.30000000000001,4.15,91.0,4.136363636363637,0.0336679,-0.0215172,0,999.0,/players/chris-murphy/26214/stats/pitching,P,4,4.0,AL,Chris Murphy,669684,26214,26214
LAA,Angels,1,1,0,23,1,5,,23.0,102,20,12,12,3,26,13,,2,4.52347,1.45465,10.1204,5.23956,1.93154,1.23881,0.254121,0.131564,0.12255711853504181,,0.231118,0.292425,0.722406,4.59068,113.30000000000001,4.92608695652174,108.0,4.695652173913044,0.0328339,0.0471408,0,999.0,/players/samuel-natera/31936/stats/pitching,P,1,1.0,AL,Samy Natera Jr.,696519,31936,31936
NYM,Mets,0,0,1,1,0,0,,4.0,16,4,2,2,0,3,2,,0,4.46753,1.43155,7.25756,3.84321,1.88841,1.176,0.183858,0.0973613,0.08649677783250809,,0.256751,0.293696,0.716673,4.60666,19.200000000000003,4.800000000000001,20.0,5.0,0.0327884,0.0446075,0,999.0,/players/jonathan-wenninger/sa3023282/stats/pitching,P,25,,NL,Jack Wenninger,811307,sa3023282,sa3023282
NYY,Yankees,1,1,1,7,0,0,,10.0,42,9,5,5,1,8,4,,0,4.29105,1.39293,7.78362,3.92055,1.98534,1.05435,0.198701,0.100084,0.09861671924591064,,0.246972,0.290291,0.709904,4.32237,42.300000000000004,4.23,41.0,4.1,0.0322756,-0.0119088,0,748.5700073242188,/players/elmer-rodriguez/31811/stats/pitching,P,9,9.0,AL,Elmer Rodríguez,695684,31811,31811
CLE,Guardians,0,1,1,6,0,0,,9.0,38,9,5,4,1,7,2,,0,4.37034,1.2983,6.80071,2.26154,3.00712,1.336,0.176995,0.0588589,0.11813655495643616,,0.263403,0.292611,0.710944,4.40155,38.90000000000001,4.322222222222224,40.0,4.444444444444445,0.0321403,0.0313289,0,999.0,/players/trenton-denholm/sa3018139/stats/pitching,P,5,,AL,Trenton Denholm,671143,sa3018139,sa3018139
MIL,Brewers,1,1,0,19,0,2,,19.0,82,16,9,8,2,19,10,,1,4.03447,1.41478,9.36565,4.86981,1.92321,0.942286,0.237761,0.123627,0.11413370072841644,,0.230518,0.290756,0.731967,4.13999,87.4,4.6000000000000005,82.0,4.315789473684211,0.0308931,0.0436256,0,999.0,/players/dl-hall/22207/stats/pitching,P,23,23.0,NL,DL Hall,669084,22207,22207
ATH,Athletics,1,1,0,25,7,3,,25.0,108,23,13,12,4,27,12,,1,4.38736,1.37976,9.74421,4.21472,2.31195,1.32697,0.248885,0.107652,0.14123330265283585,,0.238106,0.2941,0.727494,4.41829,138.0,5.52,135.0,5.4,0.0303298,0.128759,0,748.52001953125,/players/elvis-alvarado/21662/stats/pitching,P,10,10.0,AL,Elvis Alvarado,665660,21662,21662
CIN,Reds,0,1,1,5,0,0,,8.0,36,9,5,4,1,7,3,,0,4.7688,1.41233,7.14177,3.4143,2.09173,1.445,0.18147,0.0867562,0.09471402317285538,,0.262439,0.292565,0.711151,4.91076,28.500000000000007,3.562500000000001,32.0,4.0,0.0303218,0.0537528,0,999.0,/players/julian-aguiar/30031/stats/pitching,P,18,18.0,NL,Julian Aguiar,687924,30031,30031
MIL,Brewers,1,1,0,13,0,0,,13.0,56,12,6,6,2,14,5,,1,3.95543,1.27383,9.4083,3.46312,2.71671,1.11484,0.246404,0.0906994,0.15570440143346786,,0.233912,0.290772,0.724279,3.94513,50.39999999999999,3.8769230769230765,49.0,3.769230769230769,0.0301326,0.0175404,0,999.0,/players/drew-rom/24602/stats/pitching,P,23,23.0,NL,Drew Rom,680723,24602,24602
TBR,Rays,1,1,0,21,0,3,,21.0,88,19,10,9,3,19,7,,0,4.10155,1.298,8.53997,3.13907,2.72054,1.20679,0.222681,0.0818517,0.1408291533589363,,0.244093,0.290519,0.724853,4.06302,98.1,4.671428571428571,95.0,4.523809523809524,0.02976,0.0234946,0,999.0,/players/cole-sulser/15256/stats/pitching,P,12,12.0,AL,Cole Sulser,642121,15256,15256
HOU,Astros,1,1,1,19,0,2,,22.0,95,20,12,11,3,22,10,,2,4.44759,1.34558,9.13596,3.98232,2.29413,1.17086,0.234704,0.102306,0.13239740580320358,,0.239326,0.294107,0.696429,4.41597,89.9,4.086363636363637,87.0,3.9545454545454546,0.029629,-0.013657,0,999.0,/players/kai-wei-teng/24282/stats/pitching,P,21,21.0,AL,Kai-Wei Teng,678906,24282,24282
LAA,Angels,1,2,2,13,0,0,,21.0,95,22,13,12,3,16,10,,1,5.17975,1.50685,6.68454,4.16335,1.60557,1.39009,0.166188,0.103508,0.06268083304166794,,0.264723,0.291975,0.686379,5.19611,60.3,2.8714285714285714,65.0,3.0952380952380953,0.0294599,0.00609437,1,999.0,/players/sam-aldegheri/26443/stats/pitching,P,1,1.0,AL,Sam Aldegheri,691951,26443,26443
TEX,Rangers,1,1,0,11,0,0,,11.0,45,11,5,5,1,10,2,,0,3.8314,1.19483,8.1664,1.85224,4.40893,1.15435,0.218,0.0494451,0.16855481266975403,,0.252263,0.298362,0.721527,3.6779,54.50000000000001,4.954545454545455,56.0,5.090909090909091,0.0293696,0.0170362,0,638.3599853515625,/players/chris-martin/11847/stats/pitching,P,13,13.0,AL,Chris Martin,455119,11847,11847
DET,Tigers,1,1,1,12,0,0,,14.0,62,14,8,7,2,13,6,,1,4.45413,1.37586,8.01275,3.51782,2.27776,1.21417,0.204502,0.0897818,0.11471986025571823,,0.251414,0.293883,0.708313,4.38063,47.60000000000003,3.400000000000002,49.0,3.5,0.029244,-0.0219637,0,999.0,/players/ty-madden/30140/stats/pitching,P,6,6.0,AL,Ty Madden,680744,30140,30140
CIN,Reds,0,0,1,5,0,0,,7.0,32,8,4,4,1,5,2,,0,5.03198,1.41156,6.44965,2.83217,2.27728,1.56956,0.164136,0.0720757,0.09206080436706543,,0.272934,0.294928,0.692789,4.97573,22.7,3.242857142857143,26.0,3.7142857142857144,0.0281443,0.00370309,0,999.0,/players/brandon-leibrandt/16135/stats/pitching,P,18,18.0,NL,Brandon Leibrandt,605335,16135,16135
NYM,Mets,1,1,0,15,0,0,,15.0,65,14,7,7,2,16,7,,1,3.8383,1.30949,9.16432,3.83149,2.39184,1.1,0.238066,0.0995327,0.1385335698723793,,0.231605,0.284651,0.745445,4.03664,58.00000000000001,3.866666666666667,57.0,3.8,0.0275031,0.0104204,0,999.0,/players/dedniel-nunez/23055/stats/pitching,P,25,25.0,NL,Dedniel Núñez,673380,23055,23055
MIN,Twins,1,1,0,25,10,2,,25.0,111,24,14,13,4,25,11,,2,4.62672,1.39241,8.88186,3.95444,2.24605,1.28838,0.225417,0.100362,0.12505532801151276,,0.245995,0.295128,0.703575,4.49899,142.4,5.696000000000001,142.0,5.68,0.0271921,-0.078604,0,999.0,/players/yoendrys-gomez/22872/stats/pitching,P,8,8.0,AL,Yoendrys Gómez,672782,22872,22872
CLE,Guardians,1,1,1,10,0,0,,13.0,57,13,7,6,2,12,5,,1,4.39439,1.38335,7.97532,3.57997,2.22776,1.232,0.203809,0.0914861,0.11232314258813858,,0.252213,0.294206,0.719719,4.42816,43.8,3.369230769230769,45.0,3.4615384615384617,0.0271427,0.0458212,0,999.0,/players/yorman-gmez/sa3015931/stats/pitching,P,5,,AL,Yorman Gómez,691414,sa3015931,sa3015931
LAD,Dodgers,1,1,0,12,0,0,,12.0,53,11,6,6,2,14,6,,1,4.14108,1.3658,10.1455,4.5066,2.25125,1.1037,0.260396,0.115667,0.14472883194684982,,0.228696,0.293139,0.724852,4.07933,42.600000000000016,3.550000000000001,41.0,3.4166666666666665,0.0270995,0.00336285,0,999.0,/players/kyle-hurt/27514/stats/pitching,P,22,22.0,NL,Kyle Hurt,669165,27514,27514
SDP,Padres,1,1,0,19,0,2,,19.0,84,17,9,9,2,20,9,,1,4.0202,1.33803,9.09115,3.96926,2.29039,1.01582,0.234791,0.102511,0.13227979838848114,,0.236893,0.294396,0.722842,4.09445,89.8,4.726315789473684,87.0,4.578947368421052,0.0270586,0.0303747,0,999.0,/players/david-morgan/31616/stats/pitching,P,29,29.0,NL,David Morgan,688158,31616,31616
MIA,Marlins,0,0,1,1,0,0,,4.0,15,4,2,2,1,3,1,,0,4.73065,1.38367,6.48336,2.95238,2.19598,1.392,0.165688,0.0754507,0.09023755043745041,,0.265527,0.29058,0.702698,4.78663,9.9,2.475,10.0,2.5,0.0264426,0.0543014,0,999.0,/players/brandon-white/sa3020589/stats/pitching,P,20,,NL,Brandon White,681449,sa3020589,sa3020589
BAL,Orioles,0,0,1,1,0,0,,4.0,15,4,2,2,1,3,1,,0,4.68377,1.39989,7.33981,3.35042,2.19071,1.408,0.187649,0.0856566,0.10199231654405594,,0.260739,0.293404,0.712934,4.71764,9.9,2.475,10.0,2.5,0.0262814,0.0506608,0,999.0,/players/nestor-german/sa3023517/stats/pitching,P,2,,AL,Nestor German,815148,sa3023517,sa3023517
ARI,Diamondbacks,1,1,0,20,0,3,,20.0,86,21,9,9,2,16,6,,1,3.82987,1.32087,6.97863,2.74528,2.54205,0.850171,0.181725,0.0714876,0.11023709923028946,,0.259848,0.303136,0.721719,3.85016,91.80000000000001,4.590000000000001,97.0,4.85,0.0262645,0.0384796,0,748.4299926757812,/players/ryan-thompson/16647/stats/pitching,P,15,15.0,NL,Ryan Thompson,657044,16647,16647
TEX,Rangers,1,1,0,10,0,0,,10.0,43,9,4,4,1,11,4,,0,3.64304,1.25831,9.80693,3.55981,2.75491,0.931949,0.257763,0.093565,0.16419798135757446,,0.227202,0.291541,0.734994,3.55695,48.300000000000004,4.83,47.0,4.7,0.0257688,0.0325112,0,232.1199951171875,/players/robert-garcia/23363/stats/pitching,P,13,13.0,AL,Robert Garcia,676395,23363,23363
TEX,Rangers,0,0,1,1,0,0,,4.0,16,4,2,2,1,3,1,,0,4.73434,1.38953,6.41028,2.91404,2.19979,1.402,0.163672,0.0744033,0.08926857262849808,,0.267877,0.292551,0.704101,4.82048,9.9,2.475,10.0,2.5,0.0255724,0.051523,0,999.0,/players/joshua-stephan/sa3015286/stats/pitching,P,13,,AL,Josh Stephan,695776,sa3015286,sa3015286
CIN,Reds,1,1,0,9,0,0,,9.0,41,9,5,4,1,9,4,,0,4.02339,1.31321,8.75576,3.35568,2.60923,0.897965,0.227602,0.0872294,0.14037255197763443,,0.243737,0.301777,0.70521,3.70051,36.90000000000001,4.100000000000001,38.0,4.222222222222222,0.025562,-0.00553685,0,999.0,/players/graham-ashcraft/27552/stats/pitching,P,18,18.0,NL,Graham Ashcraft,668933,27552,27552
SFG,Giants,1,1,0,18,0,0,,18.0,74,16,8,7,2,17,7,,1,3.7643,1.29473,8.75856,3.39335,2.58109,0.859147,0.228671,0.0885947,0.1400764137506485,,0.240902,0.300001,0.7227,3.73407,77.00000000000003,4.2777777777777795,74.0,4.111111111111111,0.0254833,0.0271193,0,144.55999755859375,/players/ryan-walker/20423/stats/pitching,P,30,30.0,NL,Ryan Walker,676254,20423,20423
MIN,Twins,1,1,0,15,0,0,,15.0,67,14,7,7,2,15,7,,1,4.0655,1.40351,8.55656,4.27622,2.00097,0.89903,0.217544,0.108719,0.10882449150085449,,0.241245,0.296136,0.723525,4.06346,56.00000000000001,3.733333333333334,55.0,3.6666666666666665,0.0253068,0.0210269,0,999.0,/players/eric-orze/27626/stats/pitching,P,8,8.0,AL,Eric Orze,679358,27626,27626
MIA,Marlins,1,1,0,21,0,3,,21.0,89,22,10,9,2,15,6,,1,3.90889,1.37926,6.63503,2.79436,2.37444,0.885491,0.170545,0.0718253,0.09871924668550491,,0.269343,0.309783,0.728431,3.96891,94.60000000000001,4.504761904761905,100.0,4.761904761904762,0.0249281,0.0237353,0,999.0,/players/john-king/22051/stats/pitching,P,20,20.0,NL,John King,667463,22051,22051
STL,Cardinals,0,0,1,1,0,0,,4.0,16,4,2,2,0,2,1,,0,4.49904,1.42157,5.92747,3.17072,1.86944,1.212,0.150756,0.0806425,0.07011357694864273,,0.269103,0.293883,0.713874,4.71939,20.200000000000003,5.050000000000001,21.0,5.25,0.0249148,0.0474186,0,999.0,/players/peter-hansen/sa3020798/stats/pitching,P,28,,NL,Pete Hansen,677337,sa3020798,sa3020798
BAL,Orioles,0,0,0,5,0,0,,5.0,22,4,2,2,1,8,2,,0,3.10628,1.18419,12.6365,4.18421,3.02003,0.873,0.337956,0.111905,0.2260512188076973,,0.196883,0.289124,0.771529,3.05673,24.300000000000004,4.860000000000001,22.0,4.4,0.0247607,0.0160417,0,999.0,/players/felix-bautista/20666/stats/pitching,P,2,2.0,AL,Félix Bautista,642585,20666,20666
BAL,Orioles,1,0,0,8,0,0,,8.0,35,7,4,3,1,10,3,,0,3.51212,1.23491,10.8123,3.63536,2.9742,1.02311,0.286006,0.0961623,0.1898438110947609,,0.22023,0.291801,0.754047,3.4571,39.7,4.9625,38.0,4.75,0.0241564,0.000748999,0,85.58999633789062,/players/ryan-helsley/18138/stats/pitching,P,2,2.0,AL,Ryan Helsley,664854,18138,18138
PIT,Pirates,1,1,0,16,0,0,,16.0,69,15,8,7,2,16,6,,1,4.05794,1.30948,8.88301,3.30446,2.68819,1.10746,0.230801,0.0858572,0.14494330435991287,,0.243423,0.296722,0.72132,3.9418,65.80000000000001,4.112500000000001,65.0,4.0625,0.0241313,0.00926002,0,999.0,/players/brandon-eisert/27668/stats/pitching,P,27,27.0,NL,Brandon Eisert,685126,27668,27668
ARI,Diamondbacks,0,0,0,7,0,0,,7.0,28,6,3,3,1,7,2,,0,3.62128,1.24519,10.0448,3.38308,2.96914,0.948,0.265522,0.0894275,0.1760948896408081,,0.230137,0.298905,0.738124,3.51565,31.900000000000013,4.557142857142859,30.0,4.285714285714286,0.0234419,0.0181362,0,748.5,/players/aj-puk/19343/stats/pitching,P,15,15.0,NL,A.J. Puk,640462,19343,19343
TBR,Rays,0,0,0,9,0,0,,9.0,37,8,4,4,1,8,3,,0,3.75482,1.30542,8.54521,3.31745,2.57583,0.925,0.223123,0.0866216,0.13650128990411758,,0.244205,0.29959,0.731291,3.79501,40.500000000000014,4.500000000000002,39.0,4.333333333333333,0.0232701,0.0186435,0,999.0,/players/manuel-rodriguez/20794/stats/pitching,P,12,12.0,AL,Manuel Rodríguez,655889,20794,20794
MIA,Marlins,1,1,1,9,0,0,,14.0,63,15,8,8,2,10,6,,1,4.80652,1.45525,6.47384,3.48306,1.85866,1.309,0.163585,0.0880122,0.07557287812232971,,0.268848,0.296848,0.704855,4.82373,39.0,2.7857142857142856,43.0,3.0714285714285716,0.0232645,0.0490937,0,999.0,/players/bradley-blalock/26419/stats/pitching,P,20,20.0,NL,Bradley Blalock,687134,26419,26419
