Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATL,Braves,1.19984,1.45145,4.0,4.0,0.0,0.0,,20.844,89.9905,20.4898,11.85,11.07,3.01322,16.9165,7.78414,0.0677463,0.993706,4.77979,1.35646,7.30418,3.36103,2.1732,1.30105,0.187981,0.0864996,0.10148125141859055,,0.252299,0.285179,0.682755,4.65463,73.5,3.5,73.0,3.4761904761904763,0.185242,0.108986,1.42324,999.0,16,NL,JR Ritchie,702275,sa3020395,sa3020395
MIN,Twins,1.87838,1.52928,0.0,55.0,1.639,11.2397,,38.9607,171.091,37.7433,20.47,19.0,3.52028,34.2151,17.2316,0.913131,2.70382,4.38904,1.41104,7.90377,3.98054,1.9856,0.813194,0.199982,0.100716,0.09926591068506241,,0.249698,0.301736,0.689457,4.0884,202.60000000000002,5.194871794871795,205.0,5.256410256410256,0.184578,0.0386994,0.0,748.510009765625,8,AL,Kody Funderburk,681892,24993,24993
MIN,Twins,1.78811,1.53583,0.0,53.0,5.737,9.0995,,37.5506,165.046,36.0301,20.91,19.44,4.50325,36.7775,15.9484,0.926763,2.69433,4.65931,1.38423,8.81469,3.82247,2.30602,1.07932,0.222831,0.0966302,0.1262011006474495,,0.246101,0.299905,0.680224,4.22475,209.1,5.502631578947368,208.0,5.473684210526316,0.183572,-0.116546,0.0,415.510009765625,8,AL,Taylor Rogers,573124,13449,13449
ATH,Athletics,3.33292,5.02365,11.0,21.0,0.0,0.5677,,60.8381,270.396,62.2032,39.02,36.6,10.5656,49.7385,27.4417,0.438608,2.96442,5.41437,1.4735,7.358,4.05955,1.81252,1.56301,0.183947,0.101487,0.08245974034070969,,0.259191,0.287377,0.676324,5.25707,168.9000000000001,2.768852459016395,176.0,2.8852459016393444,0.182398,-0.187451,3.14518,735.3200073242188,10,AL,Luis Morales,806960,32227,32227
LAA,Angels,1.56283,2.41751,6.0,6.0,0.0,0.0,,30.834,135.204,29.8356,18.31,17.16,4.7986,24.7578,13.194,0.114923,2.31043,5.00876,1.39552,7.22644,3.85112,1.87645,1.40064,0.183114,0.0975853,0.08552859723567963,,0.249253,0.277746,0.680763,5.06091,94.89999999999998,3.0612903225806445,95.0,3.064516129032258,0.181486,0.133207,2.09335,748.5599975585938,1,AL,Alek Manoah,666201,26410,26410
MIL,Brewers,2.04082,1.54546,0.0,55.0,0.855,11.1159,,39.4956,170.167,38.3808,19.55,18.12,3.92459,32.2691,13.3915,0.830261,3.29894,4.12907,1.31084,7.35329,3.05157,2.40967,0.89431,0.189632,0.0786962,0.11093567311763763,,0.250075,0.293786,0.696279,4.06063,205.60000000000002,5.271794871794873,208.0,5.333333333333333,0.179595,0.0386994,0.0,999.0,23,NL,Angel Zerpa,672582,22717,22717
SDP,Padres,1.89874,1.49178,0.0,54.0,0.0,11.735,,38.5736,166.873,33.3128,18.98,17.62,4.37446,39.1186,18.2542,1.4409,2.28198,4.1111,1.33685,9.12716,4.25908,2.14299,1.02065,0.234421,0.10939,0.1250312775373459,,0.227644,0.281381,0.7171,4.17832,219.60000000000002,5.630769230769231,209.0,5.358974358974359,0.177008,0.141031,0.0,999.0,29,NL,David Morgan,688158,31616,31616
WSN,Nationals,2.13166,2.87918,3.0,48.0,0.0,6.0221,,61.3737,271.456,63.2116,35.22,32.81,7.48736,44.8581,25.899,1.57112,2.34434,4.81135,1.45193,6.57812,3.7979,1.73204,1.09797,0.16525,0.0954078,0.06984243541955948,,0.259903,0.291953,0.685384,4.63984,231.50000000000006,3.7950819672131155,244.0,4.0,0.175054,-0.164268,0.836819,999.0,24,NL,Mitchell Parker,680730,27636,27636
STL,Cardinals,1.14069,1.70145,3.0,14.0,0.0,0.0,,26.9576,117.646,27.302,15.52,14.51,3.69911,21.0335,10.0346,0.462565,1.32675,4.84428,1.38501,7.02221,3.35013,2.0961,1.23498,0.178787,0.085295,0.09349177032709122,,0.256877,0.289422,0.678422,4.62286,89.40000000000002,3.311111111111112,92.0,3.4074074074074074,0.174486,-0.0344936,0.838216,999.0,28,NL,Max Rajcic,691008,sa3020746,sa3020746
BOS,Red Sox,1.66962,1.23841,0.0,45.0,0.0,6.1101,,30.453,130.084,27.3395,14.74,13.67,3.69225,29.1277,12.2577,0.676725,0.895538,4.04,1.30027,8.60832,3.62262,2.37627,1.0912,0.223914,0.0942293,0.129685178399086,,0.23381,0.281145,0.722005,4.09411,145.60000000000002,4.853333333333334,141.0,4.7,0.173639,0.0690994,0.0,999.0,3,AL,Justin Slaten,686580,25648,25648
MIA,Marlins,1.74673,1.66539,0.0,54.0,1.92,10.6641,,38.775,171.145,36.8942,20.57,19.13,3.93912,38.0449,19.4431,1.17114,1.68506,4.44023,1.45293,8.83053,4.5129,1.95673,0.914301,0.222296,0.113606,0.10869022458791733,,0.245933,0.305046,0.703768,4.12812,210.20000000000005,5.389743589743591,210.0,5.384615384615385,0.173223,-0.0633414,0.0,999.0,20,NL,Calvin Faucher,676534,20116,20116
LAD,Dodgers,1.94891,1.00208,0.0,48.0,3.678,13.361,,31.4297,135.346,29.0479,16.19,15.05,3.64973,29.6721,12.6969,0.684876,1.47433,4.30962,1.3282,8.4967,3.63581,2.33695,1.04511,0.219231,0.0938108,0.12542005628347397,,0.239719,0.289099,0.697549,4.10925,194.79999999999998,6.283870967741935,193.0,6.225806451612903,0.171055,0.0202789,0.0,999.0,22,NL,Blake Treinen,595014,12572,12572
CHW,White Sox,1.08084,1.59938,4.0,4.0,0.0,0.0,,20.96,89.6332,19.9563,11.69,10.92,3.26732,14.725,7.58646,0.0619752,0.751112,4.68893,1.31406,6.32277,3.25755,1.94096,1.40295,0.164281,0.084639,0.07964180409908295,,0.245478,0.263635,0.690195,4.94992,69.5,3.3095238095238093,69.0,3.2857142857142856,0.170716,0.108986,1.43464,999.0,4,AL,Drew Thorpe,689672,31967,31967
TOR,Blue Jays,1.45427,0.838456,0.0,38.0,0.0,0.5669,,26.0455,111.846,20.8038,10.79,10.01,2.13778,29.1992,13.87,0.84051,1.8802,3.45895,1.33128,10.0898,4.79278,2.1052,0.738707,0.261066,0.12401,0.13705628365278244,,0.21649,0.288238,0.753886,3.77414,127.20000000000002,4.892307692307693,118.0,4.538461538461538,0.169779,0.265377,0.0,748.52001953125,14,AL,Brendon Little,663893,21574,21574
TEX,Rangers,1.67963,1.23498,0.0,47.0,0.0,6.2382,,29.8279,129.799,24.3052,14.56,13.59,3.2829,33.9646,15.6832,0.957969,2.20218,4.10053,1.34064,10.2482,4.7321,2.16567,0.990553,0.261671,0.120827,0.1408444344997406,,0.217179,0.281552,0.718472,4.08742,160.7,5.3566666666666665,149.0,4.966666666666667,0.167353,0.0690994,0.0,999.0,13,AL,Gavin Collyer,686560,26349,26349
STL,Cardinals,1.80603,1.68938,0.0,53.0,1.009,14.1023,,39.516,171.93,34.7053,20.71,19.36,5.01857,38.936,19.5173,0.75756,1.05091,4.40936,1.37217,8.8679,4.44518,1.99495,1.14301,0.226464,0.113519,0.11294518411159515,,0.229287,0.276394,0.710064,4.37702,219.5,5.4875,211.0,5.275,0.166884,-0.0100518,0.0,745.9000244140625,28,NL,Ryne Stanek,592773,15947,15947
CHC,Cubs,2.22498,1.4946,0.0,54.0,1.022,11.4242,,37.6718,159.113,30.5027,17.92,16.7,4.9096,35.9139,16.1992,0.888327,1.46099,3.98972,1.23971,8.58003,3.87008,2.21702,1.17293,0.225713,0.10181,0.12390383332967758,,0.215639,0.254331,0.722647,4.32907,209.1,5.502631578947368,195.0,5.131578947368421,0.163528,0.190003,0.0,999.0,17,NL,Jacob Webb,657097,19274,19274
KCR,Royals,1.52534,1.18334,0.0,41.0,0.0,3.7248,,28.4258,121.139,25.2988,14.45,13.42,3.81945,28.0155,11.0023,0.518944,1.08642,4.24896,1.27705,8.87011,3.48348,2.54634,1.20929,0.231267,0.0908234,0.1404435783624649,,0.231991,0.278173,0.705924,4.18657,129.00000000000006,4.607142857142859,124.0,4.428571428571429,0.163479,0.0644928,0.0,999.0,7,AL,Eli Morgan,669212,20203,20203
ATL,Braves,1.54908,1.21005,0.0,43.0,0.0,5.6607,,30.0616,130.895,28.2573,15.76,14.6,3.38154,30.0964,13.2512,0.881132,1.28983,4.37103,1.38078,9.01044,3.96721,2.27123,1.01238,0.229928,0.101235,0.12869280576705933,,0.242856,0.300156,0.700175,4.04627,154.3,5.1433333333333335,153.0,5.1,0.16302,-0.0330491,0.0,999.0,16,NL,José Suarez,660761,19911,19911
MIN,Twins,1.4366,1.86962,3.0,22.0,0.0,0.5709,,33.7076,148.837,35.0572,19.99,18.66,4.33397,26.8771,13.9083,0.628352,1.29094,4.98225,1.45265,7.17625,3.71353,1.93246,1.15718,0.180582,0.0934465,0.08713508397340775,,0.262331,0.299954,0.675451,4.56463,124.40000000000003,3.658823529411766,131.0,3.8529411764705883,0.162494,-0.0755699,0.846599,999.0,8,AL,Travis Adams,701519,30180,30180
ATH,Athletics,1.99294,2.46922,4.0,30.0,0.0,0.5677,,44.5356,197.527,43.3892,26.37,24.59,6.26785,39.588,21.5624,0.899181,2.5037,4.96928,1.45842,8.00016,4.35745,1.83597,1.26664,0.200418,0.109162,0.09125622361898422,,0.250138,0.290908,0.686791,4.80805,156.39999999999998,3.475555555555555,156.0,3.466666666666667,0.16225,-0.0557551,1.13066,999.0,10,AL,Mason Barnett,686930,31741,31741
BAL,Orioles,1.98936,1.30778,0.0,48.0,0.0,6.5862,,35.234,147.107,30.5144,17.65,16.4,6.06195,34.265,10.6664,0.785742,1.47201,4.18913,1.16878,8.75248,2.72458,3.21241,1.54843,0.232925,0.0725079,0.16041718423366547,,0.226085,0.258368,0.719727,4.4603,164.6,4.702857142857143,157.0,4.485714285714286,0.160246,0.0294911,0.0,748.469970703125,2,AL,Tyler Wells,669330,20000,20000
CHW,White Sox,1.01394,1.61075,4.0,4.0,0.0,0.0,,19.916,87.1748,18.2417,11.3,10.56,2.99918,19.1057,9.83841,0.0733225,1.01435,4.77204,1.40993,8.63383,4.44596,1.94195,1.35532,0.219165,0.112858,0.10630695521831512,,0.23901,0.281138,0.702648,4.80898,69.3,3.465,66.0,3.3,0.158009,0.145547,1.2641,999.0,4,AL,Hagen Smith,696146,sa3025544,sa3025544
SFG,Giants,1.2132,1.58739,3.0,14.0,0.0,0.6012,,23.3706,102.907,24.2131,13.05,12.15,2.64181,19.3436,10.0157,0.346917,1.08602,4.67895,1.46461,7.44921,3.85704,1.93133,1.01736,0.187971,0.0973274,0.09064389765262604,,0.263743,0.308955,0.693699,4.37436,79.9,3.473913043478261,85.0,3.6956521739130435,0.157159,0.0333854,0.815163,999.0,30,NL,Carson Seymour,693313,30084,30084
MIL,Brewers,1.16305,1.04972,1.0,24.0,0.0,0.5558,,27.9117,121.167,23.8942,13.99,13.05,3.32447,29.162,13.9554,0.768939,1.16887,4.20791,1.35604,9.40313,4.49985,2.08966,1.07196,0.240675,0.115175,0.12550070136785507,,0.225325,0.279645,0.718763,4.21952,124.90000000000003,4.460714285714287,118.0,4.214285714285714,0.157017,0.114493,0.271255,999.0,23,NL,Shane Drohan,675660,27814,27814
LAA,Angels,1.85498,1.4884,0.0,53.0,2.648,10.2396,,38.1411,166.099,33.2643,18.42,17.16,3.56957,36.8477,19.8978,1.17193,1.97386,4.04918,1.39383,8.6948,4.6952,1.85185,0.842298,0.221841,0.119795,0.10204670578241348,,0.230637,0.286048,0.721318,4.13993,209.2,5.505263157894737,201.0,5.2894736842105265,0.154493,0.190006,0.0,999.0,1,AL,Sam Bachman,696147,29754,29754
SDP,Padres,1.64156,2.04697,4.0,18.0,0.0,0.5783,,33.5555,144.675,33.0889,19.62,18.21,5.93597,27.245,11.087,0.53225,1.64849,4.88415,1.3165,7.30745,2.97368,2.45738,1.5921,0.188318,0.0766339,0.11168433725833893,,0.250788,0.274942,0.684666,4.94957,111.00000000000001,3.2647058823529416,111.0,3.264705882352941,0.154136,-0.0249001,1.11762,999.0,29,NL,JP Sears,676664,23429,23429
CIN,Reds,2.01876,1.58961,0.0,57.0,23.531,3.494,,40.1172,168.853,32.4882,19.72,18.41,6.47997,42.1854,16.2545,0.781982,1.15809,4.13015,1.21501,9.464,3.64657,2.59531,1.45374,0.249835,0.0962639,0.15357112139463425,,0.214527,0.253059,0.731589,4.43399,304.0,7.6,287.0,7.175,0.15333,0.0921326,0.0,111.94000244140625,18,NL,Emilio Pagán,641941,14771,14771
MIA,Marlins,1.92807,1.77511,0.0,59.0,1.92,13.9703,,42.3268,184.382,42.3247,22.33,20.69,4.35599,34.257,17.4163,1.30038,1.22573,4.39934,1.41142,7.28411,3.70325,1.96695,0.926218,0.185794,0.0944579,0.09133590012788773,,0.255368,0.298668,0.697412,4.17561,232.40000000000003,5.533333333333334,238.0,5.666666666666667,0.151961,-0.00545905,0.0,999.0,20,NL,Tyler Phillips,663969,20629,20629
BAL,Orioles,1.9926,1.36256,0.0,51.0,0.0,9.5412,,37.4038,161.636,36.3215,19.3,17.95,3.98863,33.9078,15.1178,0.679016,1.55466,4.31908,1.37524,8.1588,3.6376,2.24291,0.959731,0.209779,0.0935298,0.11624902486801147,,0.250556,0.301986,0.700886,4.04557,188.00000000000003,5.081081081081082,190.0,5.135135135135135,0.151245,0.0340953,0.0,999.0,2,AL,Yennier Cano,666974,25911,25911
LAA,Angels,1.75463,1.53399,0.0,51.0,10.592,8.1902,,36.6853,157.367,32.518,19.55,18.22,5.5793,39.7647,14.4904,1.17542,2.11358,4.46991,1.28139,9.75548,3.55492,2.74422,1.36877,0.252688,0.0920801,0.16060783714056015,,0.231012,0.28232,0.700516,4.30218,233.2,6.302702702702702,226.0,6.108108108108108,0.149028,-0.067929,0.0,688.9600219726562,1,AL,Jordan Romano,605447,16122,16122
NYY,Yankees,3.55875,3.64076,8.0,34.0,0.0,0.5924,,61.8672,273.787,54.6418,35.36,33.27,8.81993,53.9014,35.5919,0.764505,2.82969,4.83988,1.45851,7.8412,5.17766,1.51443,1.28306,0.196874,0.129999,0.06687518954277039,,0.232157,0.265412,0.70454,5.10906,200.09999999999997,3.2274193548387093,188.0,3.032258064516129,0.148981,0.112779,2.18122,376.5,9,AL,Luis Gil,661563,21052,21052
BAL,Orioles,1.37671,1.38075,3.0,13.0,0.0,0.5881,,25.1044,108.256,24.3651,13.84,12.94,3.8426,21.1144,9.39789,0.352585,0.8607,4.63903,1.3449,7.56956,3.36917,2.24671,1.37758,0.195041,0.0868116,0.1082291230559349,,0.24863,0.280974,0.701925,4.66877,89.4,3.576,89.0,3.56,0.148372,0.0553838,0.809574,999.0,2,AL,Brandon Young,687064,27819,27819
SFG,Giants,1.26695,0.999207,0.0,36.0,0.0,0.6012,,23.2092,98.5895,20.7162,10.85,10.03,2.46736,21.6501,8.57602,0.43198,1.48993,3.88941,1.2621,8.39544,3.32559,2.5245,0.956787,0.219599,0.0869871,0.1326117143034935,,0.234019,0.283341,0.713766,3.95263,109.00000000000003,4.73913043478261,107.0,4.6521739130434785,0.14648,0.104195,0.0,999.0,30,NL,Ryan Borucki,621366,16350,16350
TOR,Blue Jays,1.35153,1.12341,1.0,29.0,0.0,0.5669,,32.5514,139.673,29.4695,17.27,16.11,4.93757,31.6078,12.3964,0.748688,1.76168,4.45419,1.28615,8.73911,3.42744,2.54975,1.36517,0.226298,0.0887532,0.13754498958587646,,0.234789,0.275734,0.703679,4.46986,133.30000000000004,4.039393939393941,126.0,3.8181818181818183,0.145874,0.0749058,0.274049,999.0,14,AL,Lazaro Estrada,681751,24914,24914
STL,Cardinals,0.77093,1.22407,3.0,3.0,0.0,0.0,,15.417,67.0253,16.4383,8.92,8.36,2.18179,10.9075,5.09767,0.0461077,0.486418,4.88033,1.3969,6.36747,2.97587,2.1397,1.27367,0.162737,0.0760559,0.0866808220744133,,0.267545,0.294849,0.682628,4.64649,51.800000000000004,3.4533333333333336,56.0,3.7333333333333334,0.14554,0.036556,1.03759,999.0,28,NL,Pete Hansen,677337,sa3020798,sa3020798
CLE,Guardians,1.53604,1.4267,0.0,45.0,0.0,6.1867,,32.3216,139.145,29.3762,17.11,15.91,4.51975,32.5896,13.5143,0.830152,0.828522,4.43016,1.32699,9.07463,3.76309,2.41149,1.25853,0.234214,0.0971242,0.13708942383527756,,0.235382,0.283449,0.705101,4.26769,144.9,4.528125,140.0,4.375,0.145023,-0.0284509,0.0,999.0,5,AL,Connor Brogdon,641401,21205,21205
STL,Cardinals,1.51075,1.36228,0.0,44.0,0.0,4.0646,,33.0402,142.297,29.5389,16.92,15.79,4.00844,29.8936,13.8335,0.885261,1.60383,4.30112,1.31271,8.14288,3.76817,2.16096,1.09188,0.210079,0.0972153,0.11286325007677078,,0.232846,0.274645,0.700529,4.30445,145.00000000000006,4.393939393939395,141.0,4.2727272727272725,0.142284,0.0248879,0.0,999.0,28,NL,Matt Pushard,690155,31870,31870
TBR,Rays,1.90849,1.47836,0.0,49.0,0.0,0.6091,,37.7324,160.52,35.3249,19.26,17.86,5.15476,33.111,12.2332,0.887857,1.8903,4.26,1.2604,7.89768,2.91789,2.70664,1.22952,0.206274,0.0762103,0.1300634890794754,,0.241297,0.279017,0.701465,4.279,156.7,4.123684210526315,153.0,4.026315789473684,0.140894,0.087526,0.0,999.0,12,AL,Mason Englert,669438,22288,22288
WSN,Nationals,0.766132,0.867161,1.0,16.0,0.0,0.579,,19.7297,85.9649,15.9371,9.49,8.86,2.06693,21.6998,11.3291,0.476806,0.989285,4.04163,1.38199,9.89869,5.16797,1.91539,0.942863,0.252426,0.131788,0.12063781917095184,,0.2164,0.278073,0.729356,4.17042,93.80000000000001,4.69,86.0,4.3,0.138358,0.198906,0.260311,999.0,24,NL,DJ Herz,687792,26389,26389
LAD,Dodgers,1.54035,0.802465,0.0,38.0,0.0,6.3295,,24.5774,106.78,21.3293,12.71,11.82,3.24637,27.9404,11.3099,0.590078,1.78592,4.32836,1.32802,10.2315,4.14157,2.47043,1.18878,0.261663,0.105918,0.1557452529668808,,0.227673,0.28934,0.709369,4.17713,134.5,5.38,127.0,5.08,0.137818,0.0064696,0.0,999.0,22,NL,Brock Stewart,592779,16727,16727
BOS,Red Sox,1.48574,1.59694,3.0,18.0,0.0,0.5875,,28.1112,122.876,24.4306,15.26,14.24,3.98263,27.5418,14.5587,0.465326,1.56458,4.55904,1.38697,8.81771,4.66108,1.89177,1.27507,0.224143,0.118483,0.10566017031669617,,0.228853,0.271814,0.710169,4.73808,104.60000000000005,3.7357142857142875,97.0,3.4642857142857144,0.136106,0.102573,0.797698,536.780029296875,3,AL,Johan Oviedo,670912,22487,22487
KCR,Royals,1.89161,1.45929,0.0,51.0,0.0,9.443,,35.618,153.222,32.1369,18.34,17.06,4.59074,33.502,15.0441,0.912804,0.757184,4.31074,1.32464,8.46533,3.80136,2.22692,1.15999,0.21865,0.098185,0.12046536803245544,,0.233858,0.277326,0.707686,4.26039,177.70000000000005,4.936111111111113,171.0,4.75,0.133379,0.0829193,0.0,999.0,7,AL,Nick Mears,683232,25376,25376
LAA,Angels,1.59755,1.35792,0.0,46.0,0.0,5.9891,,33.0459,145.012,27.2162,16.78,15.68,3.92385,37.8275,18.2295,1.05545,2.74402,4.27043,1.37523,10.3023,4.96479,2.07507,1.06866,0.260858,0.125711,0.13514737784862518,,0.219418,0.283063,0.717498,4.2934,161.80000000000007,4.903030303030305,150.0,4.545454545454546,0.130422,0.0248864,0.0,999.0,1,AL,Ryan Zeferjahn,666171,25420,25420
CHW,White Sox,1.94531,3.12668,6.0,18.0,0.0,0.5207,,41.0409,180.191,41.9188,25.2,23.52,6.71764,30.3126,16.1343,0.463261,1.95347,5.15778,1.41452,6.64735,3.53816,1.87876,1.47313,0.168224,0.0895401,0.07868436723947525,,0.258593,0.281445,0.675317,5.10799,118.10000000000004,2.8804878048780496,124.0,3.024390243902439,0.130406,-0.0647195,1.67084,999.0,4,AL,Jonathan Cannon,686563,31730,31730
MIL,Brewers,1.4181,1.08755,0.0,37.0,0.0,0.5558,,25.957,112.023,21.8518,12.79,11.91,3.18841,25.2642,12.4931,0.884241,1.08175,4.12951,1.32314,8.75976,4.33167,2.02226,1.10551,0.225527,0.111522,0.1140046939253807,,0.221963,0.266638,0.721354,4.35428,113.3,4.357692307692307,106.0,4.076923076923077,0.129935,0.0598862,0.0,999.0,23,NL,Carlos Rodriguez,692230,30161,30161
TBR,Rays,1.01567,0.742574,0.0,26.0,0.0,0.6091,,20.1657,86.643,18.1288,9.56,8.87,2.05152,19.6442,7.80369,0.745988,1.47126,3.9587,1.28597,8.76726,3.48281,2.5173,0.915597,0.226726,0.0900672,0.13665885478258133,,0.234319,0.288784,0.709984,3.8892,93.60000000000001,4.680000000000001,91.0,4.55,0.128827,0.0460663,0.0,999.0,12,AL,Joe Rock,697812,30016,30016
MIL,Brewers,0.970345,0.71714,0.0,26.0,0.0,0.5558,,17.6835,75.9206,16.2012,8.49,7.84,1.8929,17.7049,6.81177,0.539521,1.00608,3.99016,1.30138,9.01092,3.46685,2.59917,0.963389,0.233204,0.0897224,0.14348112791776657,,0.237893,0.294987,0.713207,3.85057,83.00000000000003,4.6111111111111125,80.0,4.444444444444445,0.128033,0.144093,0.0,748.489990234375,23,NL,Jared Koenig,657649,27517,27517
HOU,Astros,0.815829,0.575895,0.0,21.0,0.0,0.5655,,14.7479,63.8537,12.9826,7.07,6.59,1.45343,15.3791,6.75391,0.371837,0.825357,4.02158,1.33826,9.38516,4.12161,2.27706,0.886964,0.240849,0.105772,0.13507716357707977,,0.230701,0.292307,0.715553,3.87248,74.9,4.993333333333334,72.0,4.8,0.127275,0.085809,0.0,999.0,21,AL,Cody Bolton,675989,23265,23265
HOU,Astros,0.892227,1.07898,3.0,3.0,0.0,0.0,,15.369,67.1295,13.5427,8.7,8.16,2.29761,14.5416,7.88504,0.0474862,0.795733,4.77845,1.39422,8.51548,4.61743,1.8442,1.34547,0.21662,0.11746,0.09915994107723236,,0.231703,0.270254,0.698901,4.88073,53.00000000000001,3.5333333333333337,52.0,3.466666666666667,0.127047,0.036556,1.02243,999.0,21,AL,Miguel Ullola,699044,sa3016504,sa3016504
COL,Rockies,2.41914,4.30711,7.0,33.0,0.0,0.5228,,61.7684,277.282,75.3408,44.07,41.14,11.5499,47.7109,19.002,1.16016,1.79225,5.99432,1.52736,6.95174,2.76869,2.51084,1.68289,0.172066,0.0685293,0.10353679209947586,,0.29374,0.323438,0.643097,5.03109,153.19999999999993,2.4709677419354827,191.0,3.0806451612903225,0.125929,-0.793131,2.13514,999.0,19,NL,Tanner Gordon,685299,27669,27669
HOU,Astros,1.78493,1.25863,0.0,45.0,0.0,5.8807,,32.7711,140.986,27.8183,16.3,15.22,4.22878,32.2726,15.5894,0.963613,0.921786,4.1799,1.32457,8.8631,4.28136,2.07016,1.16136,0.228906,0.110574,0.1183319166302681,,0.223485,0.268142,0.723115,4.35458,159.20000000000005,4.824242424242426,150.0,4.545454545454546,0.125454,0.127219,0.0,748.5399780273438,21,AL,AJ Blubaugh,805123,31764,31764
DET,Tigers,1.94325,1.60881,0.0,52.0,20.319,3.2756,,33.986,144.27,28.4523,17.22,15.97,4.70035,31.172,13.5768,0.812606,1.6395,4.2291,1.23666,8.25482,3.59535,2.29597,1.24472,0.216066,0.0941068,0.12195970863103867,,0.220468,0.254899,0.699861,4.44184,243.3,7.155882352941177,231.0,6.794117647058823,0.125276,0.0783126,0.0,133.02000427246094,6,AL,Kenley Jansen,445276,3096,3096
CLE,Guardians,0.68824,0.801778,1.0,13.0,0.0,0.0,,16.6414,71.4425,16.4906,8.98,8.36,2.22087,13.5877,5.35692,0.374309,0.654316,4.52125,1.31284,7.34852,2.89713,2.53648,1.20109,0.190191,0.0749822,0.1152089536190033,,0.252029,0.287564,0.686696,4.32071,69.60000000000002,4.094117647058825,69.0,4.0588235294117645,0.124445,0.0381333,0.274981,999.0,5,AL,Trenton Denholm,671143,sa3018139,sa3018139
CIN,Reds,1.79002,1.5586,0.0,54.0,0.929,11.2879,,37.3043,160.313,37.2709,20.04,18.57,5.17723,32.3089,11.6587,1.08638,1.76719,4.48017,1.31163,7.79481,2.81275,2.77124,1.24905,0.201537,0.0727244,0.12881236523389816,,0.253738,0.293358,0.693103,4.28684,187.10000000000002,5.056756756756758,191.0,5.162162162162162,0.124002,-0.0679465,0.0,999.0,18,NL,Brock Burke,656271,17968,17968
CHC,Cubs,1.0528,0.680551,0.0,26.0,0.0,0.6106,,17.5023,76.2829,13.7786,7.7,7.2,1.18026,18.6018,10.069,0.525877,1.68388,3.70238,1.36254,9.56542,5.17769,1.84743,0.606914,0.243854,0.131996,0.11185738444328308,,0.213522,0.28154,0.727526,3.90067,90.50000000000003,5.0277777777777795,83.0,4.611111111111111,0.123489,0.144093,0.0,999.0,17,NL,Luke Little,681432,28036,28036
ATL,Braves,1.14399,0.914956,0.0,32.0,0.0,0.5661,,22.4514,96.2804,22.3001,12.04,11.18,3.10536,21.6973,6.82241,0.59135,0.944948,4.48168,1.29714,8.69769,2.73487,3.18029,1.24483,0.225355,0.0708598,0.15449513494968414,,0.251942,0.301282,0.689506,4.03829,92.7,4.213636363636364,95.0,4.318181818181818,0.123009,-0.0514128,0.0,999.0,16,NL,Dylan Dodd,689266,29928,29928
TOR,Blue Jays,0.873577,0.589778,0.0,24.0,0.0,0.5669,,16.3214,69.1063,16.022,8.15,7.54,1.99886,15.3413,4.30992,0.505843,0.791667,4.15773,1.24572,8.45958,2.37659,3.55954,1.10222,0.221996,0.0623666,0.15962988883256912,,0.250326,0.300511,0.69478,3.78504,71.20000000000002,4.450000000000001,73.0,4.5625,0.122423,0.036853,0.0,999.0,14,AL,Joe Mantiply,573009,14857,14857
TBR,Rays,0.646552,0.440362,0.0,16.0,0.0,0.6091,,12.528,52.5792,10.7919,5.32,4.94,1.1334,11.4791,4.50222,0.298661,0.727215,3.54886,1.2208,8.24647,3.23436,2.54964,0.814228,0.21832,0.0856275,0.1326921582221985,,0.227919,0.278045,0.727648,3.73096,63.300000000000004,4.86923076923077,60.0,4.615384615384615,0.12044,0.184556,0.0,999.0,12,AL,Manuel Rodríguez,655889,20794,20794
ATL,Braves,1.42922,1.16604,0.0,40.0,0.0,3.4719,,27.9861,123.483,26.5109,14.88,13.87,2.77713,26.8252,13.9933,0.585832,1.40169,4.46043,1.4473,8.62668,4.5001,1.917,0.893094,0.217238,0.113322,0.10391587018966675,,0.245271,0.302395,0.699805,4.15841,121.10000000000004,4.325000000000001,122.0,4.357142857142857,0.120311,-0.0376421,0.0,999.0,16,NL,Ian Hamilton,641656,19261,19261
PHI,Phillies,1.48486,1.058,0.0,38.0,0.0,0.5771,,27.6384,120.197,28.2431,14.43,13.39,2.77665,21.9406,10.1209,0.835378,1.35315,4.36024,1.38807,7.1446,3.2957,2.16786,0.904171,0.182538,0.0842021,0.0983358845114708,,0.259771,0.303151,0.694208,4.09892,112.50000000000001,4.017857142857143,116.0,4.142857142857143,0.120126,0.0644928,0.0,999.0,26,NL,Zach Pop,647315,20185,20185
LAA,Angels,1.80417,1.47051,0.0,51.0,0.883,10.041,,36.6853,158.363,30.7679,18.13,16.92,4.43288,37.2529,17.8659,1.06965,2.19541,4.15098,1.3257,9.13925,4.38305,2.08514,1.08752,0.235237,0.112816,0.12242098152637482,,0.22247,0.272575,0.718959,4.3156,203.00000000000003,5.486486486486487,192.0,5.1891891891891895,0.118297,0.136427,0.0,999.0,1,AL,Chase Silseth,681217,30074,30074
