Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
BOS,Red Sox,1.76278,1.30876,0.0,47.0,0.0,9.8112,,32.9725,141.59,31.1465,17.34,16.08,4.51867,30.7629,12.6251,0.728083,1.44703,4.38911,1.32752,8.39688,3.44608,2.43664,1.23339,0.217267,0.0891667,0.12810074537992477,,0.244252,0.288691,0.705869,4.33108,162.10000000000005,4.912121212121214,160.0,4.848484848484849,0.103946,0.0248856,0.0,999.0,3,AL,Justin Slaten,686580,25648,25648
MIL,Brewers,1.85004,1.51699,0.0,51.0,7.527,7.4146,,37.5427,162.65,35.5551,21.1,19.61,5.98124,41.7425,15.1004,1.08587,1.73628,4.70105,1.34928,10.0068,3.61999,2.76432,1.43386,0.25664,0.0928401,0.16379986703395844,,0.24384,0.301499,0.699013,4.32795,214.79999999999998,5.652631578947368,213.0,5.605263157894737,0.10279,-0.116524,0.0,137.6999969482422,23,NL,Trevor Megill,656730,17722,17722
CLE,Guardians,1.72344,1.42777,0.0,47.0,1.711,10.2392,,34.2871,148.44,30.5922,16.9,15.7,3.35491,30.0414,16.5167,0.785174,2.01279,4.12109,1.37395,7.88556,4.33546,1.81885,0.88063,0.202381,0.111268,0.09111248701810837,,0.235487,0.28221,0.712272,4.27608,187.10000000000005,5.50294117647059,184.0,5.411764705882353,0.102106,0.0783127,0.0,999.0,5,AL,Tim Herrin,682120,25139,25139
KCR,Royals,1.36407,1.0016,0.0,35.0,0.0,0.0,,23.5323,102.63,19.287,11.71,10.96,2.51254,25.521,13.3904,0.565409,1.54991,4.19168,1.38862,9.76055,5.1212,1.90591,0.960925,0.24867,0.130473,0.1181967705488205,,0.219946,0.281186,0.719051,4.25878,98.30000000000001,4.095833333333334,88.0,3.6666666666666665,0.101551,0.0552795,0.0,999.0,7,AL,Eric Cerantola,672021,sa3017914,sa3017914
KCR,Royals,1.72718,1.58527,1.0,39.0,0.0,3.3711,,44.1944,191.14,43.6072,24.99,23.3,6.3144,34.7695,16.661,1.15075,1.53567,4.74495,1.36371,7.08066,3.39295,2.08688,1.2859,0.181906,0.0871666,0.09473925083875656,,0.252147,0.282823,0.685972,4.6543,162.4,3.690909090909091,167.0,3.7954545454545454,0.0997579,-0.152718,0.282898,999.0,7,AL,Bailey Falter,663559,20070,20070
ARI,Diamondbacks,1.16639,0.995869,0.0,33.0,0.0,0.5356,,23.9956,105.52,23.5491,13.55,12.61,2.88241,22.4696,10.7178,0.83463,1.20423,4.72962,1.42805,8.42764,4.01989,2.09648,1.0811,0.212942,0.101571,0.11137084662914276,,0.251598,0.302826,0.685274,4.31444,90.30000000000001,3.7625000000000006,93.0,3.875,0.0992258,-0.148436,0.0,999.0,15,NL,Andrew Hoffmann,694851,29633,29633
SFG,Giants,1.38211,1.11343,0.0,39.0,0.0,0.5505,,25.552,109.37,23.7633,12.61,11.7,2.79553,21.476,10.1538,0.469633,1.25385,4.12101,1.32738,7.56434,3.57641,2.11507,0.98465,0.196361,0.0928391,0.10352184623479843,,0.242576,0.284537,0.710157,4.21579,106.1,4.0807692307692305,104.0,4.0,0.0989169,0.0598861,0.0,999.0,30,NL,Ryan Borucki,621366,16350,16350
SDP,Padres,1.11544,1.53503,4.0,4.0,0.0,0.0,,20.848,91.08,22.3696,13.2,12.37,3.63496,14.1261,7.08381,0.0719144,1.00801,5.34008,1.41277,6.09819,3.05805,1.99414,1.5692,0.155096,0.0777756,0.07732012867927551,,0.269551,0.287221,0.667095,5.211,53.0,2.5238095238095237,57.0,2.7142857142857144,0.0981323,0.0139559,1.47609,999.0,29,NL,Matt Waldron,663362,25550,25550
ATL,Braves,0.898106,0.812674,1.0,17.0,0.0,0.503,,20.6703,90.49,20.8755,11.28,10.52,2.33975,17.4108,8.79436,0.457175,0.90773,4.58049,1.43539,7.5808,3.82913,1.97977,1.01874,0.192406,0.097186,0.09522002935409546,,0.258399,0.30368,0.696739,4.33015,84.20000000000002,4.00952380952381,87.0,4.142857142857143,0.0980709,0.0473122,0.274981,999.0,16,NL,Martín Pérez,527048,6902,6902
LAA,Angels,1.69541,1.43641,0.0,48.0,0.0,9.4562,,33.7209,144.62,31.4675,17.16,16.0,4.15466,29.271,13.5754,0.494894,1.43204,4.27034,1.33575,7.81233,3.62323,2.15618,1.10886,0.2024,0.0938694,0.10853012651205063,,0.242781,0.283956,0.71082,4.3359,170.80000000000004,5.023529411764707,167.0,4.911764705882353,0.097444,0.0783127,0.0,999.0,1,AL,Brent Suter,608718,13942,13942
CLE,Guardians,0.681087,0.767414,1.0,12.0,0.0,0.0,,15.9857,68.24,15.8596,8.66,8.04,2.26985,12.6103,5.0093,0.348131,0.63251,4.52655,1.30548,7.09964,2.82026,2.51738,1.27794,0.184793,0.0734071,0.11138611286878586,,0.253356,0.284793,0.690116,4.46213,60.20000000000001,3.7625000000000006,62.0,3.875,0.0965621,-0.0148449,0.27731,999.0,5,AL,Trenton Denholm,671143,sa3018139,sa3018139
BAL,Orioles,0.868237,1.06895,3.0,3.0,0.0,0.0,,14.937,65.34,15.9121,9.08,8.5,2.29974,11.3377,5.51731,0.0435937,0.742199,5.12151,1.43465,6.83131,3.32435,2.05493,1.38566,0.173518,0.08444,0.08907841145992279,,0.269329,0.299547,0.678174,4.87576,45.800000000000004,3.0533333333333337,50.0,3.3333333333333335,0.0963117,0.036556,0.972528,999.0,2,AL,Trey Gibson,694346,33794,33794
CLE,Guardians,1.34708,1.17684,0.0,37.0,0.0,3.492,,26.8792,116.16,23.0972,13.91,12.99,3.63492,28.1794,12.7179,0.579971,1.66124,4.34946,1.33244,9.43532,4.25833,2.21573,1.21708,0.242591,0.109486,0.13310515880584717,,0.226931,0.278166,0.712912,4.40126,113.80000000000003,4.214814814814816,106.0,3.925925925925926,0.0948152,0.0110767,0.0,999.0,5,AL,Peyton Pallette,688883,31865,31865
LAA,Angels,1.73761,1.4511,0.0,49.0,4.777,8.377,,34.4489,150.11,30.2423,17.07,15.96,3.38763,32.0912,18.0292,1.04151,2.23395,4.16966,1.40125,8.38404,4.71026,1.77995,0.885042,0.213784,0.120107,0.09367761760950089,,0.232908,0.284574,0.716802,4.31504,197.70000000000005,5.814705882352943,192.0,5.647058823529412,0.0937688,0.0783127,0.0,999.0,1,AL,Sam Bachman,696147,29754,29754
SFG,Giants,1.46001,1.27881,0.0,43.0,0.0,5.9454,,28.3348,123.9,29.279,15.13,14.07,2.33519,20.1678,11.4199,0.723759,1.59871,4.46906,1.43636,6.40592,3.62731,1.76602,0.741728,0.162775,0.0921703,0.07060474157333374,,0.264057,0.304869,0.68312,4.16135,132.20000000000002,4.721428571428572,139.0,4.964285714285714,0.0936452,-0.0376544,0.0,999.0,30,NL,Gregory Santos,666619,21894,21894
CHC,Cubs,1.87859,1.35781,0.0,49.0,0.0,10.2934,,32.4156,137.84,32.8946,16.46,15.24,3.74237,22.1536,9.19017,0.552845,1.49096,4.23129,1.29829,6.15081,2.55159,2.41058,1.03904,0.16072,0.0666727,0.09404686838388443,,0.258689,0.287887,0.695467,4.25765,155.8,4.86875,162.0,5.0625,0.0919012,0.073706,0.0,999.0,17,NL,Hoby Milner,571948,13346,13346
MIA,Marlins,0.76384,0.671238,0.0,22.0,0.0,0.5082,,15.608,67.5,14.7384,7.74,7.21,1.23005,13.0977,6.60134,0.451301,0.939067,4.15748,1.36723,7.55247,3.80651,1.98409,0.709283,0.194039,0.0977977,0.09624174982309341,,0.245806,0.29603,0.69324,3.93067,73.10000000000001,4.5687500000000005,73.0,4.5625,0.0903824,0.036853,0.0,999.0,20,NL,Cade Gibson,806188,31815,31815
CLE,Guardians,1.58091,1.44933,0.0,44.0,0.0,8.4027,,32.0647,138.21,28.9007,17.38,16.17,4.70927,31.813,13.5694,0.712173,1.97402,4.53863,1.32451,8.92934,3.80869,2.34446,1.32181,0.230179,0.0981797,0.1319989413022995,,0.235604,0.280824,0.699334,4.51437,147.9,4.621875,143.0,4.46875,0.0898602,-0.0284474,0.0,999.0,5,AL,Matt Festa,670036,19330,19330
TBR,Rays,0.772566,1.20537,3.0,3.0,0.0,0.0,,15.24,67.12,15.2311,9.32,8.74,2.32603,12.2621,6.8584,0.046841,0.902251,5.16142,1.44944,7.24139,4.05024,1.78789,1.37364,0.182689,0.102181,0.08050797134637833,,0.256591,0.288244,0.678036,5.03777,47.400000000000006,3.1600000000000006,49.0,3.2666666666666666,0.0896441,0.036556,1.02698,999.0,12,AL,Brody Hopkins,811315,sa3023515,sa3023515
NYY,Yankees,1.86497,1.23871,0.0,48.0,0.0,10.9017,,32.9591,142.01,31.1945,17.69,16.48,4.87814,33.1499,12.6588,0.901676,1.31414,4.50012,1.33054,9.0521,3.45669,2.61872,1.33205,0.233434,0.0891404,0.14429322630167007,,0.243636,0.292375,0.70666,4.31948,170.10000000000005,5.154545454545456,168.0,5.090909090909091,0.0894696,-0.0771192,0.0,999.0,9,AL,Brent Headrick,687396,27702,27702
PHI,Phillies,1.73535,1.23906,0.0,43.0,0.0,7.8009,,32.5153,142.01,31.7861,18.15,16.87,4.58147,32.1532,13.7018,1.20913,1.54332,4.6695,1.39897,8.89979,3.79258,2.34663,1.26812,0.226415,0.0964851,0.12992999702692032,,0.250748,0.302172,0.699647,4.39572,147.50000000000006,4.4696969696969715,148.0,4.484848484848484,0.0892401,-0.0770799,0.0,999.0,26,NL,Jonathan Bowlan,680742,24607,24607
DET,Tigers,1.26557,0.975841,0.0,33.0,0.0,0.4809,,22.5859,98.28,19.234,11.4,10.64,2.74346,24.0407,11.9246,0.788211,1.24891,4.23982,1.37956,9.57971,4.75172,2.01605,1.09321,0.244614,0.121333,0.12328081578016281,,0.225999,0.282748,0.723288,4.33519,92.9,4.039130434782609,85.0,3.6956521739130435,0.0883273,0.104201,0.0,999.0,6,AL,Ricky Vanasco,676568,23391,23391
COL,Rockies,1.17206,1.04193,0.0,33.0,0.0,0.4692,,25.9212,113.99,27.7005,15.0,13.94,2.8015,20.7732,9.81906,0.872931,1.11764,4.84005,1.44745,7.2126,3.40924,2.1156,0.972697,0.182237,0.0861397,0.09609769284725189,,0.268798,0.313279,0.670275,4.20311,91.7,3.526923076923077,100.0,3.8461538461538463,0.0878104,-0.143833,0.0,999.0,19,NL,Sammy Peralta,671111,25589,25589
TEX,Rangers,1.67702,1.24568,0.0,47.0,1.506,9.3628,,29.3763,126.9,24.6438,14.51,13.55,3.14456,27.1017,14.8724,0.856588,1.70598,4.15131,1.34518,8.30315,4.55646,1.82228,0.963399,0.213568,0.117198,0.09636952728033066,,0.223382,0.268488,0.712147,4.37461,161.70000000000002,5.575862068965518,155.0,5.344827586206897,0.0853037,0.0156735,0.0,999.0,13,AL,Cole Winn,668390,22113,22113
ATL,Braves,0.838438,0.637312,0.0,23.0,0.0,0.503,,15.8319,68.36,16.9517,8.64,8.04,1.75405,11.378,4.73795,0.429677,0.582786,4.57053,1.37,6.46808,2.6934,2.40145,0.99713,0.166442,0.0693088,0.0971330851316452,,0.268907,0.304518,0.678468,4.14632,57.60000000000001,3.6000000000000005,62.0,3.875,0.0847811,-0.0651374,0.0,999.0,16,NL,Anthony Molina,683627,26952,26952
NYM,Mets,1.44275,0.999378,0.0,36.0,0.0,0.5587,,25.1834,109.03,23.6939,13.72,12.76,3.61966,25.4357,10.1974,0.868237,1.12522,4.56015,1.34578,9.09018,3.64432,2.49434,1.29359,0.233291,0.0935281,0.1397627517580986,,0.242498,0.292405,0.699814,4.33243,94.4,3.7760000000000002,94.0,3.76,0.0843954,-0.095424,0.0,999.0,25,NL,Joey Gerber,680702,24591,24591
PHI,Phillies,2.23478,1.40706,0.0,53.0,2.419,10.4013,,39.9492,173.78,35.8624,19.69,18.33,4.27995,38.0296,20.2312,0.847061,2.15429,4.1295,1.40412,8.56755,4.5578,1.87975,0.964213,0.218838,0.116418,0.10241949558258057,,0.236881,0.289522,0.726595,4.30503,213.20000000000002,5.33,208.0,5.2,0.0843666,0.0921326,0.0,745.9099731445312,26,NL,Brad Keller,641745,15734,15734
CHW,White Sox,2.02364,3.20698,6.0,20.0,0.0,0.4678,,42.7111,186.62,44.453,26.61,24.83,7.16383,29.4558,15.973,0.493525,1.95778,5.23213,1.41476,6.20688,3.36579,1.84411,1.50955,0.157839,0.0855909,0.07224778831005096,,0.26352,0.282345,0.670997,5.19573,121.69999999999999,2.8302325581395347,128.0,2.9767441860465116,0.0832936,-0.159178,1.70298,999.0,4,AL,Jonathan Cannon,686563,31730,31730
MIN,Twins,1.1312,0.984928,0.0,33.0,0.0,0.5205,,22.0621,94.77,19.5211,11.95,11.13,3.62222,23.9085,9.0879,0.923449,0.987786,4.54038,1.29675,9.75325,3.70732,2.63081,1.47765,0.25228,0.0958942,0.15638531744480133,,0.230489,0.27813,0.707752,4.47222,83.60000000000002,3.800000000000001,80.0,3.6363636363636362,0.0828975,-0.0514196,0.0,999.0,8,AL,Garrett Acton,670183,27583,27583
PHI,Phillies,0.588021,0.358843,0.0,14.0,0.0,0.5158,,10.9569,47.2,10.1066,5.25,4.87,1.07291,10.6755,4.59227,0.390342,0.560667,4.00023,1.34152,8.76887,3.7721,2.32467,0.88129,0.226176,0.0972938,0.1288817673921585,,0.240365,0.298156,0.715998,3.87035,51.10000000000001,4.645454545454546,50.0,4.545454545454546,0.0815687,0.0766437,0.0,999.0,26,NL,Kyle Backhus,679775,29615,29615
TBR,Rays,0.846976,0.566627,0.0,21.0,0.0,0.5431,,15.2294,65.11,13.9257,7.42,6.9,1.63445,14.3639,6.01882,0.546559,0.686803,4.07765,1.30961,8.48853,3.5569,2.38649,0.965902,0.220609,0.0924408,0.12816862761974335,,0.238436,0.289847,0.709352,3.96491,61.00000000000001,4.066666666666667,60.0,4.0,0.0813186,0.085809,0.0,999.0,12,AL,Joe Rock,697812,30016,30016
SDP,Padres,1.45412,1.69571,3.0,20.0,0.0,0.5169,,31.0158,133.04,30.377,17.76,16.5,5.34826,24.2267,10.3137,0.609381,1.53772,4.78788,1.31194,7.02997,2.99277,2.34898,1.55193,0.182101,0.0775233,0.10457761585712433,,0.250659,0.273199,0.690619,4.96092,105.89999999999998,3.416129032258064,106.0,3.4193548387096775,0.0795617,-0.0367392,0.829833,999.0,29,NL,JP Sears,676664,23429,23429
COL,Rockies,1.59923,1.50509,0.0,46.0,1.491,8.0965,,35.9705,159.98,36.9661,21.68,20.18,4.40519,35.4595,16.2762,0.904072,2.2413,5.04914,1.48017,8.87215,4.07238,2.17862,1.1022,0.22165,0.101739,0.11991086602210999,,0.261314,0.320489,0.670468,4.3,174.00000000000006,4.833333333333335,181.0,5.027777777777778,0.0793671,-0.3237,0.0,999.0,19,NL,Jaden Hill,677955,30250,30250
MIL,Brewers,1.88029,1.34946,0.0,49.0,0.0,9.6515,,36.0086,156.22,30.7651,17.77,16.6,4.12637,36.0005,18.7977,0.836646,1.88016,4.14901,1.37642,8.99798,4.6983,1.91516,1.03135,0.230448,0.120328,0.11011921614408493,,0.226978,0.279188,0.726097,4.34805,185.60000000000005,5.155555555555557,177.0,4.916666666666667,0.0789731,0.0829193,0.0,999.0,23,NL,DL Hall,669084,22207,22207
KCR,Royals,1.83377,1.414,0.0,48.0,1.683,9.8845,,32.8504,141.66,31.565,17.42,16.17,4.18079,27.9093,12.6688,0.856991,1.64229,4.43008,1.34652,7.6463,3.47087,2.20299,1.14541,0.197016,0.0894313,0.10758517682552338,,0.247862,0.287471,0.698627,4.39737,172.80000000000007,5.236363636363638,174.0,5.2727272727272725,0.0767123,0.024885,0.0,999.0,7,AL,Daniel Lynch IV,663738,21537,21537
HOU,Astros,1.68623,1.26612,0.0,44.0,0.0,7.7584,,30.6079,130.98,26.3348,16.34,15.24,4.97123,31.6623,12.9423,0.625843,1.7513,4.4812,1.28323,9.31005,3.80557,2.44643,1.46175,0.241734,0.0988111,0.14292287081480026,,0.226465,0.268208,0.709745,4.61783,151.29999999999998,4.880645161290322,141.0,4.548387096774194,0.0763345,0.0202818,0.0,999.0,21,AL,Steven Okert,595345,13580,13580
HOU,Astros,0.863564,0.758742,1.0,15.0,0.0,0.5038,,17.9519,75.77,16.2283,9.21,8.57,2.88339,16.6876,6.10721,0.347951,0.838019,4.29649,1.24419,8.36616,3.06179,2.73244,1.44556,0.22024,0.080602,0.1396377831697464,,0.235792,0.270943,0.71729,4.52467,71.70000000000002,3.9833333333333343,68.0,3.7777777777777777,0.0761662,0.0888283,0.264036,999.0,21,AL,Hayden Wesneski,669713,27581,27581
SEA,Mariners,0.705241,0.476623,0.0,17.0,0.0,0.0,,11.6696,49.64,10.2112,5.49,5.1,1.30325,11.5043,4.81906,0.434999,0.488972,3.93329,1.28799,8.87254,3.71662,2.38726,1.00511,0.231755,0.0970801,0.13467521220445633,,0.230335,0.282574,0.722435,3.97987,59.500000000000014,4.958333333333335,56.0,4.666666666666667,0.0761331,0.130435,0.0,999.0,11,AL,Robinson Ortiz,673662,sa3004006,sa3004006
CHC,Cubs,0.788223,0.513537,0.0,20.0,0.0,0.5336,,12.2907,53.01,9.85858,5.58,5.2,1.13724,13.5679,6.80665,0.328013,0.587881,3.80776,1.35592,9.93524,4.98426,1.99332,0.832758,0.255949,0.128403,0.1275460124015808,,0.216124,0.28215,0.735432,3.93509,58.500000000000014,4.875000000000001,55.0,4.583333333333333,0.076061,0.0276397,0.0,999.0,17,NL,Riley Martin,702303,29934,29934
ARI,Diamondbacks,0.862313,0.682655,0.0,24.0,0.0,0.5356,,17.6405,77.36,16.8176,9.17,8.55,1.74033,16.7794,8.48737,0.438106,0.949676,4.36212,1.43448,8.56068,4.33017,1.97699,0.887899,0.2169,0.109713,0.1071876734495163,,0.247598,0.305187,0.705554,4.12018,75.40000000000002,4.18888888888889,75.0,4.166666666666667,0.0755042,0.0414597,0.0,999.0,15,NL,Kade Strowd,669704,26191,26191
TEX,Rangers,0.955019,0.781585,0.0,28.0,0.0,0.5072,,16.4192,70.81,14.7546,8.83,8.23,2.10603,17.1066,7.35044,0.299376,0.741127,4.51117,1.34629,9.37677,4.02905,2.32729,1.15439,0.241585,0.103805,0.1377796158194542,,0.235252,0.290733,0.692975,4.19729,68.80000000000001,4.300000000000001,68.0,4.25,0.0752115,-0.0651946,0.0,999.0,13,AL,Josh Sborz,622250,18323,18323
STL,Cardinals,0.488108,0.401822,0.0,14.0,0.0,0.0,,11.7841,50.73,10.8369,5.72,5.33,1.14507,11.2894,4.93942,0.413119,0.537862,4.07074,1.33878,8.62216,3.77244,2.28556,0.874539,0.222538,0.0973669,0.12517138570547104,,0.239475,0.295318,0.70953,3.87673,51.90000000000001,4.325000000000001,51.0,4.25,0.0748586,0.0276398,0.0,999.0,28,NL,Brycen Mautz,802408,sa3020710,sa3020710
SFG,Giants,1.3671,1.24576,0.0,41.0,1.842,7.8267,,26.9434,119.38,26.9273,15.15,14.1,2.73567,24.0489,12.7921,0.801736,1.38926,4.70987,1.47418,8.03314,4.27298,1.87998,0.913805,0.201448,0.107154,0.09429413080215454,,0.255967,0.308512,0.684585,4.24895,140.7,5.21111111111111,144.0,5.333333333333333,0.074195,-0.0908753,0.0,999.0,30,NL,Joel Peguero,666711,21951,21951
PHI,Phillies,1.41225,0.918993,0.0,34.0,0.0,0.5158,,25.8247,111.43,26.0554,13.28,12.31,2.60885,18.6719,9.20152,0.797214,1.50283,4.29007,1.36524,6.50723,3.20676,2.02922,0.909193,0.167567,0.0825766,0.08498993515968323,,0.258677,0.29513,0.695373,4.24586,96.9,3.726923076923077,100.0,3.8461538461538463,0.074181,0.0598862,0.0,999.0,26,NL,Zach Pop,647315,20185,20185
PIT,Pirates,1.90929,1.48347,0.0,53.0,19.146,4.0806,,37.983,166.05,37.857,21.58,20.09,4.58478,31.6355,15.462,1.13361,2.03895,4.76029,1.40376,7.49597,3.66369,2.04602,1.08635,0.190518,0.0931165,0.0974014475941658,,0.254845,0.296204,0.676733,4.42081,244.89999999999998,6.444736842105263,249.0,6.552631578947368,0.0739584,-0.21814,0.0,150.50999450683594,27,NL,Dennis Santana,642701,17878,17878
KCR,Royals,1.86258,1.45754,0.0,49.0,0.841,10.0142,,33.5672,145.36,33.1657,18.02,16.78,3.89003,25.5609,12.6863,0.734425,1.86895,4.49903,1.36598,6.85336,3.40143,2.01485,1.04299,0.175846,0.0872749,0.0885707214474678,,0.253551,0.288846,0.688809,4.41955,168.60000000000002,4.958823529411766,170.0,5.0,0.0737006,-0.023858,0.0,999.0,7,AL,John Schreiber,670167,20020,20020
SEA,Mariners,0.772757,0.539688,0.0,19.0,0.0,0.5324,,13.0958,57.09,11.0647,6.26,5.85,1.12795,14.1398,7.26822,0.310693,0.939892,4.02039,1.39991,9.71754,4.99505,1.94543,0.775177,0.247676,0.127312,0.12036457657814026,,0.226355,0.295612,0.720608,3.97571,63.300000000000004,4.86923076923077,60.0,4.615384615384615,0.0704303,0.0812118,0.0,999.0,11,AL,Yosver Zulueta,691172,27765,27765
COL,Rockies,1.40333,1.24177,0.0,39.0,0.0,3.1283,,30.5593,134.57,30.2661,17.35,16.16,3.60599,28.2818,14.0529,0.927503,1.55841,4.75927,1.45026,8.32926,4.13869,2.01253,1.062,0.210164,0.104428,0.10573659837245941,,0.254425,0.306189,0.686748,4.35074,122.19999999999999,3.9419354838709673,123.0,3.967741935483871,0.0702019,-0.0816457,0.0,712.510009765625,19,NL,Seth Halvorsen,678020,33294,33294
BAL,Orioles,0.904259,0.683558,0.0,24.0,0.0,0.5256,,16.1635,69.97,14.9278,8.59,8.01,2.13532,15.7648,6.97678,0.381264,0.818808,4.46004,1.35518,8.77796,3.88473,2.2596,1.18896,0.225307,0.099711,0.12559626996517181,,0.240095,0.288936,0.703911,4.34876,66.80000000000001,4.175000000000001,66.0,4.125,0.0694969,-0.0651507,0.0,999.0,2,AL,Cameron Foster,671382,31942,31942
KCR,Royals,1.69422,1.39926,0.0,45.0,15.424,5.1964,,30.7001,133.08,30.1798,17.34,16.2,4.42752,25.8296,11.1659,1.01175,1.58742,4.74917,1.34676,7.57218,3.27339,2.31326,1.29797,0.194091,0.0839038,0.11018721759319305,,0.250816,0.285916,0.683006,4.57352,210.2,6.780645161290322,211.0,6.806451612903226,0.0694573,-0.0817014,0.0,120.08999633789062,7,AL,Carlos Estévez,608032,14542,14542
WSN,Nationals,2.20725,4.1933,8.0,19.0,0.0,0.5185,,48.5454,216.14,50.8072,31.66,29.6,8.07842,38.7264,22.5178,0.534394,1.89143,5.48764,1.51044,7.17962,4.17464,1.71982,1.49768,0.179173,0.104181,0.07499149441719055,,0.264992,0.294832,0.671851,5.21142,138.60000000000005,2.8285714285714296,148.0,3.020408163265306,0.0690757,-0.248116,2.31535,999.0,24,NL,Riley Cornelio,683000,31953,31953
PIT,Pirates,0.634253,0.716778,1.0,11.0,0.0,0.5201,,14.892,64.85,15.2967,8.81,8.23,2.31914,12.4442,5.20902,0.351069,0.689848,4.97381,1.37697,7.52065,3.14808,2.38897,1.40157,0.191892,0.0803241,0.11156739294528961,,0.259482,0.293692,0.677663,4.6767,57.400000000000006,3.826666666666667,59.0,3.933333333333333,0.0684546,-0.0673841,0.285693,999.0,27,NL,Thomas Harrington,802419,31989,31989
STL,Cardinals,1.36013,1.23458,0.0,39.0,0.0,3.7274,,29.9678,129.05,27.9659,16.06,15.02,3.91714,24.79,11.9447,0.761926,1.38532,4.51083,1.33178,7.44497,3.58726,2.07539,1.1764,0.192096,0.0925588,0.09953692555427551,,0.241669,0.276382,0.692796,4.51438,127.00000000000001,4.233333333333333,125.0,4.166666666666667,0.0684068,-0.0330324,0.0,999.0,28,NL,Matt Pushard,690155,31870,31870
CIN,Reds,1.28329,1.10511,0.0,38.0,0.0,3.5713,,26.5326,115.68,25.9954,14.28,13.3,3.07783,22.7966,11.2844,0.556641,1.54979,4.51144,1.40506,7.73275,3.82772,2.02019,1.04402,0.197066,0.0975481,0.0995180681347847,,0.252761,0.297741,0.69758,4.37591,118.30000000000001,4.381481481481482,119.0,4.407407407407407,0.0679727,0.0110755,0.0,999.0,18,NL,Caleb Ferguson,657571,19349,19349
SFG,Giants,0.550936,0.473857,0.0,16.0,0.0,0.5505,,9.5508,41.32,8.99319,4.98,4.65,1.12707,9.37965,3.86068,0.288525,0.511407,4.38183,1.34584,8.83872,3.63803,2.42953,1.06207,0.227,0.0934336,0.13356659561395645,,0.243402,0.297495,0.698287,4.07839,45.300000000000004,4.53,44.0,4.4,0.0673531,0.0230331,0.0,999.0,30,NL,Michael Fulmer,605242,13218,13218
NYM,Mets,1.52935,1.05849,0.0,38.0,0.0,3.5758,,26.65,115.04,25.3476,14.27,13.3,3.71343,25.3286,10.5409,0.735774,1.3122,4.49156,1.34666,8.55374,3.55976,2.4029,1.25407,0.220172,0.0916278,0.12854430824518204,,0.245647,0.291782,0.704421,4.38004,115.60000000000002,4.2814814814814826,113.0,4.185185185185185,0.0669312,0.0110755,0.0,999.0,25,NL,Austin Warren,681810,24937,24937
MIL,Brewers,0.931429,0.694688,0.0,24.0,0.0,0.5004,,16.8324,72.42,14.2016,8.47,7.91,2.28028,16.5295,7.87823,0.587875,0.919154,4.22934,1.31175,8.83805,4.21236,2.09812,1.21923,0.228245,0.108785,0.11945973336696625,,0.223217,0.266026,0.720577,4.50017,75.80000000000001,4.458823529411766,70.0,4.117647058823529,0.0665954,0.0904038,0.0,999.0,23,NL,Carlos Rodriguez,692230,30161,30161
WSN,Nationals,1.51047,1.45385,0.0,47.0,0.902,9.3889,,33.5962,146.49,31.3746,17.65,16.39,3.716,29.4412,15.6913,1.06682,1.76755,4.39067,1.40093,7.88692,4.2035,1.87628,0.995471,0.200977,0.107115,0.09386236220598221,,0.243155,0.288489,0.702662,4.37939,166.80000000000004,4.905882352941178,163.0,4.794117647058823,0.0658916,-0.023852,0.0,999.0,24,NL,PJ Poulin,676571,23394,23394
BOS,Red Sox,1.55134,1.20881,0.0,42.0,0.0,5.5713,,29.3475,127.38,29.0422,16.19,15.03,3.85382,24.4779,11.1863,1.08357,1.36397,4.60925,1.37077,7.50665,3.43051,2.1882,1.18185,0.192165,0.0878185,0.10434621572494507,,0.252916,0.291203,0.690105,4.45704,126.00000000000003,4.344827586206898,129.0,4.448275862068965,0.06469,-0.0862802,0.0,999.0,3,AL,Ryan Watson,670245,27853,27853
SEA,Mariners,0.911315,0.703567,0.0,23.0,0.0,0.5324,,15.9481,69.32,15.4709,8.48,7.89,1.70905,13.9441,6.72232,0.482296,0.853247,4.45258,1.3916,7.86912,3.79362,2.0743,0.964472,0.201156,0.0969752,0.10418077558279037,,0.250564,0.298579,0.692568,4.20461,62.80000000000001,3.9250000000000007,62.0,3.875,0.0645237,0.036853,0.0,999.0,11,AL,Cole Wilcox,677961,27481,27481
SFG,Giants,0.544859,0.480469,0.0,16.0,0.0,0.5505,,9.5508,41.35,9.6221,5.12,4.78,1.0809,8.11435,3.38344,0.271719,0.403252,4.50434,1.36172,7.64639,3.18832,2.39825,1.01857,0.196236,0.0818245,0.11441133916378021,,0.256157,0.301085,0.68616,4.09664,46.7,4.67,48.0,4.8,0.0639886,0.0230331,0.0,999.0,30,NL,Tristan Beck,663941,21584,21584
