Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
SDP,Padres,11,9,28,28,0,0,,156.0,657,144,72,66,21,149,42,,6,3.77165,1.18909,8.5669,2.41304,3.55025,1.20747,0.22657,0.0638179,0.1627517268061638,,0.236656,0.280446,0.73045,3.90442,675.7000000000002,4.3314102564102575,661.0,4.237179487179487,2.42168,2.35346,16,236.1199951171875,29.0,NL,Joe Musgrove,605397,12970,12970
TOR,Blue Jays,9,8,24,24,0,0,,143.0,601,139,68,63,17,131,39,,6,3.94529,1.24138,8.23744,2.43762,3.37929,1.09725,0.217786,0.0644472,0.15333878248929977,,0.249484,0.297451,0.712236,3.82692,614.7,4.298601398601399,621.0,4.3426573426573425,2.41458,1.91388,13,197.55999755859375,14.0,AL,Shane Bieber,669456,19427,19427
CIN,Reds,11,11,31,31,0,0,,175.0,753,171,92,84,25,161,59,,8,4.31788,1.31364,8.29433,3.01339,2.75249,1.28192,0.213984,0.0777421,0.1362423673272133,,0.249226,0.292093,0.708681,4.28171,663.9,3.7937142857142856,671.0,3.834285714285714,2.41151,2.22687,16,321.82000732421875,18.0,NL,Brady Singer,663903,25377,25377
NYM,Mets,11,10,29,29,0,0,,171.0,736,163,82,75,17,151,66,,8,3.96862,1.33694,7.93147,3.46534,2.2888,0.911183,0.205105,0.0896125,0.11549227684736252,,0.246254,0.295059,0.715629,3.98222,712.5000000000002,4.166666666666668,714.0,4.175438596491228,2.34479,2.24624,16,358.8800048828125,25.0,NL,David Peterson,656849,20302,20302
KCR,Royals,5,5,24,34,0,1,,151.0,637,147,75,68,17,139,49,,7,4.08206,1.304,8.3012,2.92959,2.83357,1.00829,0.218267,0.0770291,0.1412382274866104,,0.253713,0.307005,0.704886,3.8542,640.1000000000001,4.23907284768212,648.0,4.291390728476821,2.32538,1.9277,13,222.97000122070312,7.0,AL,Kris Bubic,663460,21455,21455
CHC,Cubs,11,8,26,26,0,0,,142.0,604,120,62,57,16,157,60,,7,3.61169,1.2734,10.0033,3.81732,2.62049,1.005,0.260444,0.0993875,0.16105680912733078,,0.223706,0.286647,0.747578,3.77785,655.0,4.612676056338028,615.0,4.330985915492958,2.29339,2.66844,15,181.5,17.0,NL,Edward Cabrera,665795,21690,21690
MIA,Marlins,4,4,23,33,0,1,,136.0,570,137,65,59,16,121,31,,5,3.93662,1.23328,7.97744,2.05143,3.88871,1.05497,0.211621,0.0544194,0.15720203146338463,,0.256433,0.304476,0.706661,3.69034,591.4000000000001,4.348529411764707,610.0,4.485294117647059,2.27732,2.01127,13,458.239990234375,20.0,NL,Braxton Garrett,666129,21844,21844
NYM,Mets,10,8,26,26,0,0,,151.0,646,133,68,62,15,149,64,,7,3.68773,1.30098,8.91085,3.79243,2.34964,0.916859,0.231211,0.0984029,0.13280841708183289,,0.230646,0.285754,0.736772,3.88506,672.1000000000001,4.450993377483445,645.0,4.271523178807947,2.25612,2.45738,15,98.41000366210938,25.0,NL,Nolan McLean,690997,33703,33703
BAL,Orioles,11,10,29,29,0,0,,169.0,724,154,82,76,22,172,65,,8,4.02385,1.29476,9.18987,3.46836,2.64963,1.18672,0.238256,0.0899205,0.14833535999059677,,0.23594,0.28783,0.726415,4.10136,704.6,4.1692307692307695,684.0,4.047337278106509,2.25493,2.08376,16,190.24000549316406,2.0,AL,Shane Baz,669358,22264,22264
DET,Tigers,10,10,29,29,0,0,,163.0,692,160,82,75,21,143,47,,7,4.12918,1.26821,7.89588,2.58332,3.05648,1.18717,0.206578,0.067587,0.1389913707971573,,0.250467,0.29203,0.707961,4.08392,655.9000000000001,4.023926380368099,666.0,4.085889570552148,2.25071,1.81228,15,271.9700012207031,6.0,AL,Casey Mize,663554,20492,20492
NYY,Yankees,9,7,23,23,0,0,,129.0,544,111,56,52,18,140,40,,6,3.59063,1.1692,9.75418,2.76232,3.53115,1.25663,0.257206,0.072839,0.18436668813228607,,0.22316,0.273679,0.753241,3.83215,586.5999999999999,4.547286821705426,553.0,4.286821705426356,2.25001,2.2664,13,288.5299987792969,9.0,AL,Gerrit Cole,543037,13125,13125
TOR,Blue Jays,9,9,23,44,0,1,,161.0,682,154,79,73,22,158,48,,6,4.06889,1.25224,8.81593,2.6803,3.28916,1.22713,0.231749,0.0704584,0.16129032522439957,,0.245387,0.294955,0.720081,3.9604,678.4000000000002,4.2136645962732935,677.0,4.204968944099379,2.23658,1.62401,13,297.5,14.0,AL,Cody Ponce,664074,17920,17920
PIT,Pirates,5,4,23,45,0,1,,143.0,614,136,65,59,15,136,48,,6,3.73061,1.28499,8.53995,2.99973,2.8469,0.913278,0.221511,0.0778076,0.14370308816432953,,0.243642,0.297722,0.728178,3.68941,634.1,4.434265734265734,634.0,4.433566433566433,2.20623,2.28216,13,295.05999755859375,27.0,NL,Braxton Ashcraft,677952,23793,23793
SEA,Mariners,12,10,31,31,0,0,,180.0,758,162,83,76,25,170,53,,8,3.79421,1.1983,8.52856,2.67145,3.19248,1.23095,0.224795,0.0704139,0.1543814241886139,,0.232574,0.273921,0.732848,4.03617,760.3,4.223888888888888,732.0,4.066666666666666,2.19799,2.14386,17,163.3800048828125,11.0,AL,Luis Castillo,622491,15689,15689
TBR,Rays,9,8,24,24,0,0,,144.0,595,127,68,63,18,138,50,,6,3.91581,1.22651,8.62666,3.11463,2.76972,1.14228,0.231479,0.0835747,0.14790397137403488,,0.234713,0.282672,0.716326,4.03715,622.0000000000002,4.319444444444446,594.0,4.125,2.19018,2.12724,13,242.64999389648438,12.0,AL,Shane McClanahan,663556,21483,21483
BOS,Red Sox,9,10,28,28,0,0,,160.0,693,168,86,78,18,133,56,,7,4.41779,1.40092,7.51473,3.15388,2.3827,0.999648,0.192158,0.0806471,0.11151047050952911,,0.265983,0.312783,0.694375,4.0965,602.8,3.7674999999999996,643.0,4.01875,2.18521,1.60334,14,345.6199951171875,3.0,AL,Brayan Bello,678394,23920,23920
ARI,Diamondbacks,11,11,31,31,0,0,,175.0,741,177,89,82,24,153,42,,7,4.19795,1.2533,7.879,2.17481,3.62285,1.25913,0.206539,0.0570102,0.1495290882885456,,0.255724,0.296444,0.703447,4.05075,698.5999999999999,3.9919999999999995,722.0,4.1257142857142854,2.17994,2.18052,16,370.94000244140625,15.0,NL,Brandon Pfaadt,694297,27782,27782
