Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,0.0436,0.0545,0.0,1.0,0.0,0.0,,1.0,4.484,1.025,0.6014,0.5656,0.159222,0.8128,0.5013,0.0272,0.0402,5.0904,1.5263,7.3152,4.5117,1.62138,1.433,0.181267,0.111797,0.06946922093629837,0.360992,0.259987,0.291461,0.709612,5.20393,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00909368,-0.0470323,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Sheldon Reed,663477.0,sa3017382,sa3017382
,,0.0451,0.0602,0.0537,0.7477,0.0,0.0,,1.0,4.4,1.0431,0.5917,0.5574,0.175667,0.7451,0.3807,0.0197,0.0451,5.0166,1.4238,6.7059,3.4263,1.95718,1.581,0.169341,0.0865227,0.08281818777322769,0.343976,0.262468,0.284085,0.706447,5.206,6.800000000000001,6.800000000000001,7.0,7.0,-0.00911688,-0.0470323,0.0175,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Dalton Roach,681989.0,sa3010567,sa3010567
STL,Cardinals,0.0439,0.0542,0.0,1.0,0.0,0.0,,1.0,4.488,1.074,0.5837,0.54199,0.131778,0.6745,0.483,0.0272,0.0374,4.87791,1.557,6.0705,4.347,1.39648,1.186,0.15029,0.10762,0.042669326066970825,0.447693,0.270693,0.298047,0.709138,5.06045,6.800000000000001,6.800000000000001,7.0,7.0,-0.00911853,-0.0484393,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,28.0,NL,Joseph King,683165.0,sa3020857,sa3020857
,,0.043,0.0551,0.0,1.0,0.0,0.0,,1.0,4.486,1.0856,0.6171,0.58048,0.161222,0.7411,0.4252,0.0272,0.0616,5.22432,1.5108,6.6699,3.8268,1.74294,1.451,0.165203,0.0947838,0.07041908800601959,0.378997,0.271454,0.298487,0.695438,5.20923,6.800000000000001,6.800000000000001,7.0,7.0,-0.00915284,-0.0470323,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Bo Takahashi,649963.0,sa830370,sa830370
ATL,Braves,0.0489,0.0618,0.0954,0.5514,0.0,0.0,,1.0,4.442,1.0512,0.5987,0.56167,0.160444,0.7835,0.429,0.0144,0.0503,5.05503,1.4802,7.0515,3.861,1.82634,1.444,0.176385,0.0965781,0.07980640232563019,0.386098,0.265274,0.295074,0.702067,5.09181,6.800000000000001,6.800000000000001,7.0,7.0,-0.00916767,-0.0456951,0.0324,,,,,,,,,,,,,,,,,,,,,,999.0,16.0,NL,Samuel Mejia,692410.0,sa3016475,sa3016475
WSN,Nationals,0.042,0.0562,0.0,1.0,0.0,0.0,,1.0,4.442,1.0631,0.6001,0.56353,0.162778,0.6895,0.4135,0.027,0.0562,5.07177,1.4766,6.2055,3.7215,1.66747,1.465,0.155223,0.0930887,0.062134161591529846,0.376342,0.267628,0.288563,0.701924,5.28135,6.800000000000001,6.800000000000001,7.0,7.0,-0.00920186,-0.0455573,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Luke Young,805272.0,sa3020819,sa3020819
PIT,Pirates,0.0429,0.0638,0.0639,0.6999,0.0,0.0,,1.0,4.531,1.0464,0.5923,0.55235,0.134556,0.728,0.5373,0.0189,0.0497,4.97115,1.5837,6.552,4.8357,1.35492,1.211,0.160671,0.118583,0.04208783060312271,0.412559,0.265314,0.295915,0.710517,5.18936,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00921422,-0.0442967,0.0218,,,,,,,,,,,,,,,,,,,,,,999.0,27.0,NL,Brandon Neeck,677957.0,sa3021978,sa3021978
,,0.043,0.0551,0.0,1.0,0.0,0.0,,1.0,4.511,1.1023,0.6164,0.57615,0.147333,0.684,0.4634,0.0274,0.0474,5.18535,1.5657,6.156,4.1706,1.47605,1.326,0.151629,0.102727,0.04890267550945282,0.426003,0.275561,0.301359,0.698306,5.21487,6.800000000000001,6.800000000000001,7.0,7.0,-0.00921585,-0.0470323,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Pilljoon Jang,547755.0,sa488314,sa488314
,,0.044,0.0542,0.0,1.0,0.0,0.0,,1.0,4.541,0.9943,0.5925,0.55306,0.137556,0.8273,0.5897,0.0276,0.0592,4.97754,1.584,7.4457,5.3073,1.40292,1.238,0.182185,0.129861,0.05232328176498413,0.413004,0.255466,0.29268,0.71258,5.21546,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00923247,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jordany Ventura,683094.0,sa3008542,sa3008542
BAL,Orioles,0.045,0.0531,0.0,1.0,0.0,0.0,,1.0,4.494,1.0434,0.6043,0.56605,0.155667,0.7995,0.507,0.0273,0.0393,5.09445,1.5504,7.1955,4.563,1.57692,1.401,0.177904,0.112817,0.06508678197860718,0.400914,0.264306,0.296649,0.710037,5.1987,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00927681,-0.0495869,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Dylan Heid,695327.0,sa3019113,sa3019113
ATH,Athletics,0.0437,0.0544,0.0,1.0,0.0,0.0,,1.0,4.486,1.0681,0.6227,0.58552,0.166111,0.7298,0.4745,0.0272,0.0397,5.26968,1.5426,6.5682,4.2705,1.53804,1.495,0.162684,0.105774,0.05691038817167282,0.379181,0.268921,0.293245,0.70219,5.37758,6.800000000000001,6.800000000000001,7.0,7.0,-0.00930639,-0.0450515,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Dylan Hall,689876.0,sa3015008,sa3015008
,,0.0452,0.0663,0.1002,0.5292,0.0,0.0,,1.0,4.461,1.1133,0.6174,0.57811,0.160444,0.6595,0.3978,0.0139,0.0428,5.20299,1.5111,5.9355,3.5802,1.65787,1.444,0.147837,0.0891728,0.05866397172212601,0.411004,0.276913,0.297725,0.694687,5.22371,6.800000000000001,6.800000000000001,7.0,7.0,-0.0093246,-0.0470418,0.0336,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Zack Brown,641409.0,sa738901,sa738901
NYY,Yankees,0.0458,0.056,0.0277,0.8697,0.0,0.0,,1.0,4.481,1.0204,0.5921,0.55532,0.165667,0.7963,0.4692,0.0235,0.06,4.99788,1.4896,7.1667,4.2228,1.69714,1.491,0.177706,0.104709,0.07299710065126419,0.379389,0.258211,0.28588,0.713623,5.2838,6.800000000000001,6.800000000000001,7.0,7.0,-0.00935437,-0.0499179,0.0089,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Sebastian Keane,687187.0,sa3020953,sa3020953
SFG,Giants,0.0436,0.0545,0.0,1.0,0.0,0.0,,1.0,4.444,1.0204,0.5746,0.53894,0.149556,0.8227,0.4446,0.027,0.0419,4.85046,1.465,7.4043,4.0014,1.85043,1.346,0.185126,0.100045,0.08508101850748062,0.364946,0.25784,0.291716,0.709131,4.89346,6.800000000000001,6.800000000000001,7.0,7.0,-0.00937729,-0.0497688,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Cameron Pferrer,680102.0,sa3025489,sa3025489
PIT,Pirates,0.0419,0.0676,0.0844,0.6034,0.0,0.0,,1.0,4.506,1.0543,0.6124,0.57466,0.150444,0.7568,0.4918,0.0161,0.0508,5.17194,1.5461,6.8112,4.4262,1.53884,1.354,0.167954,0.109143,0.05881046503782272,0.384466,0.266009,0.295749,0.699151,5.20511,6.800000000000001,6.800000000000001,7.0,7.0,-0.00938108,-0.0442872,0.0271,,,,,,,,,,,,,,,,,,,,,,999.0,27.0,NL,Emmanuel Chapman,820888.0,sa3023456,sa3023456
WSN,Nationals,0.0422,0.0559,0.0,1.0,0.0,0.0,,1.0,4.539,0.9969,0.5939,0.55369,0.136,0.787,0.6016,0.0275,0.0552,4.98321,1.5985,7.083,5.4144,1.30818,1.224,0.173386,0.13254,0.04084599018096924,0.42238,0.256787,0.290923,0.713444,5.29954,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00939447,-0.0455479,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Holden Powell,676026.0,sa3014854,sa3014854
,,0.0451,0.053,0.0,1.0,0.0,0.0,,1.0,4.435,1.1185,0.6118,0.57588,0.166556,0.6934,0.3549,0.0262,0.0442,5.18292,1.4734,6.2406,3.1941,1.95379,1.499,0.156347,0.0800226,0.0763246938586235,0.370487,0.277138,0.299736,0.694714,5.11086,6.800000000000001,6.800000000000001,7.0,7.0,-0.00939495,-0.0457045,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,,,Richard Rodríguez,593144.0,13549,13549
SEA,Mariners,0.0451,0.053,0.0,1.0,0.0,0.0,,1.0,4.476,0.9598,0.5502,0.51107,0.132556,0.8599,0.5521,0.0272,0.0517,4.59963,1.5119,7.7391,4.9689,1.55751,1.193,0.192114,0.123347,0.0687667578458786,0.418949,0.247869,0.287263,0.725088,4.94996,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00939991,-0.0554434,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,11.0,AL,Michael Hobbs,669419.0,sa3017498,sa3017498
,,0.0436,0.0545,0.0,1.0,0.0,0.0,,1.0,4.519,1.0406,0.6012,0.56134,0.142778,0.7512,0.5325,0.0274,0.0481,5.05206,1.5731,6.7608,4.7925,1.4107,1.285,0.166231,0.117836,0.048395656049251556,0.419,0.264219,0.294907,0.707757,5.23065,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00940197,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jake Gozzo,689214.0,sa3014979,sa3014979
,,0.0438,0.0544,0.0,1.0,0.0,0.0,,1.0,4.537,0.9891,0.5972,0.55947,0.145222,0.8568,0.5878,0.0275,0.0531,5.03523,1.5769,7.7112,5.2902,1.45764,1.307,0.188847,0.129557,0.05929027497768402,0.386991,0.253869,0.291588,0.713241,5.23213,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00941846,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Andrew Marrero,687817.0,sa3016941,sa3016941
LAD,Dodgers,0.0457,0.0524,0.0,1.0,0.0,0.0,,1.0,4.541,1.0126,0.6126,0.57284,0.154222,0.81,0.5963,0.0276,0.0428,5.15556,1.6089,7.29,5.3667,1.35838,1.388,0.178375,0.131315,0.04706011712551117,0.419034,0.259515,0.292196,0.715225,5.43733,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00944575,-0.0461378,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,22.0,NL,Kelvin Ramirez,699062.0,sa3015492,sa3015492
,,0.0446,0.058,0.0333,0.8433,0.0,0.0,,1.0,4.442,1.0527,0.5885,0.55306,0.158444,0.753,0.428,0.0246,0.0391,4.97754,1.4807,6.777,3.852,1.75935,1.426,0.169518,0.096353,0.07316525280475616,0.357745,0.264837,0.291911,0.708726,5.09021,6.800000000000001,6.800000000000001,7.0,7.0,-0.00944838,-0.04843,0.0118,,,,,,,,,,,,,,,,,,,,,,999.0,,,Daniel Ponce de Leon,594965.0,16110,16110
BAL,Orioles,0.045,0.0532,0.0,1.0,0.0,0.0,,1.0,4.511,1.0498,0.6063,0.56697,0.150444,0.7818,0.5145,0.0274,0.0479,5.10273,1.5643,7.0362,4.6305,1.51953,1.354,0.17331,0.114055,0.05925513803958893,0.416969,0.265866,0.29816,0.707702,5.21451,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00945399,-0.0495869,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Juan De Los Santos,685379.0,sa3010808,sa3010808
,,0.0438,0.0573,0.0219,0.8969,0.0,0.0,,1.0,4.504,1.0607,0.6072,0.56791,0.149222,0.73,0.4909,0.0244,0.0495,5.11119,1.5516,6.57,4.4181,1.48706,1.343,0.162078,0.108992,0.05308615416288376,0.411001,0.26761,0.295514,0.703365,5.23623,6.800000000000001,6.800000000000001,7.0,7.0,-0.00946421,-0.0470418,0.0071,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Tahnaj Thomas,673231.0,sa3003066,sa3003066
WSN,Nationals,0.0425,0.0557,0.0,1.0,0.0,0.0,,1.0,4.535,1.0143,0.5879,0.54831,0.137556,0.7561,0.5908,0.0275,0.041,4.93479,1.6051,6.8049,5.3172,1.27979,1.238,0.166725,0.130276,0.03644983470439911,0.408371,0.259864,0.291321,0.72013,5.30656,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0094727,-0.0455479,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Adam Bloebaum,826168.0,sa3023654,sa3023654
KCR,Royals,1.0393,1.119,0.0,22.0,0.0,0.6742,,22.0,96.788,20.8098,11.5096,10.6878,2.60578,20.5231,11.0217,0.5873,1.172,4.37227,1.44689,8.39581,4.50888,1.86206,1.066,0.212042,0.113875,0.09816712886095047,0.41808,0.245995,0.296167,0.721059,4.47195,81.30000000000001,3.6954545454545458,81.0,3.6818181818181817,-0.00947381,-0.0235795,0.0,0.612085,2.47455,2.54912,7.92,6.34,5.4,4.7,4.13,3.64,3.17,2.7,2.16,5.51,5.2,4.99,4.82,4.66,4.51,4.36,4.18,3.95,999.0,7.0,AL,Eric Cerantola,672021.0,sa3017914,sa3017914
,,0.0456,0.0603,0.0584,0.7254,0.0,0.0,,1.0,4.467,1.0205,0.5859,0.54938,0.158,0.7704,0.4964,0.0194,0.0337,4.94442,1.5169,6.9336,4.4676,1.55197,1.422,0.172465,0.111126,0.06133870780467987,0.364993,0.259214,0.286688,0.718531,5.23864,6.800000000000001,6.800000000000001,7.0,7.0,-0.00948107,-0.0470323,0.0197,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Randy Labaut,665178.0,sa3010615,sa3010615
ARI,Diamondbacks,0.0451,0.053,0.0,1.0,0.0,0.0,,1.0,4.554,1.0718,0.5894,0.54657,0.116444,0.7165,0.5519,0.0276,0.0527,4.91913,1.6237,6.4485,4.9671,1.29824,1.048,0.157334,0.12119,0.036144040524959564,0.463836,0.271383,0.306552,0.708096,5.02971,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00948253,-0.0452986,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,15.0,NL,Nate Savino,691014.0,sa3023565,sa3023565
PIT,Pirates,1.1319,1.5608,1.62,17.62,0.0,0.6465,,25.234,110.818,25.8149,14.0707,13.1459,3.57482,20.0739,10.1994,0.4601,1.262,4.68865,1.42721,7.15959,3.63773,1.96815,1.275,0.181143,0.0920374,0.08910556137561798,0.392492,0.259821,0.293762,0.70764,4.7484,79.20000000000002,3.1680000000000006,84.0,3.36,-0.00948559,0.0446305,0.5872,0.585986,3.32021,3.37227,9.0943,6.95717,5.73177,4.8576,4.16174,3.57051,3.02391,2.49732,1.9117,5.78543,5.49811,5.30079,5.13713,4.98347,4.83981,4.68615,4.51884,4.29518,999.0,27.0,NL,Wilber Dotel,696062.0,sa3015163,sa3015163
,,0.0452,0.0663,0.0996,0.5316,0.0,0.0,,1.0,4.44,1.1271,0.6138,0.5739,0.161889,0.6088,0.3565,0.0138,0.0496,5.1651,1.4836,5.4792,3.2085,1.70771,1.457,0.137117,0.0802928,0.056824326515197754,0.418986,0.279407,0.295786,0.691989,5.24039,6.800000000000001,6.800000000000001,7.0,7.0,-0.0095107,-0.0470418,0.033,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Bobby Milacki,673872.0,sa3007216,sa3007216
,,0.0439,0.0556,0.0102,0.9522,0.0,0.0,,1.0,4.573,0.9802,0.5977,0.55788,0.134667,0.8694,0.6497,0.0263,0.0484,5.02092,1.6299,7.8246,5.8473,1.33816,1.212,0.190116,0.142073,0.048042863607406616,0.413997,0.252961,0.294525,0.716126,5.2413,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00951082,-0.0470323,0.0031,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Pedro Santos,683726.0,sa1171936,sa1171936
,,0.0435,0.0546,0.0,1.0,0.0,0.0,,1.0,4.533,1.071,0.6031,0.56051,0.133667,0.6789,0.5256,0.0275,0.0516,5.04459,1.5966,6.1101,4.7304,1.29167,1.203,0.149768,0.11595,0.03381866216659546,0.45799,0.270742,0.298207,0.704877,5.2466,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00957999,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Arij Fransen,687677.0,sa3015369,sa3015369
,,0.0438,0.0543,0.0,1.0,0.0,0.0,,1.0,4.541,0.9592,0.5707,0.53227,0.127111,0.9324,0.6052,0.0276,0.0569,4.79043,1.5644,8.3916,5.4468,1.54065,1.144,0.205329,0.133275,0.07205460965633392,0.403548,0.247287,0.295131,0.716725,4.90908,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00958877,-0.0497969,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,,,José Cruz,678804.0,sa3006383,sa3006383
CLE,Guardians,0.0438,0.0573,0.0223,0.8953,0.0,0.0,,1.0,4.512,1.0213,0.5793,0.53934,0.137667,0.7629,0.5306,0.0243,0.0594,4.85406,1.5519,6.8661,4.7754,1.43781,1.239,0.169082,0.117598,0.05148492753505707,0.422515,0.260403,0.292455,0.715586,5.169,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00961254,-0.0496004,0.0075,,,,,,,,,,,,,,,,,,,,,,999.0,5.0,AL,Adam Tulloch,671969.0,sa3020588,sa3020588
,,0.0449,0.0579,0.0349,0.8359,0.0,0.0,,1.0,4.588,1.023,0.5884,0.54499,0.120556,0.7592,0.6443,0.023,0.0451,4.90491,1.6673,6.8328,5.7987,1.17833,1.085,0.165475,0.140432,0.025043591856956482,0.463991,0.262402,0.298937,0.719976,5.25216,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00963192,-0.0470323,0.012,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Dillon Larsen,689937.0,sa3018263,sa3018263
WSN,Nationals,0.0423,0.0641,0.0618,0.7098,0.0,0.0,,1.0,4.446,1.0387,0.6051,0.56949,0.168778,0.7443,0.4578,0.0188,0.0365,5.12541,1.4965,6.6987,4.1202,1.62582,1.519,0.167409,0.102969,0.06443993747234344,0.356313,0.262849,0.286288,0.707342,5.32355,6.800000000000001,6.800000000000001,7.0,7.0,-0.00967199,-0.0455573,0.0197,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Thomas Schultz,686463.0,sa3022936,sa3022936
,,0.0436,0.0586,0.0304,0.8574,0.0,0.0,,1.0,4.498,1.0716,0.613,0.5742,0.154,0.7225,0.4756,0.0232,0.0459,5.1678,1.5472,6.5025,4.2804,1.51913,1.386,0.160627,0.105736,0.05489106476306915,0.40298,0.269483,0.296,0.701562,5.25664,6.800000000000001,6.800000000000001,7.0,7.0,-0.00968187,-0.0470323,0.0094,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Chris Jefferson,690103.0,sa3017816,sa3017816
,,0.0436,0.0546,0.0,1.0,0.0,0.0,,1.0,4.511,1.0107,0.6023,0.56562,0.154333,0.8197,0.5381,0.0274,0.0486,5.09058,1.5488,7.3773,4.8429,1.52332,1.389,0.181711,0.119286,0.062425173819065094,0.371002,0.257549,0.290268,0.710195,5.26217,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00974358,-0.0470323,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Michael Martinez,681597.0,sa3006415,sa3006415
PHI,Phillies,2.0165,2.1035,0.0,42.0,0.0,0.6642,,42.0,183.406,40.4895,21.4158,19.7435,4.97467,37.734,19.0095,1.1102,2.441,4.23076,1.41664,8.08586,4.07346,1.98501,1.066,0.20574,0.103647,0.1020931750535965,0.472953,0.250004,0.297826,0.724918,4.41024,162.3,3.8642857142857148,162.0,3.857142857142857,-0.00974416,0.162206,0.0,0.5999,1.77467,1.87333,7.03,5.91,5.22,4.69,4.25,3.85,3.46,3.05,2.57,5.38,5.08,4.87,4.7,4.55,4.4,4.25,4.08,3.85,999.0,26.0,NL,Nolan Hoffman,676510.0,23381,23381
,,0.0446,0.0565,0.0218,0.8978,0.0,0.0,,1.0,4.575,1.0017,0.5904,0.54995,0.132333,0.8167,0.6353,0.0248,0.0449,4.94955,1.637,7.3503,5.7177,1.28553,1.191,0.178514,0.138863,0.03965027630329132,0.418999,0.257189,0.295124,0.720931,5.26267,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00975919,-0.0470418,0.0075,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jacob Gomez,827499.0,sa3025353,sa3025353
HOU,Astros,0.0454,0.0613,0.0649,0.6949,0.0,0.0,,1.0,4.473,1.0958,0.6157,0.57454,0.154111,0.6599,0.4339,0.0185,0.0531,5.17086,1.5297,5.9391,3.9051,1.52086,1.387,0.14753,0.0970042,0.05052536725997925,0.44125,0.274912,0.296876,0.695615,5.27978,6.800000000000001,6.800000000000001,7.0,7.0,-0.00976657,-0.0484365,0.0203,,,,,,,,,,,,,,,,,,,,,,999.0,21.0,AL,Rhett Kouba,688763.0,sa3017544,sa3017544
,,0.044,0.059,0.0365,0.8285,0.0,0.0,,1.0,4.499,1.0259,0.6054,0.56823,0.156444,0.7932,0.5184,0.0225,0.0425,5.11407,1.5443,7.1388,4.6656,1.53009,1.408,0.176306,0.115226,0.061080239713191986,0.377988,0.260506,0.290938,0.708455,5.26521,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00977753,-0.0470323,0.0115,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jordan Jones,669437.0,sa3009984,sa3009984
,,0.0444,0.0538,0.0,1.0,0.0,0.0,,1.0,4.604,0.9284,0.5828,0.54488,0.134111,0.9643,0.7271,0.0279,0.0447,4.90392,1.6555,8.6787,6.5439,1.32623,1.207,0.209448,0.157928,0.05152040719985962,0.376992,0.242263,0.290545,0.730849,5.26538,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00978943,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Liam Norris,691005.0,sa3014543,sa3014543
,,0.0457,0.0527,0.0025,0.9885,0.0,0.0,,1.0,4.432,1.0075,0.5777,0.54539,0.163444,0.8372,0.4546,0.0409,0.0367,4.90851,1.4621,7.5348,4.0914,1.84162,1.471,0.188899,0.102572,0.0863267034292221,0.303678,0.255665,0.287088,0.717113,5.05941,6.800000000000001,6.800000000000001,7.0,7.0,-0.0098262,-0.0452986,0.0008,,,,,,,,,,,,,,,,,,,,,,999.0,,,Caleb Smith,592761.0,14875,14875
,,0.0457,0.0663,0.1032,0.5152,0.0,0.0,,1.0,4.472,1.0223,0.6055,0.56925,0.164556,0.7984,0.4874,0.0134,0.0437,5.12325,1.5097,7.1856,4.3866,1.63808,1.481,0.178533,0.108989,0.06954383105039597,0.363996,0.259408,0.288032,0.70678,5.27086,6.800000000000001,6.800000000000001,7.0,7.0,-0.00985051,-0.0470418,0.034,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Ryan Garcia,674114.0,sa3011190,sa3011190
,,0.0452,0.06,0.0525,0.7535,0.0,0.0,,1.0,4.524,1.0189,0.5931,0.55477,0.147111,0.7837,0.5471,0.0204,0.0504,4.99293,1.566,7.0533,4.9239,1.43246,1.324,0.173232,0.120933,0.05229884386062622,0.390012,0.259493,0.291014,0.715344,5.27268,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00987083,-0.0470418,0.0177,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Caleb Wurster,693473.0,sa3016910,sa3016910
,,0.044,0.0542,0.0,1.0,0.0,0.0,,1.0,4.519,1.0336,0.5927,0.55465,0.147556,0.7549,0.515,0.0274,0.0617,4.99185,1.5486,6.7941,4.635,1.46583,1.328,0.16705,0.113963,0.05308696627616882,0.389008,0.262182,0.291477,0.712283,5.27366,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00988173,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,John Doxakis,669648.0,sa1115967,sa1115967
LAA,Angels,0.0416,0.0638,0.0535,0.7485,0.0,0.0,,1.0,4.558,1.0173,0.6203,0.58053,0.150444,0.8206,0.6,0.0204,0.0532,5.22477,1.6173,7.3854,5.4,1.36767,1.354,0.180035,0.131637,0.048398420214653015,0.41467,0.260525,0.295476,0.708762,5.40931,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0098821,-0.0465809,0.0164,,,,,,,,,,,,,,,,,,,,,,999.0,1.0,AL,Max Gieg,688944.0,sa3019954,sa3019954
PHI,Phillies,0.0436,0.0545,0.0,1.0,0.0,0.0,,1.0,4.537,0.9997,0.6118,0.57408,0.156556,0.844,0.5878,0.0275,0.0462,5.16672,1.5875,7.596,5.2902,1.43586,1.409,0.186026,0.129557,0.05646900832653046,0.385569,0.256136,0.290495,0.713063,5.38436,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00988464,-0.0444536,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,26.0,NL,Jaydenn Estanista,692838.0,sa3016230,sa3016230
,,0.0441,0.054,0.0,1.0,0.0,0.0,,1.0,4.596,1.0245,0.588,0.54463,0.119778,0.7506,0.6411,0.0279,0.054,4.90167,1.6656,6.7554,5.7699,1.1708,1.078,0.163316,0.139491,0.023825064301490784,0.464,0.262632,0.298537,0.719402,5.27635,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00991171,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Kelvin Bautista,678654.0,sa3006491,sa3006491
TEX,Rangers,0.0432,0.055,0.0,1.0,0.0,0.0,,1.0,4.478,1.1099,0.6136,0.5743,0.159556,0.6264,0.3885,0.0272,0.0704,5.1687,1.4984,5.6376,3.4965,1.61236,1.436,0.139884,0.0867575,0.053126394748687744,0.412222,0.276156,0.293938,0.693949,5.33326,6.800000000000001,6.800000000000001,7.0,7.0,-0.0099234,-0.0495392,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,13.0,AL,Nick Krauth,689242.0,sa3015006,sa3015006
,,0.0441,0.054,0.0,1.0,0.0,0.0,,1.0,4.598,1.0516,0.589,0.54386,0.114444,0.6921,0.6347,0.0279,0.0449,4.89474,1.6863,6.2289,5.7123,1.09044,1.03,0.150522,0.138038,0.012483686208724976,0.487989,0.268375,0.301156,0.719033,5.27751,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00992472,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Cooper McKeehan,801479.0,sa3020183,sa3020183
TOR,Blue Jays,0.0455,0.063,0.0779,0.6339,0.0,0.0,,1.0,4.518,1.1045,0.6228,0.58131,0.152444,0.6663,0.4593,0.017,0.0487,5.23179,1.5638,5.9967,4.1337,1.45069,1.372,0.147477,0.10166,0.04581673443317413,0.436165,0.275436,0.298333,0.696842,5.30831,6.800000000000001,6.800000000000001,7.0,7.0,-0.00993371,-0.0494579,0.0249,,,,,,,,,,,,,,,,,,,,,,999.0,14.0,AL,Geison Urbaez,696064.0,sa3015135,sa3015135
